GOID	TERM
GO:0051890	regulation of cardioblast differentiation
GO:0031385	regulation of termination of mating projection growth
GO:2000738	positive regulation of stem cell differentiation
GO:1905932	positive regulation of vascular associated smooth muscle cell differentiation involved in phenotypic switching
GO:0090268	activation of mitotic cell cycle spindle assembly checkpoint
GO:0032876	negative regulation of DNA endoreduplication
GO:1901527	abscisic acid-activated signaling pathway involved in stomatal movement
GO:0090228	positive regulation of red or far-red light signaling pathway
GO:2000116	regulation of cysteine-type endopeptidase activity
GO:1901451	regulation of response to benzene
GO:0051057	positive regulation of small GTPase mediated signal transduction
GO:1904702	regulation of protein localization to adherens junction
GO:2000725	regulation of cardiac muscle cell differentiation
GO:1904967	regulation of spindle attachment to meiosis I kinetochore
GO:0050685	positive regulation of mRNA processing
GO:0070959	negative regulation of neutrophil mediated killing of fungus
GO:0038007	netrin-activated signaling pathway
GO:0110044	regulation of cell cycle switching, mitotic to meiotic cell cycle
GO:1902226	regulation of macrophage colony-stimulating factor signaling pathway
GO:1903774	positive regulation of viral budding via host ESCRT complex
GO:0010758	regulation of macrophage chemotaxis
GO:0032759	positive regulation of TRAIL production
GO:2000514	regulation of CD4-positive, alpha-beta T cell activation
GO:0031139	positive regulation of conjugation with cellular fusion
GO:0060278	regulation of ovulation
GO:2000935	positive regulation of cellotriose metabolic process
GO:1900246	positive regulation of RIG-I signaling pathway
GO:0021914	negative regulation of smoothened signaling pathway involved in ventral spinal cord patterning
GO:1901861	regulation of muscle tissue development
GO:0002631	regulation of granuloma formation
GO:1904810	negative regulation of dense core granule transport
GO:0031917	negative regulation of synaptic metaplasticity
GO:2000110	negative regulation of macrophage apoptotic process
GO:0035893	suppression of platelet aggregation in another organism
GO:0031029	regulation of septation initiation signaling
GO:1904303	positive regulation of maternal process involved in parturition
GO:0141151	negative regulation of nitric oxide-cGMP mediated signal transduction
GO:1900136	regulation of chemokine activity
GO:0080140	regulation of jasmonic acid metabolic process
GO:1903536	positive regulation of lactose biosynthetic process
GO:0046668	regulation of retinal cell programmed cell death
GO:0002859	negative regulation of natural killer cell mediated cytotoxicity directed against tumor cell target
GO:0042664	negative regulation of endodermal cell fate specification
GO:0070609	regulation of fungal-type cell wall (1->3)-alpha-glucan metabolic process
GO:1902994	regulation of phospholipid efflux
GO:0070256	negative regulation of mucus secretion
GO:0048549	positive regulation of pinocytosis
GO:0075298	regulation of zygospore formation
GO:0060721	regulation of spongiotrophoblast cell proliferation
GO:1901300	positive regulation of hydrogen peroxide-mediated programmed cell death
GO:0031047	regulatory ncRNA-mediated gene silencing
GO:1900426	positive regulation of defense response to bacterium
GO:0150037	regulation of calcium-dependent activation of synaptic vesicle fusion
GO:0031114	regulation of microtubule depolymerization
GO:0075307	positive regulation of conidium formation
GO:1900437	regulation of filamentous growth of a population of unicellular organisms in response to chemical stimulus
GO:0045648	positive regulation of erythrocyte differentiation
GO:2001014	regulation of skeletal muscle cell differentiation
GO:1904597	negative regulation of connective tissue replacement involved in inflammatory response wound healing
GO:1900080	positive regulation of arginine biosynthetic process
GO:1904046	negative regulation of vascular endothelial growth factor production
GO:0071634	regulation of transforming growth factor beta production
GO:1905484	negative regulation of motor neuron migration
GO:1903006	positive regulation of protein K63-linked deubiquitination
GO:0032785	negative regulation of DNA-templated transcription, elongation
GO:1905262	negative regulation of meiotic DNA double-strand break formation involved in reciprocal meiotic recombination
GO:1901534	positive regulation of hematopoietic progenitor cell differentiation
GO:1904605	positive regulation of advanced glycation end-product receptor activity
GO:0031540	regulation of anthocyanin biosynthetic process
GO:2000048	negative regulation of cell-cell adhesion mediated by cadherin
GO:0006448	regulation of translational elongation
GO:0014042	positive regulation of neuron maturation
GO:1900298	negative regulation of hexasaccharide transport
GO:0070757	interleukin-35-mediated signaling pathway
GO:0045815	transcription initiation-coupled chromatin remodeling
GO:0051581	negative regulation of neurotransmitter uptake
GO:0045954	positive regulation of natural killer cell mediated cytotoxicity
GO:1902891	negative regulation of root hair elongation
GO:0021821	negative regulation of cell-glial cell adhesion involved in cerebral cortex lamination
GO:1903753	negative regulation of p38MAPK cascade
GO:0010867	positive regulation of triglyceride biosynthetic process
GO:1904912	positive regulation of establishment of RNA localization to telomere
GO:1905382	positive regulation of snRNA transcription by RNA polymerase II
GO:1901035	negative regulation of L-glutamine import across plasma membrane
GO:0035398	helper T cell enhancement of T cell mediated immune response
GO:1901894	regulation of ATPase-coupled calcium transmembrane transporter activity
GO:0060046	regulation of acrosome reaction
GO:1905542	negative regulation of L-arginine import across plasma membrane
GO:1904237	positive regulation of substrate-dependent cell migration, cell attachment to substrate
GO:1904984	regulation of quinolinate biosynthetic process
GO:0070664	negative regulation of leukocyte proliferation
GO:1901900	regulation of protein localization to cell division site
GO:1904204	regulation of skeletal muscle hypertrophy
GO:1905808	positive regulation of synapse pruning
GO:1900210	positive regulation of cardiolipin metabolic process
GO:0071964	establishment of cell polarity regulating cell shape
GO:1903226	positive regulation of endodermal cell differentiation
GO:0010513	positive regulation of phosphatidylinositol biosynthetic process
GO:0032929	negative regulation of superoxide anion generation
GO:0032233	positive regulation of actin filament bundle assembly
GO:0071928	tyramine signaling pathway
GO:0001970	positive regulation of activation of membrane attack complex
GO:1904104	negative regulation of convergent extension involved in gastrulation
GO:1904732	regulation of electron transfer activity
GO:0060147	regulation of post-transcriptional gene silencing
GO:0001808	negative regulation of type IV hypersensitivity
GO:1900746	regulation of vascular endothelial growth factor signaling pathway
GO:0099162	regulation of neurotransmitter loading into synaptic vesicle
GO:2000208	positive regulation of ribosomal small subunit export from nucleus
GO:1902797	negative regulation of snoRNA processing
GO:0140709	Frizzled Nuclear Import pathway
GO:1900930	negative regulation of L-tyrosine import across plasma membrane
GO:0038203	TORC2 signaling
GO:0045717	negative regulation of fatty acid biosynthetic process
GO:0010632	regulation of epithelial cell migration
GO:2001261	negative regulation of semaphorin-plexin signaling pathway
GO:0010763	positive regulation of fibroblast migration
GO:0032816	positive regulation of natural killer cell activation
GO:1900397	regulation of pyrimidine nucleotide biosynthetic process
GO:0045920	negative regulation of exocytosis
GO:0106024	negative regulation of pupariation
GO:0061391	negative regulation of direction of cell growth
GO:0120143	negative regulation of ecdysone receptor signaling pathway
GO:0046634	regulation of alpha-beta T cell activation
GO:1903450	regulation of G1 to G0 transition
GO:0098910	regulation of atrial cardiac muscle cell action potential
GO:2000882	negative regulation of starch catabolic process
GO:1905915	regulation of cell differentiation involved in phenotypic switching
GO:0045578	negative regulation of B cell differentiation
GO:0045983	positive regulation of purine nucleobase metabolic process
GO:1901609	negative regulation of vesicle transport along microtubule
GO:1902956	regulation of mitochondrial electron transport, NADH to ubiquinone
GO:0007224	smoothened signaling pathway
GO:2000376	positive regulation of oxygen metabolic process
GO:2000367	regulation of acrosomal vesicle exocytosis
GO:1901033	positive regulation of response to reactive oxygen species
GO:1900218	negative regulation of apoptotic process involved in metanephric nephron tubule development
GO:0034445	negative regulation of plasma lipoprotein oxidation
GO:0070433	negative regulation of nucleotide-binding oligomerization domain containing 2 signaling pathway
GO:1904349	positive regulation of small intestine smooth muscle contraction
GO:2000354	regulation of ovarian follicle development
GO:0039520	induction by virus of host autophagy
GO:1900399	positive regulation of pyrimidine nucleotide biosynthetic process
GO:0060966	regulation of gene silencing by regulatory ncRNA
GO:0106060	regulation of exit from meiosis
GO:0048836	specification of increased petal number
GO:1900512	regulation of starch utilization system complex assembly
GO:0032700	negative regulation of interleukin-17 production
GO:1900700	positive regulation of o-orsellinic acid biosynthetic process
GO:0072513	positive regulation of secondary heart field cardioblast proliferation
GO:0045828	positive regulation of isoprenoid metabolic process
GO:0090206	negative regulation of cholesterol metabolic process
GO:0060696	regulation of phospholipid catabolic process
GO:0048509	regulation of meristem development
GO:0060496	mesenchymal-epithelial cell signaling involved in lung development
GO:0010030	positive regulation of seed germination
GO:0120072	positive regulation of pyloric antrum smooth muscle contraction
GO:1905534	positive regulation of L-leucine import across plasma membrane
GO:0038086	VEGF-activated platelet-derived growth factor receptor signaling pathway
GO:0051769	regulation of nitric-oxide synthase biosynthetic process
GO:1904087	negative regulation of epiboly involved in gastrulation with mouth forming second
GO:1904364	positive regulation of calcitonin secretion
GO:0045637	regulation of myeloid cell differentiation
GO:1905902	regulation of mesoderm formation
GO:0110137	regulation of imaginal disc-derived leg joint morphogenesis
GO:0061854	positive regulation of neuroblast migration
GO:0002727	regulation of natural killer cell cytokine production
GO:0045745	positive regulation of G protein-coupled receptor signaling pathway
GO:1905866	positive regulation of Atg1/ULK1 kinase complex assembly
GO:0030805	regulation of cyclic nucleotide catabolic process
GO:1900108	negative regulation of nodal signaling pathway
GO:0061413	regulation of transcription from RNA polymerase II promoter by a nonfermentable carbon source
GO:0050920	regulation of chemotaxis
GO:1901247	negative regulation of lung ciliated cell differentiation
GO:0070935	3'-UTR-mediated mRNA stabilization
GO:0045834	positive regulation of lipid metabolic process
GO:1900154	regulation of bone trabecula formation
GO:0006446	regulation of translational initiation
GO:1903406	regulation of P-type sodium:potassium-exchanging transporter activity
GO:0031541	negative regulation of anthocyanin biosynthetic process
GO:0031556	transcriptional attenuation by ribosome
GO:0003113	positive regulation of heart rate by neuronal norepinephrine
GO:0006356	regulation of transcription by RNA polymerase I
GO:2000673	positive regulation of motor neuron apoptotic process
GO:1902499	positive regulation of protein autoubiquitination
GO:0009787	regulation of abscisic acid-activated signaling pathway
GO:0097340	inhibition of cysteine-type endopeptidase activity
GO:1900128	regulation of G-protein activated inward rectifier potassium channel activity
GO:1905041	regulation of epithelium regeneration
GO:0031650	regulation of heat generation
GO:0034758	positive regulation of iron ion transport
GO:0002889	regulation of immunoglobulin mediated immune response
GO:0039585	PKR/eIFalpha signaling
GO:0062165	positive regulation of pseudohyphal septin ring assembly
GO:0043470	regulation of carbohydrate catabolic process
GO:1900306	regulation of maltoheptaose transport
GO:0032823	regulation of natural killer cell differentiation
GO:0140076	negative regulation of lipoprotein transport
GO:0030889	negative regulation of B cell proliferation
GO:0031445	regulation of heterochromatin formation
GO:0051174	regulation of phosphorus metabolic process
GO:0032924	activin receptor signaling pathway
GO:2000129	negative regulation of octopamine signaling pathway
GO:0043286	regulation of poly(3-hydroxyalkanoate) biosynthetic process
GO:0070318	positive regulation of G0 to G1 transition
GO:0034140	negative regulation of toll-like receptor 3 signaling pathway
GO:0090211	positive regulation of establishment of blood-brain barrier
GO:1902528	regulation of protein linear polyubiquitination
GO:2000762	regulation of phenylpropanoid metabolic process
GO:0060316	positive regulation of ryanodine-sensitive calcium-release channel activity
GO:2000527	regulation of myeloid dendritic cell chemotaxis
GO:0035624	receptor transactivation
GO:2000557	regulation of immunoglobulin production in mucosal tissue
GO:1901000	regulation of response to salt stress
GO:2000070	regulation of response to water deprivation
GO:0062085	positive regulation of capsule polysaccharide biosynthetic process
GO:0048147	negative regulation of fibroblast proliferation
GO:0031328	positive regulation of cellular biosynthetic process
GO:0098909	regulation of cardiac muscle cell action potential involved in regulation of contraction
GO:0010524	positive regulation of calcium ion transport into cytosol
GO:0033670	regulation of NAD+ kinase activity
GO:0030335	positive regulation of cell migration
GO:1904790	regulation of shelterin complex assembly
GO:2000229	regulation of pancreatic stellate cell proliferation
GO:1905411	positive regulation of mitotic cohesin unloading
GO:0110161	positive regulation of mitotic spindle formation (spindle phase one)
GO:1905694	negative regulation of phosphatidic acid biosynthetic process
GO:0071863	regulation of cell proliferation in bone marrow
GO:0150151	regulation of interleukin-17A production
GO:0002766	innate immune response-inhibiting signal transduction
GO:1905873	positive regulation of protein localization to cell leading edge
GO:1905063	regulation of vascular associated smooth muscle cell differentiation
GO:0051913	regulation of synaptic plasticity by chemical substance
GO:0032297	negative regulation of DNA-templated DNA replication initiation
GO:0033684	regulation of luteinizing hormone secretion
GO:1904295	regulation of osmolarity-sensing cation channel activity
GO:0060906	negative regulation of regulatory ncRNA-mediated heterochromatin formation
GO:0032966	negative regulation of collagen biosynthetic process
GO:2000434	regulation of protein neddylation
GO:1904674	positive regulation of somatic stem cell population maintenance
GO:0120068	regulation of stomach fundus smooth muscle contraction
GO:1902116	negative regulation of organelle assembly
GO:1904815	negative regulation of protein localization to chromosome, telomeric region
GO:0032890	regulation of organic acid transport
GO:0090445	positive regulation of nematode larval development, heterochronic
GO:1905512	regulation of short-term synaptic potentiation
GO:0031392	regulation of prostaglandin biosynthetic process
GO:1900935	regulation of nonadec-1-ene biosynthetic process
GO:1903742	regulation of anterograde synaptic vesicle transport
GO:2000438	negative regulation of monocyte extravasation
GO:1900701	regulation of orcinol biosynthetic process
GO:0009891	positive regulation of biosynthetic process
GO:0070666	regulation of mast cell proliferation
GO:0051627	negative regulation of epinephrine uptake
GO:1905027	regulation of membrane depolarization during AV node cell action potential
GO:0043180	rhythmic inhibition
GO:0150079	negative regulation of neuroinflammatory response
GO:0048384	retinoic acid receptor signaling pathway
GO:0070804	positive regulation of metula development
GO:0090032	negative regulation of steroid hormone biosynthetic process
GO:0071807	replication fork arrest involved in DNA replication termination
GO:1905147	regulation of smooth muscle hypertrophy
GO:0043319	positive regulation of cytotoxic T cell degranulation
GO:0010646	regulation of cell communication
GO:1904753	negative regulation of vascular associated smooth muscle cell migration
GO:1904690	positive regulation of cytoplasmic translational initiation
GO:0090277	positive regulation of peptide hormone secretion
GO:1902761	positive regulation of chondrocyte development
GO:0009866	induced systemic resistance, ethylene mediated signaling pathway
GO:1904911	negative regulation of establishment of RNA localization to telomere
GO:0099605	regulation of action potential firing rate
GO:0140124	positive regulation of Lewy body formation
GO:1903625	negative regulation of DNA catabolic process
GO:0046878	positive regulation of saliva secretion
GO:0001560	regulation of cell growth by extracellular stimulus
GO:0010372	positive regulation of gibberellin biosynthetic process
GO:0048088	regulation of male pigmentation
GO:0071660	positive regulation of IP-10 production
GO:1904189	positive regulation of transformation of host cell by virus
GO:0030709	border follicle cell delamination
GO:0032226	positive regulation of synaptic transmission, dopaminergic
GO:0038090	positive regulation of cell migration by VEGF-activated platelet derived growth factor receptor signaling pathway
GO:0106070	regulation of adenylate cyclase-activating G protein-coupled receptor signaling pathway
GO:0002896	negative regulation of central B cell tolerance induction
GO:0071579	regulation of zinc ion transport
GO:0090365	regulation of mRNA modification
GO:1904944	positive regulation of cardiac ventricle formation
GO:1904762	positive regulation of myofibroblast differentiation
GO:0045883	positive regulation of sulfur utilization
GO:0048835	specification of decreased petal number
GO:0031537	regulation of anthocyanin metabolic process
GO:1904418	regulation of telomeric loop formation
GO:1904415	regulation of xenophagy
GO:2000655	negative regulation of cellular response to testosterone stimulus
GO:0002672	positive regulation of B cell anergy
GO:0050847	progesterone receptor signaling pathway
GO:0010625	positive regulation of Schwann cell proliferation
GO:0090312	positive regulation of protein deacetylation
GO:1900311	positive regulation of maltoheptaose metabolic process
GO:0002595	regulation of antigen processing and presentation of peptide antigen via MHC class Ib
GO:0034766	negative regulation of monoatomic ion transmembrane transport
GO:2000705	regulation of dense core granule biogenesis
GO:0032760	positive regulation of tumor necrosis factor production
GO:1900347	positive regulation of methane biosynthetic process from methanethiol
GO:0099150	regulation of postsynaptic specialization assembly
GO:0045873	negative regulation of sevenless signaling pathway
GO:1905523	positive regulation of macrophage migration
GO:0062125	regulation of mitochondrial gene expression
GO:2000552	negative regulation of T-helper 2 cell cytokine production
GO:0141214	positive regulation of phospholipase C/protein kinase C signal transduction
GO:2001152	negative regulation of renal water transport
GO:0006402	mRNA catabolic process
GO:1905487	negative regulation of anterior/posterior axon guidance
GO:2000859	negative regulation of aldosterone secretion
GO:0048586	regulation of long-day photoperiodism, flowering
GO:0031453	positive regulation of heterochromatin formation
GO:2000377	regulation of reactive oxygen species metabolic process
GO:0048635	negative regulation of muscle organ development
GO:0120222	regulation of blastocyst development
GO:1904397	negative regulation of neuromuscular junction development
GO:1901874	negative regulation of post-translational protein modification
GO:1900709	positive regulation of tensidol A biosynthetic process
GO:0046606	negative regulation of centrosome cycle
GO:0043318	negative regulation of cytotoxic T cell degranulation
GO:0120271	negative regulation of nuclear-transcribed mRNA catabolic process, meiosis-specific transcripts
GO:0072398	signal transduction involved in cytokinesis checkpoint
GO:1902161	positive regulation of cyclic nucleotide-gated ion channel activity
GO:0140883	induction by virus of host reticulophagy
GO:0060657	regulation of mammary gland cord elongation by mammary fat precursor cell-epithelial cell signaling
GO:1901381	positive regulation of potassium ion transmembrane transport
GO:0075302	regulation of basidiospore formation
GO:0040013	negative regulation of locomotion
GO:1902680	positive regulation of RNA biosynthetic process
GO:1905462	regulation of DNA duplex unwinding
GO:0051284	positive regulation of sequestering of calcium ion
GO:1900897	negative regulation of heptadecane biosynthetic process
GO:0090289	regulation of osteoclast proliferation
GO:1901188	negative regulation of ephrin receptor signaling pathway
GO:0034120	positive regulation of erythrocyte aggregation
GO:0043065	positive regulation of apoptotic process
GO:2000241	regulation of reproductive process
GO:2000545	negative regulation of endothelial cell chemotaxis to fibroblast growth factor
GO:1903314	regulation of nitrogen cycle metabolic process
GO:2000585	positive regulation of platelet-derived growth factor receptor-alpha signaling pathway
GO:1903723	negative regulation of centriole elongation
GO:0016441	post-transcriptional gene silencing
GO:0001934	positive regulation of protein phosphorylation
GO:2000594	positive regulation of metanephric DCT cell differentiation
GO:0009789	positive regulation of abscisic acid-activated signaling pathway
GO:1903407	negative regulation of P-type sodium:potassium-exchanging transporter activity
GO:0030509	BMP signaling pathway
GO:0106020	regulation of vesicle docking
GO:0010956	negative regulation of calcidiol 1-monooxygenase activity
GO:0060262	negative regulation of N-terminal protein palmitoylation
GO:0002826	negative regulation of T-helper 1 type immune response
GO:1905280	negative regulation of retrograde transport, endosome to Golgi
GO:1904365	regulation of chemokinesis
GO:0046605	regulation of centrosome cycle
GO:0090291	negative regulation of osteoclast proliferation
GO:1905889	positive regulation of cellular response to very-low-density lipoprotein particle stimulus
GO:2000429	negative regulation of neutrophil aggregation
GO:0051618	positive regulation of histamine uptake
GO:1900841	negative regulation of helvolic acid biosynthetic process
GO:0050923	regulation of negative chemotaxis
GO:2000726	negative regulation of cardiac muscle cell differentiation
GO:0032721	negative regulation of lymphotoxin A production
GO:1903639	regulation of gastrin-induced gastric acid secretion
GO:0060162	negative regulation of phospholipase C-activating dopamine receptor signaling pathway
GO:2000816	negative regulation of mitotic sister chromatid separation
GO:0061884	regulation of mini excitatory postsynaptic potential
GO:1900107	regulation of nodal signaling pathway
GO:2001138	regulation of phospholipid transport
GO:1901578	negative regulation of alkane biosynthetic process
GO:1901977	negative regulation of cell cycle checkpoint
GO:0061885	positive regulation of mini excitatory postsynaptic potential
GO:0031571	mitotic G1 DNA damage checkpoint signaling
GO:1900449	regulation of glutamate receptor signaling pathway
GO:0043305	negative regulation of mast cell degranulation
GO:0060628	regulation of ER to Golgi vesicle-mediated transport
GO:0045690	positive regulation of antipodal cell differentiation
GO:1900980	regulation of phenazine biosynthetic process
GO:0040033	sRNA-mediated post-transcriptional gene silencing
GO:1900425	negative regulation of defense response to bacterium
GO:0043550	regulation of lipid kinase activity
GO:0007207	phospholipase C-activating G protein-coupled acetylcholine receptor signaling pathway
GO:0045720	negative regulation of integrin biosynthetic process
GO:0097647	amylin receptor signaling pathway
GO:0048714	positive regulation of oligodendrocyte differentiation
GO:0014740	negative regulation of muscle hyperplasia
GO:0062012	regulation of small molecule metabolic process
GO:0034155	regulation of toll-like receptor 7 signaling pathway
GO:1902966	positive regulation of protein localization to early endosome
GO:0048576	positive regulation of short-day photoperiodism, flowering
GO:0032679	regulation of TRAIL production
GO:2000077	negative regulation of type B pancreatic cell development
GO:0001930	positive regulation of exocyst assembly
GO:1901257	negative regulation of macrophage colony-stimulating factor production
GO:0060314	regulation of ryanodine-sensitive calcium-release channel activity
GO:1904413	negative regulation of cardiac ventricle development
GO:0032410	negative regulation of transporter activity
GO:2000540	negative regulation of protein geranylgeranylation
GO:0034154	toll-like receptor 7 signaling pathway
GO:0046318	negative regulation of glucosylceramide biosynthetic process
GO:0090367	negative regulation of mRNA modification
GO:0150067	regulation of tubulin deacetylase activity
GO:0003104	positive regulation of glomerular filtration
GO:0032757	positive regulation of interleukin-8 production
GO:1905827	positive regulation of selenocysteine metabolic process
GO:1900731	positive regulation of adenylate cyclase-inhibiting opioid receptor signaling pathway
GO:1903589	positive regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis
GO:1905188	positive regulation of metaphase/anaphase transition of meiosis I
GO:0032761	positive regulation of lymphotoxin A production
GO:0070667	negative regulation of mast cell proliferation
GO:0014808	release of sequestered calcium ion into cytosol by sarcoplasmic reticulum
GO:1903388	regulation of synaptic vesicle uncoating
GO:0045963	negative regulation of dopamine metabolic process
GO:0031666	positive regulation of lipopolysaccharide-mediated signaling pathway
GO:0075217	negative regulation of spore encystment on host
GO:0002905	regulation of mature B cell apoptotic process
GO:0010629	negative regulation of gene expression
GO:1903977	positive regulation of glial cell migration
GO:0033082	regulation of extrathymic T cell differentiation
GO:1903281	positive regulation of calcium:sodium antiporter activity
GO:0009756	carbohydrate mediated signaling
GO:1901299	negative regulation of hydrogen peroxide-mediated programmed cell death
GO:0045913	positive regulation of carbohydrate metabolic process
GO:2000173	negative regulation of branching morphogenesis of a nerve
GO:1901458	negative regulation of response to acetate
GO:0120292	positive regulation of mitotic recombination-dependent replication fork processing
GO:1904687	positive regulation of mitotic spindle disassembly
GO:0045971	positive regulation of juvenile hormone catabolic process
GO:0048013	ephrin receptor signaling pathway
GO:1900737	negative regulation of phospholipase C-activating G protein-coupled receptor signaling pathway
GO:2000378	negative regulation of reactive oxygen species metabolic process
GO:0045600	positive regulation of fat cell differentiation
GO:1901544	positive regulation of ent-pimara-8(14),15-diene biosynthetic process
GO:0032665	regulation of interleukin-21 production
GO:0036493	positive regulation of translation in response to endoplasmic reticulum stress
GO:0032206	positive regulation of telomere maintenance
GO:1900194	negative regulation of oocyte maturation
GO:1902210	positive regulation of bacterial-type flagellum assembly
GO:0045770	positive regulation of asymmetric cell division
GO:2000812	regulation of barbed-end actin filament capping
GO:1901234	positive regulation of convergent extension involved in axis elongation
GO:2001114	positive regulation of cellular response to hepatocyte growth factor stimulus
GO:2000016	negative regulation of determination of dorsal identity
GO:0070951	regulation of neutrophil mediated killing of gram-negative bacterium
GO:0045640	regulation of basophil differentiation
GO:0090232	positive regulation of spindle checkpoint
GO:0001921	positive regulation of receptor recycling
GO:1902069	negative regulation of sphingolipid mediated signaling pathway
GO:0075282	negative regulation of uredinium development
GO:1905465	regulation of G-quadruplex DNA unwinding
GO:0055022	negative regulation of cardiac muscle tissue growth
GO:1900231	regulation of single-species biofilm formation on inanimate substrate
GO:0097191	extrinsic apoptotic signaling pathway
GO:2000749	positive regulation of rDNA heterochromatin formation
GO:1904352	positive regulation of protein catabolic process in the vacuole
GO:0048012	hepatocyte growth factor receptor signaling pathway
GO:0061875	negative regulation of hepatic stellate cell contraction
GO:1905946	negative regulation of response to calcium ion
GO:1905407	regulation of creatine transmembrane transporter activity
GO:1900542	regulation of purine nucleotide metabolic process
GO:0060699	regulation of endoribonuclease activity
GO:0019722	calcium-mediated signaling
GO:0010550	regulation of PSII associated light-harvesting complex II catabolic process
GO:1900729	regulation of adenylate cyclase-inhibiting opioid receptor signaling pathway
GO:0002722	negative regulation of B cell cytokine production
GO:0003356	regulation of cilium beat frequency
GO:1903221	regulation of mitotic recombination-dependent replication fork processing
GO:2000939	regulation of plant-type cell wall cellulose catabolic process
GO:0061112	negative regulation of bud outgrowth involved in lung branching
GO:1900889	positive regulation of pentadecane biosynthetic process
GO:0120060	regulation of gastric emptying
GO:1905035	negative regulation of antifungal innate immune response
GO:0002026	regulation of the force of heart contraction
GO:0019219	regulation of nucleobase-containing compound metabolic process
GO:1905467	positive regulation of G-quadruplex DNA unwinding
GO:1900372	negative regulation of purine nucleotide biosynthetic process
GO:0007196	adenylate cyclase-inhibiting G protein-coupled glutamate receptor signaling pathway
GO:0110042	negative regulation of nematode pharynx morphogenesis
GO:1900348	regulation of methane biosynthetic process from methylamine
GO:0120305	regulation of pigmentation
GO:0010520	regulation of reciprocal meiotic recombination
GO:0120291	negative regulation of mitotic recombination-dependent replication fork processing
GO:0060863	regulation of floral organ abscission by signal transduction
GO:1904128	negative regulation of convergent extension involved in somitogenesis
GO:2000010	positive regulation of protein localization to cell surface
GO:0008625	extrinsic apoptotic signaling pathway via death domain receptors
GO:0032745	positive regulation of interleukin-21 production
GO:1904672	regulation of somatic stem cell population maintenance
GO:0090213	regulation of radial pattern formation
GO:0120265	negative regulation of chromosome attachment to the nuclear envelope
GO:1903465	positive regulation of mitotic cell cycle DNA replication
GO:1903490	positive regulation of mitotic cytokinesis
GO:1904376	negative regulation of protein localization to cell periphery
GO:1903224	regulation of endodermal cell differentiation
GO:0002607	regulation of myeloid dendritic cell antigen processing and presentation
GO:0045949	positive regulation of phosphorus utilization
GO:0010744	positive regulation of macrophage derived foam cell differentiation
GO:0090229	negative regulation of red or far-red light signaling pathway
GO:1902803	regulation of synaptic vesicle transport
GO:2000360	negative regulation of binding of sperm to zona pellucida
GO:0045923	positive regulation of fatty acid metabolic process
GO:0002796	positive regulation of antimicrobial peptide secretion
GO:1905133	negative regulation of meiotic chromosome separation
GO:0070610	regulation of fungal-type cell wall (1->3)-alpha-glucan biosynthetic process
GO:0034147	regulation of toll-like receptor 5 signaling pathway
GO:0070131	positive regulation of mitochondrial translation
GO:1902173	negative regulation of keratinocyte apoptotic process
GO:1903244	positive regulation of cardiac muscle hypertrophy in response to stress
GO:1904094	positive regulation of autophagic cell death
GO:0098795	global gene silencing by mRNA cleavage
GO:2000076	positive regulation of cytokinesis, site selection
GO:1902533	positive regulation of intracellular signal transduction
GO:0032213	regulation of telomere maintenance via semi-conservative replication
GO:0002253	activation of immune response
GO:1902894	negative regulation of miRNA transcription
GO:1990074	polyuridylation-dependent mRNA catabolic process
GO:2000026	regulation of multicellular organismal development
GO:1903766	positive regulation of potassium ion export across plasma membrane
GO:0061076	negative regulation of neural retina development
GO:0002922	positive regulation of humoral immune response
GO:0032087	regulation of type IV site-specific deoxyribonuclease activity
GO:1903081	negative regulation of C-C chemokine receptor CCR7 signaling pathway
GO:2000158	positive regulation of ubiquitin-specific protease activity
GO:0010794	regulation of dolichol biosynthetic process
GO:1904554	positive regulation of chemotaxis to arachidonate
GO:0090234	regulation of kinetochore assembly
GO:0045696	positive regulation of embryo sac egg cell differentiation
GO:0014062	regulation of serotonin secretion
GO:1900005	positive regulation of serine-type endopeptidase activity
GO:0051617	negative regulation of histamine uptake
GO:1902185	positive regulation of shoot apical meristem development
GO:1900420	negative regulation of cellular alcohol catabolic process
GO:2000425	regulation of apoptotic cell clearance
GO:0031049	programmed DNA elimination
GO:0010365	positive regulation of ethylene biosynthetic process
GO:0060495	cell-cell signaling involved in lung development
GO:1900702	negative regulation of orcinol biosynthetic process
GO:0106015	negative regulation of inflammatory response to wounding
GO:1904513	negative regulation of initiation of premeiotic DNA replication
GO:0010965	regulation of mitotic sister chromatid separation
GO:0042176	regulation of protein catabolic process
GO:0140921	negative regulation of thermomorphogenesis
GO:2000337	positive regulation of endothelial microparticle formation
GO:0032076	negative regulation of deoxyribonuclease activity
GO:0003087	positive regulation of the force of heart contraction by neuronal epinephrine
GO:0071641	negative regulation of macrophage inflammatory protein 1 alpha production
GO:0010695	regulation of mitotic spindle pole body separation
GO:1901873	regulation of post-translational protein modification
GO:1904535	positive regulation of telomeric loop disassembly
GO:0090235	regulation of metaphase plate congression
GO:0010892	positive regulation of mitochondrial translation in response to stress
GO:0000437	carbon catabolite repression of transcription from RNA polymerase II promoter
GO:0060818	inactivation of paternal X chromosome by genomic imprinting
GO:0031451	positive regulation of slow-twitch skeletal muscle fiber contraction
GO:0030852	regulation of granulocyte differentiation
GO:1900314	positive regulation of maltohexaose transport
GO:0061060	negative regulation of peptidoglycan recognition protein signaling pathway
