GOID	TERM
GO:0014054	positive regulation of gamma-aminobutyric acid secretion
GO:0075253	positive regulation of uredospore formation
GO:0045856	positive regulation of pole plasm oskar mRNA localization
GO:1900017	positive regulation of cytokine production involved in inflammatory response
GO:2001153	positive regulation of renal water transport
GO:1904754	positive regulation of vascular associated smooth muscle cell migration
GO:1904355	positive regulation of telomere capping
GO:0090096	positive regulation of metanephric cap mesenchymal cell proliferation
GO:1900743	positive regulation of filamentous growth of a population of unicellular organisms in response to pH
GO:2000906	positive regulation of starch metabolic process
GO:1900127	positive regulation of hyaluronan biosynthetic process
GO:1904662	positive regulation of sensory perception of bitter taste
GO:0001815	positive regulation of antibody-dependent cellular cytotoxicity
GO:0090205	positive regulation of cholesterol metabolic process
GO:1904665	positive regulation of N-terminal peptidyl-methionine acetylation
GO:0010971	positive regulation of G2/M transition of mitotic cell cycle
GO:1902038	positive regulation of hematopoietic stem cell differentiation
GO:1903438	positive regulation of mitotic cytokinetic process
GO:1902884	positive regulation of response to oxidative stress
GO:1904792	positive regulation of shelterin complex assembly
GO:0032733	positive regulation of interleukin-10 production
GO:0110098	positive regulation of calcium import into the mitochondrion
GO:0032724	positive regulation of fractalkine production
GO:0031442	positive regulation of mRNA 3'-end processing
GO:2000969	positive regulation of AMPA receptor activity
GO:0046579	positive regulation of Ras protein signal transduction
GO:0014718	positive regulation of satellite cell activation involved in skeletal muscle regeneration
GO:1901439	positive regulation of toluene metabolic process
GO:0075194	positive regulation of haustorium mother cell formation
GO:1905111	positive regulation of pulmonary blood vessel remodeling
GO:0045951	positive regulation of mitotic recombination
GO:0070886	positive regulation of calcineurin-NFAT signaling cascade
GO:0075261	positive regulation of spore-bearing organ development
GO:0061014	positive regulation of mRNA catabolic process
GO:0075199	positive regulation of symbiont haustorium neck formation for entry into host
GO:1905646	positive regulation of FACT complex assembly
GO:1904992	positive regulation of adenylate cyclase-inhibiting dopamine receptor signaling pathway
GO:0014742	positive regulation of muscle hypertrophy
GO:0032753	positive regulation of interleukin-4 production
GO:1900264	positive regulation of DNA-directed DNA polymerase activity
GO:0032058	positive regulation of translational initiation in response to stress
GO:0014049	positive regulation of glutamate secretion
GO:1904138	positive regulation of convergent extension involved in notochord morphogenesis
GO:2001272	positive regulation of cysteine-type endopeptidase activity involved in execution phase of apoptosis
GO:1904181	positive regulation of membrane depolarization
GO:0002220	innate immune response activating cell surface receptor signaling pathway
GO:0045850	positive regulation of nurse cell apoptotic process
GO:0120158	positive regulation of collagen catabolic process
GO:0033148	positive regulation of intracellular estrogen receptor signaling pathway
GO:1900940	positive regulation of (Z)-nonadeca-1,14-diene metabolic process
GO:0051466	positive regulation of corticotropin-releasing hormone secretion
GO:2000078	positive regulation of type B pancreatic cell development
GO:0045809	positive regulation of establishment of competence for transformation
GO:0055023	positive regulation of cardiac muscle tissue growth
GO:2000277	positive regulation of oxidative phosphorylation uncoupler activity
GO:0160159	positive regulation of N-acetylmuramic acid catabolic process
GO:0045725	positive regulation of glycogen biosynthetic process
GO:0031331	positive regulation of cellular catabolic process
GO:0042660	positive regulation of cell fate specification
GO:1901492	positive regulation of lymphangiogenesis
GO:1905284	positive regulation of epidermal growth factor receptor signaling pathway involved in heart process
GO:1901079	positive regulation of relaxation of muscle
GO:0090070	positive regulation of ribosome biogenesis
GO:0090314	positive regulation of protein targeting to membrane
GO:1903849	positive regulation of aorta morphogenesis
GO:1900163	positive regulation of phospholipid scramblase activity
GO:0048633	positive regulation of skeletal muscle tissue growth
GO:0032822	positive regulation of natural killer cell proliferation involved in immune response
GO:0032743	positive regulation of interleukin-2 production
GO:1900066	positive regulation of ethanol catabolic process
GO:2000833	positive regulation of steroid hormone secretion
GO:0045887	positive regulation of synaptic assembly at neuromuscular junction
GO:1904172	positive regulation of bleb assembly
GO:1900192	positive regulation of single-species biofilm formation
GO:0051461	positive regulation of corticotropin secretion
GO:2000353	positive regulation of endothelial cell apoptotic process
GO:1900409	positive regulation of cellular response to oxidative stress
GO:0150158	positive regulation of interleukin-34 production
GO:2000643	positive regulation of early endosome to late endosome transport
GO:1905312	positive regulation of cardiac neural crest cell migration involved in outflow tract morphogenesis
GO:1902854	positive regulation of nuclear migration during mitotic telophase
GO:0006965	positive regulation of biosynthetic process of antibacterial peptides active against Gram-positive bacteria
GO:0030887	positive regulation of myeloid dendritic cell activation
GO:0046670	positive regulation of retinal cell programmed cell death
GO:2000777	positive regulation of proteasomal ubiquitin-dependent protein catabolic process involved in cellular response to hypoxia
GO:0010601	positive regulation of auxin biosynthetic process
GO:1900943	positive regulation of (Z)-nonadeca-1,14-diene biosynthetic process
GO:1902584	positive regulation of response to water deprivation
GO:0051155	positive regulation of striated muscle cell differentiation
GO:0120047	positive regulation of protein localization to medial cortical node
GO:1901095	positive regulation of protein homotetramerization
GO:0140434	positive regulation of protein localization to meiotic spindle pole body
GO:0032750	positive regulation of interleukin-26 production
GO:0140430	positive regulation of chromosome passenger complex localization to kinetochore
GO:0034184	positive regulation of maintenance of mitotic sister chromatid cohesion
GO:0002827	positive regulation of T-helper 1 type immune response
GO:1905665	positive regulation of calcium ion import across plasma membrane
GO:1903626	positive regulation of DNA catabolic process
GO:0048522	positive regulation of cellular process
GO:0045915	positive regulation of catecholamine metabolic process
GO:1904544	positive regulation of free ubiquitin chain polymerization
GO:0002221	pattern recognition receptor signaling pathway
GO:2000839	positive regulation of androstenedione secretion
GO:0140732	positive regulation of amphiregulin production
GO:0061435	positive regulation of transcription from a mobile element promoter
GO:1904958	positive regulation of midbrain dopaminergic neuron differentiation
GO:1900341	positive regulation of methane biosynthetic process from formic acid
GO:1904022	positive regulation of G protein-coupled receptor internalization
GO:0075241	positive regulation of zoospore formation
GO:2000324	positive regulation of glucocorticoid receptor signaling pathway
GO:0035205	positive regulation of lamellocyte differentiation
GO:0003353	positive regulation of cilium movement
GO:1905180	positive regulation of cardiac muscle tissue regeneration
GO:1902158	positive regulation of response to G2 DNA damage checkpoint signaling
GO:1903676	positive regulation of cap-dependent translational initiation
GO:1904064	positive regulation of cation transmembrane transport
GO:2000996	positive regulation of mannan catabolic process
GO:1905870	positive regulation of 3'-UTR-mediated mRNA stabilization
GO:0014040	positive regulation of Schwann cell differentiation
GO:1902092	positive regulation of fumagillin biosynthetic process
GO:0032349	positive regulation of aldosterone biosynthetic process
GO:1904122	positive regulation of fatty acid beta-oxidation by octopamine signaling pathway
GO:0060754	positive regulation of mast cell chemotaxis
GO:1903527	positive regulation of membrane tubulation
GO:1900353	positive regulation of methanofuran biosynthetic process
GO:1904306	positive regulation of gastro-intestinal system smooth muscle contraction
GO:0002845	positive regulation of tolerance induction to tumor cell
GO:1905581	positive regulation of low-density lipoprotein particle clearance
GO:0045747	positive regulation of Notch signaling pathway
GO:1900373	positive regulation of purine nucleotide biosynthetic process
GO:1903646	positive regulation of chaperone-mediated protein folding
GO:0035008	positive regulation of melanization defense response
GO:0045911	positive regulation of DNA recombination
GO:2000262	positive regulation of blood coagulation, common pathway
GO:2001031	positive regulation of cellular glucuronidation
GO:1900367	positive regulation of defense response to insect
GO:0070175	positive regulation of enamel mineralization
GO:1905570	positive regulation of ferrichrome biosynthetic process
GO:0070760	positive regulation of interleukin-35-mediated signaling pathway
GO:0048400	positive regulation of intermediate mesodermal cell fate specification
GO:2000685	positive regulation of cellular response to X-ray
GO:0050851	antigen receptor-mediated signaling pathway
GO:1904287	positive regulation of protein-pyridoxal-5-phosphate linkage
GO:1902955	positive regulation of early endosome to recycling endosome transport
GO:0090180	positive regulation of thiamine biosynthetic process
GO:1904333	positive regulation of error-prone translesion synthesis
GO:0051897	positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction
GO:1904290	negative regulation of mitotic DNA damage checkpoint
GO:0010647	positive regulation of cell communication
GO:1900149	positive regulation of Schwann cell migration
GO:0009963	positive regulation of flavonoid biosynthetic process
GO:2000711	positive regulation of maintenance of meiotic sister chromatid cohesion, centromeric
GO:0045917	positive regulation of complement activation
GO:1905587	positive regulation of outer hair cell apoptotic process
GO:0033006	regulation of mast cell activation involved in immune response
GO:0045797	positive regulation of intestinal cholesterol absorption
GO:1900129	positive regulation of G-protein activated inward rectifier potassium channel activity
GO:2000202	positive regulation of ribosomal subunit export from nucleus
GO:1904592	positive regulation of protein refolding
GO:0045801	positive regulation of chitin-based cuticle tanning
GO:1904710	positive regulation of granulosa cell apoptotic process
GO:0001905	activation of membrane attack complex
GO:0090310	negative regulation of DNA methylation-dependent heterochromatin formation
GO:1900233	positive regulation of single-species biofilm formation on inanimate substrate
GO:0046000	positive regulation of ecdysteroid secretion
GO:0002157	positive regulation of thyroid hormone receptor signaling pathway
GO:1900179	positive regulation of aflatoxin biosynthetic process
GO:1904420	positive regulation of telomeric loop formation
GO:1904241	positive regulation of VCP-NPL4-UFD1 AAA ATPase complex assembly
GO:0048397	positive regulation of intermediate mesodermal cell fate determination
GO:1905537	positive regulation of eukaryotic translation initiation factor 4F complex assembly
GO:0048777	positive regulation of leucophore differentiation
GO:1900093	positive regulation of raffinose biosynthetic process
GO:1903557	positive regulation of tumor necrosis factor superfamily cytokine production
GO:1903456	positive regulation of androst-4-ene-3,17-dione biosynthetic process
GO:1905869	negative regulation of 3'-UTR-mediated mRNA stabilization
GO:0098530	positive regulation of strand invasion
GO:0033605	positive regulation of catecholamine secretion
GO:1905273	positive regulation of proton-transporting ATP synthase activity, rotational mechanism
GO:0050924	positive regulation of negative chemotaxis
GO:0061965	positive regulation of entry into reproductive diapause
GO:0002891	positive regulation of immunoglobulin mediated immune response
GO:0051951	positive regulation of glutamate uptake involved in transmission of nerve impulse
GO:0110063	positive regulation of angiotensin-activated signaling pathway
GO:0046427	positive regulation of receptor signaling pathway via JAK-STAT
GO:1902811	positive regulation of skeletal muscle fiber differentiation
GO:1902429	positive regulation of water channel activity
GO:0033686	positive regulation of luteinizing hormone secretion
GO:0060903	positive regulation of meiosis I
GO:2000720	positive regulation of maintenance of mitotic sister chromatid cohesion, centromeric
GO:2000448	positive regulation of macrophage migration inhibitory factor signaling pathway
GO:0061881	positive regulation of anterograde axonal transport of mitochondrion
GO:0061646	positive regulation of glutamate neurotransmitter secretion in response to membrane depolarization
GO:1901412	positive regulation of tetrapyrrole biosynthetic process from glutamate
GO:0048170	positive regulation of long-term neuronal synaptic plasticity
GO:0001867	complement activation, lectin pathway
GO:0010765	positive regulation of sodium ion transport
GO:0001798	positive regulation of type IIa hypersensitivity
GO:2000350	positive regulation of CD40 signaling pathway
GO:0002842	positive regulation of T cell mediated immune response to tumor cell
GO:1901964	positive regulation of cell proliferation involved in outflow tract morphogenesis
GO:0150012	positive regulation of neuron projection arborization
GO:0061191	positive regulation of vacuole fusion, non-autophagic
GO:1900103	positive regulation of endoplasmic reticulum unfolded protein response
GO:1905309	positive regulation of cohesin loading
GO:0033246	positive regulation of penicillin metabolic process
GO:2000568	positive regulation of memory T cell activation
GO:0090026	positive regulation of monocyte chemotaxis
GO:0160199	positive regulation of 7-methylguanosine mRNA capping
GO:0043068	positive regulation of programmed cell death
GO:0048818	positive regulation of hair follicle maturation
GO:1904865	positive regulation of beta-catenin-TCF complex assembly
GO:1905386	positive regulation of protein localization to presynapse
GO:0141008	retrotransposon silencing by mRNA destabilization
GO:0050779	RNA destabilization
GO:0032305	positive regulation of icosanoid secretion
GO:1901251	positive regulation of lung goblet cell differentiation
GO:1905653	positive regulation of artery morphogenesis
GO:0048093	positive regulation of male pigmentation
GO:1903784	positive regulation of sodium ion import across plasma membrane
GO:0045780	positive regulation of bone resorption
GO:0014008	positive regulation of microglia differentiation
GO:1900958	positive regulation of 17-methylnonadec-1-ene biosynthetic process
GO:1903617	positive regulation of mitotic cytokinesis, division site positioning
GO:0002660	positive regulation of peripheral tolerance induction
GO:1901647	positive regulation of synoviocyte proliferation
GO:1904515	positive regulation of TORC2 signaling
GO:0002726	positive regulation of T cell cytokine production
GO:2000343	positive regulation of chemokine (C-X-C motif) ligand 2 production
GO:0110004	positive regulation of tRNA methylation
GO:1904040	positive regulation of iron export across plasma membrane
GO:2000321	positive regulation of T-helper 17 cell differentiation
GO:1903638	positive regulation of protein insertion into mitochondrial outer membrane
GO:1903408	positive regulation of P-type sodium:potassium-exchanging transporter activity
GO:1905326	positive regulation of meiosis I spindle assembly checkpoint
GO:0110110	positive regulation of animal organ morphogenesis
GO:2000433	positive regulation of cytokinesis, actomyosin contractile ring assembly
GO:0045966	positive regulation of ecdysteroid metabolic process
GO:0061184	positive regulation of dermatome development
GO:1902745	positive regulation of lamellipodium organization
GO:0150191	positive regulation of interleukin-32 production
GO:0071811	positive regulation of fever generation by positive regulation of prostaglandin biosynthesis
GO:1903272	positive regulation of cytoplasmic translational elongation through polyproline stretches
GO:1904899	positive regulation of hepatic stellate cell proliferation
GO:1903949	positive regulation of atrial cardiac muscle cell action potential
GO:1903983	positive regulation of microvillus length
GO:2001259	positive regulation of cation channel activity
GO:0045905	positive regulation of translational termination
GO:0061057	peptidoglycan recognition protein signaling pathway
GO:0034263	positive regulation of autophagy in response to ER overload
GO:0032540	positive regulation of host-seeking behavior
GO:1904417	positive regulation of xenophagy
GO:1900323	positive regulation of maltotetraose transport
GO:2000781	positive regulation of double-strand break repair
GO:0032481	positive regulation of type I interferon production
GO:1905820	positive regulation of chromosome separation
GO:0001926	positive regulation of B-1 B cell differentiation
GO:1900703	positive regulation of orcinol biosynthetic process
GO:1902078	positive regulation of lateral motor column neuron migration
GO:0060335	positive regulation of type II interferon-mediated signaling pathway
GO:0032849	positive regulation of cellular pH reduction
GO:0010615	positive regulation of cardiac muscle adaptation
GO:0031349	positive regulation of defense response
GO:0045684	positive regulation of epidermis development
GO:0061188	negative regulation of rDNA heterochromatin formation
GO:0070094	positive regulation of glucagon secretion
GO:0046827	positive regulation of protein export from nucleus
GO:0090063	positive regulation of microtubule nucleation
GO:1905668	positive regulation of protein localization to endosome
GO:1902380	positive regulation of endoribonuclease activity
GO:0061913	positive regulation of growth plate cartilage chondrocyte proliferation
GO:1903666	positive regulation of asexual reproduction
GO:0045732	positive regulation of protein catabolic process
GO:0050679	positive regulation of epithelial cell proliferation
GO:0031542	positive regulation of anthocyanin biosynthetic process
GO:2001019	positive regulation of retrograde axon cargo transport
GO:1905212	positive regulation of fibroblast chemotaxis
GO:0060332	positive regulation of response to type II interferon
GO:1905695	positive regulation of phosphatidic acid biosynthetic process
GO:0002879	positive regulation of acute inflammatory response to non-antigenic stimulus
GO:0003110	positive regulation of the force of heart contraction by neuronal norepinephrine
GO:1904668	positive regulation of ubiquitin protein ligase activity
GO:1901321	positive regulation of heart induction
GO:0002092	positive regulation of receptor internalization
GO:0120187	positive regulation of protein localization to chromatin
GO:2000866	positive regulation of estradiol secretion
GO:0046622	positive regulation of organ growth
GO:1903566	positive regulation of protein localization to cilium
GO:0075046	positive regulation of formation by symbiont of haustorium for nutrient acquisition from host
GO:2001040	positive regulation of cellular response to drug
GO:0060639	positive regulation of salivary gland formation by mesenchymal-epithelial signaling
GO:2000857	positive regulation of mineralocorticoid secretion
GO:0110090	positive regulation of hippocampal neuron apoptotic process
GO:1903911	positive regulation of receptor clustering
GO:1901712	positive regulation of homoserine biosynthetic process
GO:1904050	positive regulation of spontaneous neurotransmitter secretion
GO:0110058	positive regulation of blood vessel endothelial cell differentiation
GO:0090300	positive regulation of neural crest formation
GO:1901331	positive regulation of odontoblast differentiation
GO:0002885	positive regulation of hypersensitivity
GO:1903997	positive regulation of non-membrane spanning protein tyrosine kinase activity
GO:1902174	positive regulation of keratinocyte apoptotic process
GO:0120075	positive regulation of endocardial cushion cell differentiation
GO:1901985	positive regulation of protein acetylation
GO:1904719	positive regulation of AMPA glutamate receptor clustering
GO:1901248	positive regulation of lung ciliated cell differentiation
GO:1900317	positive regulation of maltopentaose transport
GO:0021940	positive regulation of cerebellar granule cell precursor proliferation
GO:2000635	negative regulation of primary miRNA processing
GO:1900745	positive regulation of p38MAPK cascade
GO:0010714	positive regulation of collagen metabolic process
GO:0002052	positive regulation of neuroblast proliferation
GO:1903337	positive regulation of vacuolar transport
GO:1905679	positive regulation of adaptive immune effector response
GO:0010831	positive regulation of myotube differentiation
GO:1904849	positive regulation of cell chemotaxis to fibroblast growth factor
GO:0034241	positive regulation of macrophage fusion
GO:0070431	nucleotide-binding oligomerization domain containing 2 signaling pathway
GO:0045315	positive regulation of compound eye photoreceptor development
GO:2000463	positive regulation of excitatory postsynaptic potential
GO:0110124	positive regulation of myotube cell migration
GO:0090068	positive regulation of cell cycle process
GO:1901189	positive regulation of ephrin receptor signaling pathway
GO:0035081	induction of programmed cell death by hormones
GO:2000089	positive regulation of mesonephric glomerulus development
GO:0032825	positive regulation of natural killer cell differentiation
GO:0046672	positive regulation of compound eye retinal cell programmed cell death
GO:0044029	positive regulation of gene expression via chromosomal CpG island demethylation
GO:1904874	positive regulation of telomerase RNA localization to Cajal body
GO:1903762	positive regulation of voltage-gated potassium channel activity involved in ventricular cardiac muscle cell action potential repolarization
GO:0060454	positive regulation of gastric acid secretion
GO:1903746	positive regulation of nematode pharyngeal pumping
GO:0045929	positive regulation of juvenile hormone metabolic process
GO:0046881	positive regulation of follicle-stimulating hormone secretion
GO:1905602	positive regulation of receptor-mediated endocytosis involved in cholesterol transport
GO:1901415	positive regulation of tetrapyrrole biosynthetic process from glycine and succinyl-CoA
GO:0002603	positive regulation of antigen processing and presentation of polysaccharide antigen via MHC class II
GO:1904635	positive regulation of podocyte apoptotic process
GO:0034108	positive regulation of erythrocyte clearance
GO:0045964	positive regulation of dopamine metabolic process
GO:0032930	positive regulation of superoxide anion generation
GO:1904655	positive regulation of lung alveolus development
GO:1904414	positive regulation of cardiac ventricle development
GO:0160207	positive regulation of androgen receptor signaling pathway
GO:0061874	positive regulation of hepatic stellate cell contraction
GO:1904571	positive regulation of selenocysteine incorporation
GO:1900842	positive regulation of helvolic acid biosynthetic process
GO:1901353	positive regulation of phosphatidylglycerol biosynthetic process
GO:0034123	positive regulation of toll-like receptor signaling pathway
GO:1905142	positive regulation of apical ectodermal ridge formation
GO:1900305	positive regulation of laminaritriose transport
GO:1900863	positive regulation of cordyol C biosynthetic process
GO:1902060	positive regulation of sporocarp development involved in sexual reproduction
GO:0043243	positive regulation of protein-containing complex disassembly
GO:0048346	positive regulation of paraxial mesodermal cell fate determination
GO:0110005	positive regulation of tRNA C5-cytosine methylation
GO:0043382	positive regulation of memory T cell differentiation
GO:2000878	positive regulation of oligopeptide transport
GO:1905944	positive regulation of formation of growth cone in injured axon
GO:0140895	cell surface toll-like receptor signaling pathway
GO:0051130	positive regulation of cellular component organization
GO:1902764	positive regulation of embryonic skeletal joint development
GO:1903727	positive regulation of phospholipid metabolic process
GO:2000806	positive regulation of termination of RNA polymerase II transcription, poly(A)-coupled
GO:0045948	positive regulation of translational initiation
GO:0046330	positive regulation of JNK cascade
GO:0090340	positive regulation of secretion of lysosomal enzymes
GO:1902207	positive regulation of interleukin-2-mediated signaling pathway
GO:0014747	positive regulation of tonic skeletal muscle contraction
GO:1903393	positive regulation of adherens junction organization
GO:2000318	positive regulation of T-helper 17 type immune response
GO:0060861	positive regulation of floral organ abscission
GO:1901186	positive regulation of ERBB signaling pathway
GO:1900628	positive regulation of arugosin biosynthetic process
GO:0070299	positive regulation of phosphorelay signal transduction system
GO:0120189	positive regulation of bile acid secretion
GO:0106116	positive regulation of mitotic cohesin dsDNA (leading strand) loading
GO:0090141	positive regulation of mitochondrial fission
GO:0045979	positive regulation of nucleoside metabolic process
GO:0010116	positive regulation of abscisic acid biosynthetic process
GO:0033145	positive regulation of intracellular steroid hormone receptor signaling pathway
GO:1901258	positive regulation of macrophage colony-stimulating factor production
GO:0002732	positive regulation of dendritic cell cytokine production
GO:1905455	positive regulation of myeloid progenitor cell differentiation
GO:1904100	positive regulation of protein O-linked glycosylation
GO:0034129	positive regulation of MyD88-independent toll-like receptor signaling pathway
GO:1901198	positive regulation of calcium ion transport into cytosol involved in cellular response to calcium ion
GO:0040019	positive regulation of embryonic development
GO:0002900	positive regulation of central B cell deletion
GO:1903012	positive regulation of bone development
GO:2000872	positive regulation of progesterone secretion
GO:1905164	positive regulation of phagosome maturation
GO:0140724	positive regulation of patulin biosynthetic process
GO:1904244	positive regulation of pancreatic trypsinogen secretion
GO:0051885	positive regulation of timing of anagen
GO:2001209	positive regulation of transcription elongation by RNA polymerase I
GO:1904028	positive regulation of collagen fibril organization
GO:0035396	positive regulation of chemokine (C-X-C motif) ligand 9 production
GO:0032000	positive regulation of fatty acid beta-oxidation
GO:0034134	toll-like receptor 2 signaling pathway
GO:1903947	positive regulation of ventricular cardiac muscle cell action potential
GO:0048743	positive regulation of skeletal muscle fiber development
GO:0043568	positive regulation of insulin-like growth factor receptor signaling pathway
GO:1905358	positive regulation of snRNA pseudouridine synthesis
GO:2000999	positive regulation of cellulose catabolic process
GO:1903752	positive regulation of intrinsic apoptotic signaling pathway in response to hydrogen peroxide
GO:1904751	positive regulation of protein localization to nucleolus
GO:1903109	positive regulation of mitochondrial transcription
GO:1900949	positive regulation of isoprene biosynthetic process
GO:1905938	positive regulation of germ cell proliferation
GO:0110013	positive regulation of aggregation involved in sorocarp development
GO:2000860	positive regulation of aldosterone secretion
GO:0090336	positive regulation of brown fat cell differentiation
GO:1903915	positive regulation of fusion of virus membrane with host plasma membrane
GO:0106134	positive regulation of cardiac muscle cell contraction
GO:0045782	positive regulation of cell budding
GO:1900625	positive regulation of monocyte aggregation
GO:1905609	positive regulation of smooth muscle cell-matrix adhesion
GO:0033092	positive regulation of immature T cell proliferation in thymus
GO:1903705	positive regulation of siRNA processing
GO:0050778	positive regulation of immune response
GO:0048081	positive regulation of cuticle pigmentation
GO:0045609	positive regulation of inner ear auditory receptor cell differentiation
GO:0090184	positive regulation of kidney development
GO:0035872	nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway
GO:0034173	positive regulation of toll-like receptor 11 signaling pathway
GO:0046726	positive regulation by virus of viral protein levels in host cell
GO:0035360	positive regulation of peroxisome proliferator activated receptor signaling pathway
GO:0048295	positive regulation of isotype switching to IgE isotypes
GO:0048026	positive regulation of mRNA splicing, via spliceosome
GO:1900281	positive regulation of CD4-positive, alpha-beta T cell costimulation
GO:1903951	positive regulation of AV node cell action potential
GO:1900396	positive regulation of kojic acid biosynthetic process
GO:1904369	positive regulation of sclerenchyma cell differentiation
GO:1900937	positive regulation of nonadec-1-ene biosynthetic process
GO:2001241	positive regulation of extrinsic apoptotic signaling pathway in absence of ligand
GO:0048326	positive regulation of axial mesodermal cell fate determination
GO:1901076	positive regulation of engulfment of apoptotic cell
GO:0061036	positive regulation of cartilage development
GO:2001025	positive regulation of response to drug
GO:1900919	positive regulation of octadecene metabolic process
GO:0033031	positive regulation of neutrophil apoptotic process
GO:1905458	positive regulation of lymphoid progenitor cell differentiation
GO:0106129	positive regulation of store-operated calcium entry
GO:0002430	complement receptor mediated signaling pathway
GO:0010220	positive regulation of vernalization response
GO:0052151	symbiont-mediated activation of host apoptosis
GO:0032212	positive regulation of telomere maintenance via telomerase
GO:0090267	positive regulation of mitotic cell cycle spindle assembly checkpoint
GO:1905002	positive regulation of membrane repolarization during atrial cardiac muscle cell action potential
GO:0062134	positive regulation of L-glutamine biosynthetic process
GO:1902998	positive regulation of neurofibrillary tangle assembly
GO:0043410	positive regulation of MAPK cascade
GO:2000572	positive regulation of interleukin-4-dependent isotype switching to IgE isotypes
GO:0050996	positive regulation of lipid catabolic process
GO:0045766	positive regulation of angiogenesis
GO:2000880	positive regulation of dipeptide transport
GO:0061078	positive regulation of prostaglandin secretion involved in immune response
GO:0002699	positive regulation of immune effector process
GO:1901319	positive regulation of trehalose catabolic process
GO:1901717	positive regulation of gamma-aminobutyric acid catabolic process
GO:0046005	positive regulation of circadian sleep/wake cycle, REM sleep
GO:0035432	positive regulation of gluconate transmembrane transport
GO:0032425	positive regulation of mismatch repair
GO:0001916	positive regulation of T cell mediated cytotoxicity
GO:0120315	positive regulation of oocyte karyosome formation
GO:0046587	positive regulation of calcium-dependent cell-cell adhesion
GO:0001819	positive regulation of cytokine production
GO:0045624	positive regulation of T-helper cell differentiation
GO:0051888	positive regulation of timing of exogen
GO:1903181	positive regulation of dopamine biosynthetic process
GO:0033603	positive regulation of dopamine secretion
GO:0002651	positive regulation of tolerance induction to self antigen
GO:0070474	positive regulation of uterine smooth muscle contraction
GO:1901970	positive regulation of mitotic sister chromatid separation
GO:0034158	toll-like receptor 8 signaling pathway
GO:0032819	positive regulation of natural killer cell proliferation
GO:1903980	positive regulation of microglial cell activation
GO:0045669	positive regulation of osteoblast differentiation
GO:0038091	positive regulation of cell proliferation by VEGF-activated platelet derived growth factor receptor signaling pathway
GO:0060265	positive regulation of respiratory burst involved in inflammatory response
GO:1904053	positive regulation of protein targeting to vacuole involved in autophagy
GO:1900892	positive regulation of pentadecane metabolic process
GO:0060552	positive regulation of fructose 1,6-bisphosphate metabolic process
GO:1903788	positive regulation of glutathione biosynthetic process
GO:1900326	positive regulation of maltotriulose transport
GO:0001759	organ induction
GO:0045621	positive regulation of lymphocyte differentiation
GO:0032273	positive regulation of protein polymerization
GO:0042753	positive regulation of circadian rhythm
GO:0060298	positive regulation of sarcomere organization
GO:0120058	positive regulation of small intestinal transit
GO:0045787	positive regulation of cell cycle
GO:1900496	positive regulation of butyryl-CoA biosynthetic process from acetyl-CoA
GO:0070169	positive regulation of biomineral tissue development
GO:0051251	positive regulation of lymphocyte activation
GO:2000400	positive regulation of thymocyte aggregation
GO:0060760	positive regulation of response to cytokine stimulus
GO:0003099	positive regulation of the force of heart contraction by chemical signal
GO:0150153	positive regulation of interleukin-17A production
GO:0010562	positive regulation of phosphorus metabolic process
GO:1900454	positive regulation of long-term synaptic depression
GO:0002756	MyD88-independent toll-like receptor signaling pathway
GO:0061390	positive regulation of direction of cell growth
GO:0033007	negative regulation of mast cell activation involved in immune response
GO:0060617	positive regulation of mammary placode formation by mesenchymal-epithelial signaling
GO:0003088	positive regulation of the force of heart contraction by circulating epinephrine
GO:0032968	positive regulation of transcription elongation by RNA polymerase II
GO:1905451	positive regulation of Fc-gamma receptor signaling pathway involved in phagocytosis
GO:2000141	positive regulation of octopamine signaling pathway involved in response to food
GO:0031587	positive regulation of inositol 1,4,5-trisphosphate-sensitive calcium-release channel activity
GO:1901857	positive regulation of cellular respiration
GO:0045844	positive regulation of striated muscle tissue development
GO:0061361	positive regulation of maintenance of bipolar cell polarity regulating cell shape
GO:2000732	positive regulation of termination of RNA polymerase I transcription
GO:1903428	positive regulation of reactive oxygen species biosynthetic process
GO:2000052	positive regulation of non-canonical Wnt signaling pathway
GO:0035664	TIRAP-dependent toll-like receptor signaling pathway
GO:0097045	phosphatidylserine exposure on blood platelet
GO:0048672	positive regulation of collateral sprouting
GO:0060143	positive regulation of syncytium formation by plasma membrane fusion
GO:0061429	positive regulation of transcription from RNA polymerase II promoter by oleic acid
GO:1904018	positive regulation of vasculature development
GO:1905746	positive regulation of mRNA cis splicing, via spliceosome
GO:0051443	positive regulation of ubiquitin-protein transferase activity
GO:0080151	positive regulation of salicylic acid mediated signaling pathway
GO:1905209	positive regulation of cardiocyte differentiation
GO:1904840	positive regulation of male germ-line stem cell asymmetric division
GO:1905404	positive regulation of activated CD8-positive, alpha-beta T cell apoptotic process
GO:0062231	positive regulation of larval somatic muscle development
GO:0038124	toll-like receptor TLR6:TLR2 signaling pathway
GO:2000481	positive regulation of cAMP-dependent protein kinase activity
GO:1902336	positive regulation of retinal ganglion cell axon guidance
GO:1900851	positive regulation of pseurotin A biosynthetic process
GO:2000147	positive regulation of cell motility
GO:0010825	positive regulation of centrosome duplication
GO:1903348	positive regulation of bicellular tight junction assembly
