GOID	TERM
GO:0043157	response to cation stress
GO:0071725	response to triacyl bacterial lipopeptide
GO:0042496	detection of diacyl bacterial lipopeptide
GO:1904550	response to arachidonate
GO:0050908	detection of light stimulus involved in visual perception
GO:0009432	SOS response
GO:1905641	cellular response to acetaldehyde
GO:0033198	response to ATP
GO:0140469	GCN2-mediated signaling
GO:1903013	response to differentiation-inducing factor 1
GO:0032094	response to food
GO:0042465	kinesis
GO:1904629	response to diterpene
GO:0000720	pyrimidine dimer repair by nucleotide-excision repair
GO:0036225	cellular response to vitamin B1 starvation
GO:0009642	response to light intensity
GO:1904587	response to glycoprotein
GO:0071387	cellular response to cortisol stimulus
GO:0010332	response to gamma radiation
GO:0070987	error-free translesion synthesis
GO:1990532	stress response to nickel ion
GO:0010044	response to aluminum ion
GO:0097703	cellular response to pulsatile fluid shear stress
GO:1903443	cellular response to lipoic acid
GO:0140423	effector-mediated suppression of host pattern-triggered immunity signaling
GO:1905835	cellular response to pyrimidine ribonucleotide
GO:0009819	drought recovery
GO:0009268	response to pH
GO:1990878	cellular response to gastrin
GO:0009650	UV protection
GO:0090720	primary adaptive immune response
GO:0075139	response to host iron concentration
GO:1901322	response to chloramphenicol
GO:0043326	chemotaxis to folate
GO:0071471	cellular response to non-ionic osmotic stress
GO:0048651	polyphenic determination, influence by environmental factors
GO:0033574	response to testosterone
GO:0009611	response to wounding
GO:1905238	cellular response to cyclosporin A
GO:1904386	response to L-phenylalanine derivative
GO:0072764	cellular response to reversine
GO:0045472	response to ether
GO:0000077	DNA damage checkpoint signaling
GO:1904010	response to Aroclor 1254
GO:1990792	cellular response to glial cell derived neurotrophic factor
GO:0071313	cellular response to caffeine
GO:0071476	cellular hypotonic response
GO:0090718	adaptive immune effector response
GO:0071366	cellular response to indolebutyric acid stimulus
GO:0001879	detection of yeast
GO:0061857	endoplasmic reticulum stress-induced pre-emptive quality control
GO:0052084	modulation by symbiont of host ethylene-mediated defense response
GO:0044592	response to pullulan
GO:0046775	suppression by virus of host cytokine production
GO:1904631	response to glucoside
GO:1905836	response to triterpenoid
GO:0071383	cellular response to steroid hormone stimulus
GO:1990918	double-strand break repair involved in meiotic recombination
GO:0003037	detection of pH by carotid body chemoreceptor signaling
GO:0009629	response to gravity
GO:0052482	defense response by cell wall thickening
GO:0120306	cellular response to actin cytoskeletal stress
GO:0006307	DNA alkylation repair
GO:1904551	cellular response to arachidonate
GO:0060992	response to fungicide
GO:0071497	cellular response to freezing
GO:1901699	cellular response to nitrogen compound
GO:0052085	symbiont-mediated suppression of host T-cell mediated immune response
GO:1902350	cellular response to chloroquine
GO:0009410	response to xenobiotic stimulus
GO:0002387	immune response in gut-associated lymphoid tissue
GO:0141190	transducin-mediated opsin signaling pathway
GO:0071405	cellular response to methanol
GO:0039557	symbiont-mediated suppression of host cytoplasmic pattern recognition receptor signaling pathway via inhibition of IRF7 activity
GO:0036165	invasive growth in response to heat
GO:0036244	cellular response to neutral pH
GO:0003127	detection of nodal flow
GO:0141141	symbiont-mediated evasion of recognition by host pattern recognition receptor
GO:1901554	response to paracetamol
GO:0090549	response to carbon starvation
GO:1901327	response to tacrolimus
GO:1904402	response to nocodazole
GO:1902618	cellular response to fluoride
GO:0034612	response to tumor necrosis factor
GO:0042783	evasion of host immune response
GO:0010205	photoinhibition
GO:0071350	cellular response to interleukin-15
GO:0009266	response to temperature stimulus
GO:0034465	response to carbon monoxide
GO:0019740	nitrogen utilization
GO:0035458	cellular response to interferon-beta
GO:0071874	cellular response to norepinephrine stimulus
GO:0046689	response to mercury ion
GO:0071226	cellular response to molecule of fungal origin
GO:0039548	symbiont-mediated suppression of host cytoplasmic pattern recognition receptor signaling pathway via inhibition of IRF3 activity
GO:1990169	stress response to copper ion
GO:1905374	response to homocysteine
GO:0097681	double-strand break repair via alternative nonhomologous end joining
GO:0071482	cellular response to light stimulus
GO:0090644	age-related resistance
GO:0071872	cellular response to epinephrine stimulus
GO:0034289	detection of maltose stimulus
GO:1903496	response to 11-deoxycorticosterone
GO:0072538	T-helper 17 type immune response
GO:0007584	response to nutrient
GO:1905242	response to 3,3',5-triiodo-L-thyronine
GO:1901701	cellular response to oxygen-containing compound
GO:1904310	cellular response to cordycepin
GO:0061415	negative regulation of transcription from RNA polymerase II promoter by a nonfermentable carbon source
GO:0090295	nitrogen catabolite repression of transcription
GO:0009269	response to desiccation
GO:0009649	entrainment of circadian clock
GO:1904615	cellular response to biphenyl
GO:0003033	detection of hypoxic conditions in blood by aortic body chemoreceptor signaling
GO:1990217	suppression by symbiont of host phytoalexin production
GO:0097329	response to antimetabolite
GO:0009739	response to gibberellin
GO:1905441	response to chondroitin 4'-sulfate
GO:0097701	response to pulsatile fluid shear stress
GO:1902439	cellular response to vanadate(3-)
GO:0002425	tolerance induction in urogenital tract
GO:0009906	response to photoperiod, blue light
GO:0141178	symbiont-mediated evasion of recognition by host complement
GO:1904844	response to L-glutamine
GO:0039588	symbiont-mediated suppression of host antigen processing and presentation
GO:0061429	positive regulation of transcription from RNA polymerase II promoter by oleic acid
GO:1901557	response to fenofibrate
GO:0070301	cellular response to hydrogen peroxide
GO:0009271	phage shock
GO:0044355	clearance of foreign intracellular DNA
GO:1901986	response to ketamine
GO:0072705	cellular response to mercaptoethanol
GO:0002395	immune response in nasopharyngeal-associated lymphoid tissue
GO:0006957	complement activation, alternative pathway
GO:0009995	soluble molecule recognition
GO:0002461	tolerance induction dependent upon immune response
GO:0002389	tolerance induction in Peyer's patch
GO:1904481	response to tetrahydrofolate
GO:0071375	cellular response to peptide hormone stimulus
GO:0039537	symbiont-mediated suppression of cytoplasmic pattern recognition receptor signaling pathway
GO:0071396	cellular response to lipid
GO:0034616	response to laminar fluid shear stress
GO:1904610	response to 3,3',4,4',5-pentachlorobiphenyl
GO:0070141	response to UV-A
GO:0097338	response to clozapine
GO:0071224	cellular response to peptidoglycan
GO:0001101	response to acid chemical
GO:0035011	melanotic encapsulation of foreign target
GO:0000765	response to pheromone regulating pheromone-induced unidirectional conjugation
GO:0002456	T cell mediated immunity
GO:0071249	cellular response to nitrate
GO:0036297	interstrand cross-link repair
GO:0034776	response to histamine
GO:0140919	thermomorphogenesis
GO:0071494	cellular response to UV-C
GO:0036280	cellular response to L-canavanine
GO:0071251	cellular response to silicon dioxide
GO:0010226	response to lithium ion
GO:0080094	response to trehalose-6-phosphate
GO:0009735	response to cytokinin
GO:0090664	response to high population density
GO:0009682	induced systemic resistance
GO:0002238	response to molecule of fungal origin
GO:0032869	cellular response to insulin stimulus
GO:1904638	response to resveratrol
GO:0039554	symbiont-mediated suppression of host cytoplasmic pattern recognition receptor signaling pathway via inhibition of MDA-5 activity
GO:0071355	cellular response to interleukin-9
GO:0061959	response to (R)-carnitine
GO:0050912	detection of chemical stimulus involved in sensory perception of taste
GO:0097403	cellular response to raffinose
GO:0016046	detection of fungus
GO:1905378	cellular response to D-galactose
GO:0071325	cellular response to mannitol stimulus
GO:0006956	complement activation
GO:1902781	cellular response to nonane
GO:0010690	negative regulation of ribosomal protein gene transcription from RNA polymerase II promoter in response to stress
GO:0070994	detection of oxidative stress
GO:0052553	symbiont-mediated perturbation of host immune response
GO:0010583	response to cyclopentenone
GO:1990867	response to gastrin
GO:0071399	cellular response to linoleic acid
GO:0002243	detection of parasitic plant
GO:0036447	cellular response to sugar-phosphate stress
GO:0036275	response to 5-fluorouracil
GO:0009636	response to toxic substance
GO:0160023	sneeze reflex
GO:0014070	response to organic cyclic compound
GO:0014887	cardiac muscle adaptation
GO:0034699	response to luteinizing hormone
GO:0120218	host interaction involved in quorum sensing
GO:1901558	response to metformin
GO:0140590	effector-mediated suppression of host defense response
GO:1901560	response to purvalanol A
GO:0071327	cellular response to trehalose stimulus
GO:0097466	ubiquitin-dependent glycoprotein ERAD pathway
GO:0071378	cellular response to growth hormone stimulus
GO:1903014	cellular response to differentiation-inducing factor 1
GO:0051866	general adaptation syndrome
GO:1904588	cellular response to glycoprotein
GO:0014806	smooth muscle hyperplasia
GO:0071414	cellular response to methotrexate
GO:0040040	thermosensory behavior
GO:0002369	T cell cytokine production
GO:0031990	mRNA export from nucleus in response to heat stress
GO:0060359	response to ammonium ion
GO:1904641	response to dinitrophenol
GO:0009646	response to absence of light
GO:0002384	hepatic immune response
GO:0097532	stress response to acid chemical
GO:0070672	response to interleukin-15
GO:0042381	hemolymph coagulation
GO:0009584	detection of visible light
GO:0002021	response to dietary excess
GO:0071316	cellular response to nicotine
GO:0071306	cellular response to vitamin E
GO:0072347	response to anesthetic
GO:0141059	symbiont-mediated disruption of host antimicrobial peptide activity
GO:0009628	response to abiotic stimulus
GO:0071393	cellular response to progesterone stimulus
GO:1990910	response to hypobaric hypoxia
GO:0071416	cellular response to tropane
GO:0039634	killing by virus of host cell during superinfection exclusion
GO:0150103	reactive gliosis
GO:0019676	ammonia assimilation cycle
GO:1905231	cellular response to borneol
GO:0071305	cellular response to vitamin D
GO:1901493	response to decalin
GO:0071420	cellular response to histamine
GO:0072410	response to meiotic cell cycle checkpoint signaling
GO:0071233	cellular response to L-leucine
GO:1905711	response to phosphatidylethanolamine
GO:1990790	response to glial cell derived neurotrophic factor
GO:0001582	detection of chemical stimulus involved in sensory perception of sweet taste
GO:0071289	cellular response to nickel ion
GO:0001788	antibody-dependent cellular cytotoxicity
GO:0071326	cellular response to monosaccharide stimulus
GO:0071304	cellular response to vitamin B6
GO:1904392	cellular response to ciliary neurotrophic factor
GO:1904309	response to cordycepin
GO:0046687	response to chromate
GO:0140367	antibacterial innate immune response
GO:0010043	response to zinc ion
GO:1990823	response to leukemia inhibitory factor
GO:0003039	detection of reduced oxygen by carotid body chemoreceptor signaling
GO:0000756	response to pheromone regulating conjugation with mutual genetic exchange
GO:0052173	response to defenses of other organism
GO:0045002	double-strand break repair via single-strand annealing
GO:0009720	detection of hormone stimulus
GO:0042784	symbiont-mediated suppression of host complement activation
GO:1905842	cellular response to oxidopamine
GO:0006968	cellular defense response
GO:0002210	behavioral response to wounding
GO:0042495	detection of triacyl bacterial lipopeptide
GO:0170002	halotropism
GO:0032573	response to phylloquinone
GO:0071382	cellular response to prostaglandin I stimulus
GO:0061482	response to irinotecan
GO:0006955	immune response
GO:0071455	cellular response to hyperoxia
GO:0030912	response to deep water
GO:0007602	phototransduction
GO:0071245	cellular response to carbon monoxide
GO:1901255	nucleotide-excision repair involved in interstrand cross-link repair
GO:0097334	response to perphenazine
GO:0071307	cellular response to vitamin K
GO:0031318	detection of folic acid
GO:0043562	cellular response to nitrogen levels
GO:0002545	chronic inflammatory response to non-antigenic stimulus
GO:0061414	positive regulation of transcription from RNA polymerase II promoter by a nonfermentable carbon source
GO:1905640	response to acetaldehyde
GO:0014850	response to muscle activity
GO:0097335	response to quetiapine
GO:0015968	stringent response
GO:0071402	cellular response to lipoprotein particle stimulus
GO:0003036	detection of pH by aortic body chemoreceptor signaling
GO:0002347	response to tumor cell
GO:0002445	type II hypersensitivity
GO:0071321	cellular response to cGMP
GO:0071403	cellular response to high density lipoprotein particle stimulus
GO:0043330	response to exogenous dsRNA
GO:0001878	response to yeast
GO:0072754	cellular response to purvalanol A
GO:0071477	cellular hypotonic salinity response
GO:0009605	response to external stimulus
GO:1904681	response to 3-methylcholanthrene
GO:1904401	cellular response to Thyroid stimulating hormone
GO:0061847	response to cholecystokinin
GO:0031000	response to caffeine
GO:0072707	cellular response to sodium dodecyl sulfate
GO:0093002	response to nematicide
GO:0009727	detection of ethylene stimulus
GO:0071238	cellular response to brefeldin A
GO:1990046	stress-induced mitochondrial fusion
GO:0046016	positive regulation of transcription by glucose
GO:1902112	cellular response to diethyl maleate
GO:0009725	response to hormone
GO:0003022	detection of pH by chemoreceptor signaling
GO:0072740	cellular response to anisomycin
GO:0033273	response to vitamin
GO:0031152	aggregation involved in sorocarp development
GO:0090721	primary adaptive immune response involving T cells and B cells
GO:0009970	cellular response to sulfate starvation
GO:1990638	response to granulocyte colony-stimulating factor
GO:0030968	endoplasmic reticulum unfolded protein response
GO:1904404	response to formaldehyde
GO:0071329	cellular response to sucrose stimulus
GO:0098758	response to interleukin-8
GO:0071107	response to parathyroid hormone
GO:1904568	cellular response to wortmannin
GO:1904421	response to D-galactosamine
GO:0090293	nitrogen catabolite regulation of transcription
GO:0071472	cellular response to salt stress
GO:1990516	ribonucleotide excision repair
GO:0010039	response to iron ion
GO:1901423	response to benzene
GO:0072700	response to bismuth
GO:0052036	symbiont-mediated suppression of host inflammatory response
GO:0036293	response to decreased oxygen levels
GO:0009731	detection of sucrose stimulus
GO:0071246	cellular response to chlorate
GO:0042832	defense response to protozoan
GO:0033594	response to hydroxyisoflavone
GO:1904313	response to methamphetamine hydrochloride
GO:0044751	cellular response to human chorionic gonadotropin stimulus
GO:0009749	response to glucose
GO:0141201	pyroptotic cell death
GO:0006986	response to unfolded protein
GO:0140468	HRI-mediated signaling
GO:1904619	response to dimethyl sulfoxide
GO:0052160	symbiont-mediated perturbation of host systemic acquired resistance
GO:0071248	cellular response to metal ion
GO:0031573	mitotic intra-S DNA damage checkpoint signaling
GO:0080167	response to karrikin
GO:0051716	cellular response to stimulus
GO:0072414	response to mitotic cell cycle checkpoint signaling
GO:0070945	neutrophil-mediated killing of gram-negative bacterium
GO:1902779	cellular response to alkane
GO:0071235	cellular response to proline
GO:0001795	type IIb hypersensitivity
GO:0036460	cellular response to cell envelope stress
GO:0048265	response to pain
GO:1902140	response to inositol
GO:0009733	response to auxin
GO:0035075	response to ecdysone
GO:0036006	cellular response to macrophage colony-stimulating factor stimulus
GO:0014894	response to denervation involved in regulation of muscle adaptation
GO:0050831	male-specific defense response to bacterium
GO:0001794	type IIa hypersensitivity
GO:0010165	response to X-ray
GO:0031098	stress-activated protein kinase signaling cascade
GO:0141179	symbiont-mediated evasion of recognition by host antimicrobial peptide
GO:0010446	response to alkaline pH
GO:0003024	baroreceptor detection of decreased arterial stretch
GO:0007234	osmosensory signaling via phosphorelay pathway
GO:1902349	response to chloroquine
GO:0075000	response to host osmotic environment
GO:0051595	response to methylglyoxal
GO:0009743	response to carbohydrate
GO:0071500	cellular response to nitrosative stress
GO:0009601	detection of insect
GO:0010776	meiotic mismatch repair involved in meiotic gene conversion
GO:0052542	defense response by callose deposition
GO:0097012	response to granulocyte macrophage colony-stimulating factor
GO:1901655	cellular response to ketone
GO:0001660	fever generation
GO:0060006	angular vestibuloocular reflex
GO:0051214	RNAi-mediated antiviral immunity against RNA virus
GO:0071680	response to indole-3-methanol
GO:0071457	cellular response to ozone
GO:0052089	modulation by symbiont of host salicylic acid-mediated defense response
GO:0003299	muscle hypertrophy in response to stress
GO:0097315	response to N-acetyl-D-glucosamine
GO:0097398	cellular response to interleukin-17
GO:1902074	response to salt
GO:0046776	symbiont-mediated suppression of host antigen processing and presentation of peptide antigen via MHC class I
GO:0017085	response to insecticide
GO:0071499	cellular response to laminar fluid shear stress
GO:0036018	cellular response to erythropoietin
GO:1990383	cellular response to biotin starvation
GO:0090294	nitrogen catabolite activation of transcription
GO:0071374	cellular response to parathyroid hormone stimulus
GO:0097318	invasive growth in response to abiotic stimulus
GO:0043279	response to alkaloid
GO:1904307	response to desipramine
GO:1902783	cellular response to decane
GO:0048678	response to axon injury
GO:0071398	cellular response to fatty acid
GO:1905375	cellular response to homocysteine
GO:1990170	stress response to cadmium ion
GO:0010286	heat acclimation
GO:0020033	antigenic variation
GO:1902075	cellular response to salt
GO:1904586	cellular response to putrescine
GO:0035455	response to interferon-alpha
GO:0071409	cellular response to cycloheximide
GO:1904772	response to tetrachloromethane
GO:0051594	detection of glucose
GO:1990646	cellular response to prolactin
GO:1905442	cellular response to chondroitin 4'-sulfate
GO:0006953	acute-phase response
GO:0033986	response to methanol
GO:0140403	effector-mediated suppression of host innate immune response
GO:0061433	cellular response to caloric restriction
GO:0014891	striated muscle atrophy
GO:1904648	cellular response to rotenone
GO:0071330	cellular response to trehalose-6-phosphate stimulus
GO:0000012	single strand break repair
GO:0043482	cellular pigment accumulation
GO:0034614	cellular response to reactive oxygen species
GO:0034198	cellular response to amino acid starvation
GO:1904322	cellular response to forskolin
GO:0002455	humoral immune response mediated by circulating immunoglobulin
GO:0097330	response to 5-fluoro-2'-deoxyuridine
GO:1904640	response to methionine
GO:0071467	cellular response to pH
GO:0072449	response to G1 cell size control checkpoint signaling
GO:0010335	response to non-ionic osmotic stress
GO:0071311	cellular response to acetate
GO:0071258	cellular response to gravity
GO:0001964	startle response
GO:0071869	response to catecholamine
GO:0071456	cellular response to hypoxia
GO:0007634	optokinetic behavior
GO:0052165	symbiont defense to host-produced phytoalexin
GO:0035994	response to muscle stretch
GO:0071218	cellular response to misfolded protein
GO:1904384	cellular response to sodium phosphate
GO:0046787	viral DNA repair
GO:0001981	baroreceptor detection of arterial stretch
GO:0003032	detection of oxygen
GO:0014732	skeletal muscle atrophy
GO:0016045	detection of bacterium
GO:0009583	detection of light stimulus
GO:1903494	response to dehydroepiandrosterone
GO:0036277	response to anticonvulsant
GO:1990776	response to angiotensin
GO:0141115	symbiont-mediated suppression of host complement activation by inactivation of complement proteins
GO:0140374	antiviral innate immune response
GO:0072426	response to G2 DNA damage checkpoint signaling
GO:0050973	detection of mechanical stimulus involved in equilibrioception
GO:1903968	cellular response to micafungin
GO:0050969	detection of chemical stimulus involved in magnetoreception
GO:0002251	organ or tissue specific immune response
GO:0052162	modulation by symbiont of defense-related host calcium ion flux
GO:0071367	cellular response to brassinosteroid stimulus
GO:0010117	photoprotection
GO:1901625	cellular response to ergosterol
GO:1905546	cellular response to phenylpropanoid
GO:0072706	response to sodium dodecyl sulfate
GO:0035983	response to trichostatin A
GO:0009754	detection of jasmonic acid stimulus
GO:0072743	cellular response to erythromycin
GO:0071560	cellular response to transforming growth factor beta stimulus
GO:0002255	tissue kallikrein-kinin cascade
GO:1902351	response to imidacloprid
GO:1902520	response to doxorubicin
GO:0075043	melanization of appressorium wall
GO:0043278	response to morphine
GO:0002353	plasma kallikrein-kinin cascade
GO:0106096	response to ceramide
GO:0071450	cellular response to oxygen radical
GO:0003023	baroreceptor detection of increased arterial stretch
GO:0098513	detection of humidity
GO:0075136	response to host
GO:0000431	regulation of transcription from RNA polymerase II promoter by galactose
GO:0071490	cellular response to far red light
GO:1904405	cellular response to formaldehyde
GO:1990839	response to endothelin
GO:0001662	behavioral fear response
GO:0140429	positive regulation of mitotic sister chromatid biorientation
GO:0050826	response to freezing
GO:0052167	symbiont-mediated perturbation of host innate immune response
GO:0141168	chromosomal 5-methylcytosine DNA demethylation, oxidative deamination pathway
GO:1904646	cellular response to amyloid-beta
GO:0051413	response to cortisone
GO:0071454	cellular response to anoxia
GO:0052201	response to symbiont defenses
GO:1901424	response to toluene
GO:1905396	cellular response to flavonoid
GO:0071284	cellular response to lead ion
GO:0061760	antifungal innate immune response
GO:0031142	induction of conjugation upon nitrogen starvation
GO:0010224	response to UV-B
GO:0062197	cellular response to chemical stress
GO:1905795	cellular response to puromycin
GO:0042539	hypotonic salinity response
GO:0070339	response to bacterial lipopeptide
GO:0097337	response to ziprasidone
GO:0014885	detection of injury involved in regulation of muscle adaptation
GO:0031102	neuron projection regeneration
GO:0071322	cellular response to carbohydrate stimulus
GO:0010041	response to iron(III) ion
GO:0046690	response to tellurium ion
GO:0002411	T cell tolerance induction to tumor cell
GO:0002357	defense response to tumor cell
GO:0002250	adaptive immune response
GO:0072423	response to DNA damage checkpoint signaling
GO:0050971	detection of mechanical stimulus involved in magnetoreception
GO:1903413	cellular response to bile acid
GO:1901559	response to ribavirin
GO:0042332	gravitaxis
GO:0032868	response to insulin
GO:0071217	cellular response to external biotic stimulus
GO:0002463	central tolerance induction to nonself antigen
GO:1904976	cellular response to bleomycin
GO:0039504	symbiont-mediated suppression of host adaptive immune response
GO:0140415	effector-mediated modulation of host defenses by symbiont
GO:0006959	humoral immune response
GO:0090551	response to manganese starvation
GO:0036177	filamentous growth of a population of unicellular organisms in response to pH
GO:0034286	response to maltose
GO:0043200	response to amino acid
GO:0097327	response to antineoplastic agent
GO:0050832	defense response to fungus
GO:0072435	response to mitotic G2 DNA damage checkpoint signaling
GO:0071317	cellular response to isoquinoline alkaloid
GO:0036223	cellular response to adenine starvation
GO:0098514	detection of high humidity stimulus involved in sensory perception
GO:0071299	cellular response to vitamin A
GO:0039639	suppression by virus of host cell lysis in response to superinfection
GO:1903927	response to cyanide
GO:0071465	cellular response to desiccation
GO:0039574	symbiont-mediated suppression of host JAK-STAT cascade via inhibition of host TYK2 activity
GO:0071873	response to norepinephrine
GO:1905395	response to flavonoid
GO:0071315	cellular response to morphine
GO:0097237	cellular response to toxic substance
GO:0140459	response to Gram-positive bacterium
GO:0009609	response to symbiotic bacterium
GO:0071328	cellular response to maltose stimulus
GO:0070392	detection of lipoteichoic acid
GO:0071408	cellular response to cycloalkane
GO:1902617	response to fluoride
GO:0062031	filamentous growth MAPK cascade
GO:0009958	positive gravitropism
GO:1902065	response to L-glutamate
GO:0039545	symbiont-mediated suppression of host cytoplasmic pattern recognition receptor signaling pathway via inhibition of MAVS activity
GO:0071279	cellular response to cobalt ion
GO:0019985	translesion synthesis
GO:0034201	response to oleic acid
GO:0009411	response to UV
GO:1990089	response to nerve growth factor
GO:0120302	background adaptation
GO:0010274	hydrotropism
GO:0071282	cellular response to iron(II) ion
GO:0002383	immune response in brain or nervous system
GO:0061479	response to reverse transcriptase inhibitor
GO:0046956	positive phototaxis
GO:0002355	detection of tumor cell
GO:1901563	response to camptothecin
GO:0042596	fear response
GO:0070541	response to platinum ion
GO:0072438	response to DNA replication checkpoint signaling
GO:0002229	defense response to oomycetes
GO:1901652	response to peptide
GO:0043504	mitochondrial DNA repair
GO:0036271	response to methylphenidate
GO:0071774	response to fibroblast growth factor
GO:0071461	cellular response to redox state
GO:0010212	response to ionizing radiation
GO:0001563	detection of protozoan
GO:0002394	tolerance induction in gut-associated lymphoid tissue
GO:0097317	invasive growth in response to biotic stimulus
GO:0098757	cellular response to interleukin-21
GO:0071319	cellular response to benzoic acid
GO:0043201	response to L-leucine
GO:0071324	cellular response to disaccharide stimulus
GO:0071369	cellular response to ethylene stimulus
GO:0042060	wound healing
GO:1990864	response to growth hormone-releasing hormone
GO:0071871	response to epinephrine
GO:0019236	response to pheromone
GO:0120174	stress-induced homeostatically regulated protein degradation pathway
GO:0010193	response to ozone
GO:1904843	cellular response to nitroglycerin
GO:0070483	detection of hypoxia
GO:0050960	detection of temperature stimulus involved in thermoception
GO:1904102	cellular response to acadesine
GO:1990868	response to chemokine
GO:0072712	response to thiabendazole
GO:0001079	nitrogen catabolite regulation of transcription from RNA polymerase II promoter
GO:0045014	carbon catabolite repression of transcription by glucose
GO:0035865	cellular response to potassium ion
GO:0140133	symbiont-mediated suppression of host cytokine production
GO:0032571	response to vitamin K
GO:1905234	cellular response to codeine
GO:0002368	B cell cytokine production
GO:0014889	muscle atrophy
GO:0031104	dendrite regeneration
GO:1903823	telomere single strand break repair
GO:0097282	immunoglobulin-mediated neutralization
GO:1904560	response to diphenidol
GO:0002465	peripheral tolerance induction
GO:0039501	suppression by virus of host type I interferon production
GO:0046684	response to pyrethroid
GO:0009640	photomorphogenesis
GO:0097316	cellular response to N-acetyl-D-glucosamine
GO:0099018	symbiont-mediated evasion of host restriction-modification system
GO:1905144	response to acetylcholine
GO:0055121	response to high fluence blue light stimulus by blue high-fluence system
GO:0043481	anthocyanin accumulation in tissues in response to UV light
GO:1901354	response to L-canavanine
GO:0014073	response to tropane
GO:1901596	response to reversine
GO:0044790	suppression of viral release by host
GO:0071798	response to prostaglandin D
GO:0052572	response to host immune response
GO:0014805	smooth muscle adaptation
GO:0071506	cellular response to mycophenolic acid
GO:0098515	detection of low humidity stimulus involved in sensory perception
GO:0006284	base-excision repair
GO:0043152	induction of bacterial agglutination
GO:0032497	detection of lipopolysaccharide
GO:1905145	cellular response to acetylcholine
GO:0097305	response to alcohol
GO:1905236	cellular response to quercetin
GO:0072746	cellular response to tetracycline
GO:0002401	tolerance induction in mucosal-associated lymphoid tissue
GO:0036274	response to lapatinib
GO:0106299	resolution phase response
GO:0043575	detection of osmotic stimulus
GO:0009624	response to nematode
GO:1990784	response to dsDNA
GO:0009689	induction of phytoalexin biosynthetic process
GO:0032496	response to lipopolysaccharide
GO:0071480	cellular response to gamma radiation
GO:0051403	stress-activated MAPK cascade
GO:0036315	cellular response to sterol
GO:0036471	cellular response to glyoxal
GO:0042771	intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator
GO:1990416	cellular response to brain-derived neurotrophic factor stimulus
GO:0033552	response to vitamin B3
GO:0036368	cone photoresponse recovery
GO:0061481	response to TNF agonist
GO:1904611	cellular response to 3,3',4,4',5-pentachlorobiphenyl
GO:0071505	response to mycophenolic acid
GO:0072739	response to anisomycin
GO:0002458	peripheral T cell tolerance induction
GO:0032933	SREBP signaling pathway
GO:0072701	cellular response to bismuth
GO:0033660	symbiont-mediated suppression of host resistance gene-dependent defense response
GO:0141117	symbiont-mediated suppression of host complement activation by recruitment of complement control protein
GO:0006283	transcription-coupled nucleotide-excision repair
GO:0071415	cellular response to purine-containing compound
GO:0072461	response to meiotic recombination checkpoint signaling
GO:0036120	cellular response to platelet-derived growth factor stimulus
GO:0032491	detection of molecule of fungal origin
GO:0036255	response to methylamine
GO:1905235	response to quercetin
GO:1990830	cellular response to leukemia inhibitory factor
GO:0071419	cellular response to amphetamine
GO:0046681	response to carbamate
GO:1902782	response to decane
GO:0032026	response to magnesium ion
GO:1904387	cellular response to L-phenylalanine derivative
GO:0036270	response to diuretic
GO:1901556	response to candesartan
GO:0090714	innate immunity memory response
GO:0000436	carbon catabolite activation of transcription from RNA polymerase II promoter
GO:1903925	response to bisphenol A
GO:1901344	response to leptomycin B
GO:1904881	cellular response to hydrogen sulfide
GO:0003031	detection of carbon dioxide
GO:0009638	phototropism
GO:0008630	intrinsic apoptotic signaling pathway in response to DNA damage
GO:0070555	response to interleukin-1
GO:0071485	cellular response to absence of light
GO:0003029	detection of hypoxic conditions in blood by carotid body chemoreceptor signaling
GO:0032572	response to menaquinone
GO:0071384	cellular response to corticosteroid stimulus
GO:0071406	cellular response to methylmercury
GO:0002240	response to molecule of oomycetes origin
GO:0071381	cellular response to prostaglandin F stimulus
GO:0000749	response to pheromone triggering conjugation with cellular fusion
GO:0035456	response to interferon-beta
GO:0071727	cellular response to triacyl bacterial lipopeptide
GO:0042092	type 2 immune response
GO:0098672	symbiont-mediated suppression of host CRISPR-cas system
GO:1990911	response to psychosocial stress
GO:0036167	phenotypic switching in response to host
GO:0035714	cellular response to nitrogen dioxide
GO:0061987	negative regulation of transcription from RNA polymerase II promoter by glucose
GO:0071410	cellular response to cyclopentenone
GO:0034514	mitochondrial unfolded protein response
GO:0071478	cellular response to radiation
GO:0060242	contact inhibition
GO:0045003	double-strand break repair via synthesis-dependent strand annealing
GO:0009652	thigmotropism
GO:0009724	detection of abscisic acid stimulus
GO:0072728	response to Gentian violet
GO:0036176	response to neutral pH
GO:1902788	response to isooctane
GO:0006982	response to lipid hydroperoxide
GO:0009593	detection of chemical stimulus
GO:0010167	response to nitrate
GO:1903926	cellular response to bisphenol A
GO:0001581	detection of chemical stimulus involved in sensory perception of sour taste
GO:0036346	cellular response to L-cysteine
GO:0071293	cellular response to tellurium ion
GO:0050911	detection of chemical stimulus involved in sensory perception of smell
GO:0003021	detection of increased carbon dioxide by chemoreceptor signaling
GO:0051365	cellular response to potassium ion starvation
GO:1904644	cellular response to curcumin
GO:1904391	response to ciliary neurotrophic factor
GO:0002242	defense response to parasitic plant
GO:0071373	cellular response to luteinizing hormone stimulus
GO:1904627	response to phorbol 13-acetate 12-myristate
GO:0036272	response to gemcitabine
GO:0009737	response to abscisic acid
