GOID	TERM
GO:0019583	galactonate metabolic process
GO:1901802	1,5-anhydro-D-fructose catabolic process
GO:0010213	non-photoreactive DNA repair
GO:0106380	purine ribonucleotide salvage
GO:0090616	mitochondrial mRNA 3'-end processing
GO:0046060	dATP metabolic process
GO:0042850	L-sorbose catabolic process
GO:0006228	UTP biosynthetic process
GO:1900829	D-tyrosine catabolic process
GO:0033539	fatty acid beta-oxidation using acyl-CoA dehydrogenase
GO:0009214	cyclic nucleotide catabolic process
GO:0045122	aflatoxin biosynthetic process
GO:0045728	respiratory burst after phagocytosis
GO:1901511	(-)-microperfuranone catabolic process
GO:0046342	CDP-diacylglycerol catabolic process
GO:0018871	1-aminocyclopropane-1-carboxylate metabolic process
GO:1901687	glutathione derivative biosynthetic process
GO:0106296	D-series resolvin biosynthetic process
GO:1900573	emodin metabolic process
GO:0071045	nuclear histone mRNA catabolic process
GO:0000470	maturation of LSU-rRNA
GO:0046109	uridine biosynthetic process
GO:0009233	menaquinone metabolic process
GO:1901906	diadenosine pentaphosphate metabolic process
GO:0046079	dUMP catabolic process
GO:0044812	fermentative hydrogen production
GO:0006391	transcription initiation at mitochondrial promoter
GO:0018260	protein guanylylation
GO:0015967	diadenosine tetraphosphate catabolic process
GO:1902975	mitotic DNA replication initiation
GO:1901848	nicotinate catabolic process
GO:0019751	polyol metabolic process
GO:0016269	O-glycan processing, core 3
GO:0006635	fatty acid beta-oxidation
GO:0050783	cocaine metabolic process
GO:0018105	peptidyl-serine phosphorylation
GO:1904860	DNA synthesis involved in mitotic DNA replication
GO:0110154	RNA decapping
GO:0019323	pentose catabolic process
GO:0071706	tumor necrosis factor superfamily cytokine production
GO:0018189	pyrroloquinoline quinone biosynthetic process
GO:0046285	flavonoid phytoalexin metabolic process
GO:0015948	methanogenesis
GO:0010686	tetracyclic triterpenoid biosynthetic process
GO:1900550	N',N'',N'''-triacetylfusarinine C catabolic process
GO:1900769	fonsecin biosynthetic process
GO:1904563	phosphatidylinositol 5-phosphate biosynthetic process
GO:0061614	miRNA transcription
GO:0033259	plastid DNA replication
GO:0045729	respiratory burst at fertilization
GO:1901523	icosanoid catabolic process
GO:0070580	base J metabolic process
GO:0046448	tropane alkaloid metabolic process
GO:1901503	ether biosynthetic process
GO:0001576	globoside biosynthetic process
GO:0046777	protein autophosphorylation
GO:0035246	peptidyl-arginine N-methylation
GO:0033528	S-methylmethionine cycle
GO:0042208	propylene catabolic process
GO:0042819	vitamin B6 biosynthetic process
GO:0000718	nucleotide-excision repair, DNA damage removal
GO:0016567	protein ubiquitination
GO:0009120	deoxyribonucleoside metabolic process
GO:0070637	pyridine nucleoside metabolic process
GO:1901599	(-)-pinoresinol biosynthetic process
GO:1900985	vindoline biosynthetic process
GO:0045005	DNA-templated DNA replication maintenance of fidelity
GO:0046378	enterobacterial common antigen metabolic process
GO:0000486	cleavage between 5.8S rRNA and 2S rRNA of tetracistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, 2S rRNA, LSU-rRNA)
GO:0046514	ceramide catabolic process
GO:0018872	arsonoacetate metabolic process
GO:1901123	bacitracin A catabolic process
GO:0009066	aspartate family amino acid metabolic process
GO:0006598	polyamine catabolic process
GO:0062097	chemosynthesis
GO:0035334	Notch receptor processing, ligand-independent
GO:0036066	protein O-linked fucosylation
GO:0033540	fatty acid beta-oxidation using acyl-CoA oxidase
GO:0070981	L-asparagine biosynthetic process
GO:2001128	methane biosynthetic process from methylamine
GO:0046196	4-nitrophenol catabolic process
GO:0009103	lipopolysaccharide biosynthetic process
GO:0006071	glycerol metabolic process
GO:0019422	disproportionation of elemental sulfur
GO:0035268	protein mannosylation
GO:0036261	7-methylguanosine cap hypermethylation
GO:0042794	plastid rRNA transcription
GO:0046295	glycolate biosynthetic process
GO:0051070	galactomannan biosynthetic process
GO:1990396	single-strand break repair via homologous recombination
GO:0030207	chondroitin sulfate catabolic process
GO:0009708	benzyl isoquinoline alkaloid biosynthetic process
GO:0009213	pyrimidine deoxyribonucleoside triphosphate catabolic process
GO:0051681	6-alpha-maltosylglucose catabolic process
GO:0046369	galactose biosynthetic process
GO:1903460	mitotic DNA replication leading strand elongation
GO:0016556	mRNA modification
GO:0019410	aerobic respiration, using carbon monoxide as electron donor
GO:1901066	syringal lignin biosynthetic process
GO:0006119	oxidative phosphorylation
GO:0019563	glycerol catabolic process
GO:0050655	dermatan sulfate proteoglycan metabolic process
GO:0033513	L-lysine catabolic process to acetyl-CoA via 5-aminopentanamide
GO:0010410	hemicellulose metabolic process
GO:0043602	nitrate catabolic process
GO:0140247	protein catabolic process at presynapse
GO:0019398	gallate catabolic process via gallate dioxygenase activity
GO:0005996	monosaccharide metabolic process
GO:0070220	aerobic sulfur oxidation
GO:1901286	iron-sulfur-molybdenum cofactor metabolic process
GO:0008612	peptidyl-lysine modification to peptidyl-hypusine
GO:0006595	polyamine metabolic process
GO:0106146	sideretin biosynthesis
GO:0033498	galactose catabolic process via D-galactonate
GO:0009399	nitrogen fixation
GO:0010774	meiotic strand invasion involved in reciprocal meiotic recombination
GO:0018962	3-phenylpropionate metabolic process
GO:0090487	secondary metabolite catabolic process
GO:1900556	emericellamide catabolic process
GO:0046151	eye pigment catabolic process
GO:0016255	attachment of GPI anchor to protein
GO:1902089	cell wall polysaccharide catabolic process involved in lateral root development
GO:1902291	cell cycle DNA replication DNA ligation
GO:2001059	D-tagatose 6-phosphate catabolic process
GO:0052647	pentitol phosphate metabolic process
GO:0002084	protein depalmitoylation
GO:0034275	kynurenic acid metabolic process
GO:0002191	cap-dependent translational initiation
GO:0106147	fraxetin biosynthesis
GO:0051121	hepoxilin metabolic process
GO:0006787	porphyrin-containing compound catabolic process
GO:1900831	D-leucine metabolic process
GO:0016098	monoterpenoid metabolic process
GO:0044282	small molecule catabolic process
GO:0043642	novobiocin biosynthetic process
GO:0044577	D-xylose catabolic process to ethanol
GO:0009079	pyruvate family amino acid biosynthetic process
GO:0031221	arabinan metabolic process
GO:0019294	keto-3-deoxy-D-manno-octulosonic acid biosynthetic process
GO:0043247	telomere maintenance in response to DNA damage
GO:0046171	octanol biosynthetic process
GO:0034309	primary alcohol biosynthetic process
GO:0032326	Mo-molybdopterin cofactor catabolic process
GO:0006051	N-acetylmannosamine metabolic process
GO:0046068	cGMP metabolic process
GO:0030186	melatonin metabolic process
GO:0019592	mannitol catabolic process
GO:1990762	cytoplasmic alanyl-tRNA aminoacylation
GO:0009172	purine deoxyribonucleoside monophosphate catabolic process
GO:0009058	biosynthetic process
GO:1901732	quercetin metabolic process
GO:2001308	gliotoxin metabolic process
GO:1901788	benzoyl-CoA catabolic process
GO:2001310	gliotoxin biosynthetic process
GO:0009062	fatty acid catabolic process
GO:0070911	global genome nucleotide-excision repair
GO:0006400	tRNA modification
GO:1990484	aerobic lactate catabolic process
GO:0031108	holo-[acyl-carrier-protein] biosynthetic process
GO:0018193	peptidyl-amino acid modification
GO:1900584	o-orsellinic acid biosynthetic process
GO:1903175	fatty alcohol biosynthetic process
GO:1901793	3-(3-hydroxyphenyl)propanoate metabolic process
GO:0044255	cellular lipid metabolic process
GO:0042180	cellular ketone metabolic process
GO:0018004	N-terminal protein formylation
GO:0046281	cinnamic acid catabolic process
GO:2001289	lipid X metabolic process
GO:0010573	vascular endothelial growth factor production
GO:0006728	pteridine biosynthetic process
GO:1901961	isobutanol biosynthetic process
GO:0018352	protein-pyridoxal-5-phosphate linkage
GO:1901851	7,8-didemethyl-8-hydroxy-5-deazariboflavin catabolic process
GO:0016136	saponin catabolic process
GO:0006396	RNA processing
GO:1901867	ecgonine methyl ester metabolic process
GO:0033395	beta-alanine biosynthetic process via 3-hydroxypropionate
GO:0055129	L-proline biosynthetic process
GO:0061728	GDP-mannose biosynthetic process from mannose
GO:0072491	toluene-containing compound catabolic process
GO:0062233	F2-isoprostane catabolic process
GO:0046432	2'-(5''-triphosphoribosyl)-3'-dephospho-CoA metabolic process
GO:0030638	polyketide metabolic process
GO:0140878	griseofulvin biosynthetic process
GO:0045312	nor-spermidine biosynthetic process
GO:0008618	7-methylguanosine metabolic process
GO:1904211	membrane protein proteolysis involved in retrograde protein transport, ER to cytosol
GO:0018204	peptidyl-leucine modification
GO:0042560	pteridine-containing compound catabolic process
GO:2001315	UDP-4-deoxy-4-formamido-beta-L-arabinopyranose biosynthetic process
GO:0042377	vitamin K catabolic process
GO:0085020	protein K6-linked ubiquitination
GO:0061719	glucose catabolic process to pyruvate utilizing ADP
GO:0009080	pyruvate family amino acid catabolic process
GO:0071767	mycolic acid metabolic process
GO:0052704	ergothioneine biosynthesis from histidine via gamma-glutamyl-hercynylcysteine sulfoxide
GO:0019327	lead sulfide oxidation
GO:0031638	zymogen activation
GO:0043452	cellular alkyne metabolic process
GO:2001058	D-tagatose 6-phosphate metabolic process
GO:0043606	formamide metabolic process
GO:1901127	candicidin biosynthetic process
GO:0006669	sphinganine-1-phosphate biosynthetic process
GO:0000426	micropexophagy
GO:0033310	chlorophyll a catabolic process
GO:0017014	protein nitrosylation
GO:0019559	histidine catabolic process to imidazol-5-yl-lactate
GO:0030490	maturation of SSU-rRNA
GO:0019624	atrazine catabolic process to isopropylamine
GO:0042413	carnitine catabolic process
GO:0046110	xanthine metabolic process
GO:0043007	maintenance of rDNA
GO:0140235	RNA polyadenylation at postsynapse
GO:0019518	L-threonine catabolic process to glycine
GO:0002371	dendritic cell cytokine production
GO:0002938	tRNA guanine ribose methylation
GO:0034213	quinolinate catabolic process
GO:0019403	galactitol biosynthetic process
GO:0070705	RNA nucleotide insertion
GO:1901109	granaticin biosynthetic process
GO:0006650	glycerophospholipid metabolic process
GO:0106384	dGMP salvage
GO:0032023	trypsinogen activation
GO:0046178	D-gluconate biosynthetic process
GO:1900563	dehydroaustinol biosynthetic process
GO:0036497	eIF2alpha dephosphorylation in response to endoplasmic reticulum stress
GO:1990264	peptidyl-tyrosine dephosphorylation involved in inactivation of protein kinase activity
GO:0016112	polyterpenoid biosynthetic process
GO:0009778	cyclic photosynthetic phosphorylation
GO:0019648	formaldehyde assimilation via xylulose monophosphate cycle
GO:0061709	reticulophagy
GO:1901053	sarcosine catabolic process
GO:0016486	peptide hormone processing
GO:0009259	ribonucleotide metabolic process
GO:0042376	phylloquinone catabolic process
GO:1901882	4-hydroxycoumarin metabolic process
GO:0009106	lipoate metabolic process
GO:0008215	spermine metabolic process
GO:0071140	resolution of mitotic recombination intermediates
GO:0019406	hexitol biosynthetic process
GO:0042201	N-cyclopropylmelamine metabolic process
GO:0015011	nickel-tetrapyrrole coenzyme metabolic process
GO:2000890	cellodextrin catabolic process
GO:0018126	protein hydroxylation
GO:0046278	3,4-dihydroxybenzoate metabolic process
GO:1900583	o-orsellinic acid catabolic process
GO:0070212	protein poly-ADP-ribosylation
GO:1901124	bacitracin A biosynthetic process
GO:0033469	gibberellin 12 metabolic process
GO:1901156	neomycin metabolic process
GO:0046360	2-oxobutyrate biosynthetic process
GO:0070178	D-serine metabolic process
GO:0046224	bacteriocin metabolic process
GO:0045333	cellular respiration
GO:0018920	glyphosate metabolic process
GO:0032627	interleukin-23 production
GO:0019538	protein metabolic process
GO:0018893	dibenzofuran metabolic process
GO:0006013	mannose metabolic process
GO:0009124	nucleoside monophosphate biosynthetic process
GO:0006778	porphyrin-containing compound metabolic process
GO:0018293	protein-FAD linkage
GO:0006183	GTP biosynthetic process
GO:0034650	cortisol metabolic process
GO:0031120	snRNA pseudouridine synthesis
GO:0010236	plastoquinone biosynthetic process
GO:0018057	peptidyl-lysine oxidation
GO:0034473	U1 snRNA 3'-end processing
GO:0046657	folic acid catabolic process
GO:2001305	xanthone-containing compound metabolic process
GO:0042618	poly-hydroxybutyrate metabolic process
GO:0018899	1,2-dichloroethane metabolic process
GO:0009246	enterobacterial common antigen biosynthetic process
GO:1903446	geraniol metabolic process
GO:0019557	L-histidine catabolic process to glutamate and formate
GO:0061610	glycerol to glycerone phosphate metabolic process
GO:0070575	peptide mating pheromone maturation involved in regulation of pheromone-induced unidirectional conjugation
GO:0046465	dolichyl diphosphate metabolic process
GO:0071954	chemokine (C-C motif) ligand 11 production
GO:0019252	starch biosynthetic process
GO:0033559	unsaturated fatty acid metabolic process
GO:0006768	biotin metabolic process
GO:0019342	trypanothione biosynthetic process
GO:0048784	pigment biosynthetic process involved in pigment granule maturation
GO:0051767	nitric-oxide synthase biosynthetic process
GO:0008202	steroid metabolic process
GO:0018969	thiocyanate metabolic process
GO:0051479	mannosylglycerate biosynthetic process
GO:0046150	melanin catabolic process
GO:0033510	luteolin metabolic process
GO:1902979	mitotic DNA replication termination
GO:0061622	glycolytic process through glucose-1-phosphate
GO:0140380	psilocybin biosynthetic process
GO:0071030	nuclear mRNA surveillance of spliceosomal pre-mRNA splicing
GO:0046120	deoxyribonucleoside biosynthetic process
GO:0019610	3-hydroxyphenylacetate catabolic process
GO:0035440	tuberculosinol biosynthetic process
GO:0032604	granulocyte macrophage colony-stimulating factor production
GO:0000722	telomere maintenance via recombination
GO:0030909	non-intein-mediated protein splicing
GO:0033499	galactose catabolic process via UDP-galactose
GO:0009438	methylglyoxal metabolic process
GO:1990091	sodium-dependent self proteolysis
GO:0046585	enniatin biosynthetic process
GO:0046277	methylgallate biosynthetic process
GO:0099546	protein catabolic process, modulating synaptic transmission
GO:0046382	GDP-D-rhamnose metabolic process
GO:0002047	phenazine biosynthetic process
GO:0006246	dTDP catabolic process
GO:0009242	colanic acid biosynthetic process
GO:0046401	lipopolysaccharide core region metabolic process
GO:0046284	anthocyanin-containing compound catabolic process
GO:0006690	icosanoid metabolic process
GO:0030389	fructosamine metabolic process
GO:1900883	17-methylnonadec-1-ene biosynthetic process
GO:0042199	cyanuric acid metabolic process
GO:0071793	bacillithiol biosynthetic process
GO:0000477	generation of mature 5'-end of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)
GO:1902194	2-methylbut-2-enoyl-CoA(4-) biosynthetic process
GO:0046937	phytochelatin metabolic process
GO:0008211	glucocorticoid metabolic process
GO:0160127	protein-RNA covalent cross-linking repair
GO:1901931	alpha-copaene biosynthetic process
GO:0070136	beta-1,2-oligomannoside biosynthetic process
GO:0097222	mitochondrial mRNA polyadenylation
GO:0046464	acylglycerol catabolic process
GO:0033358	UDP-L-arabinose biosynthetic process
GO:1900599	demethylkotanin biosynthetic process
GO:0009176	pyrimidine deoxyribonucleoside monophosphate metabolic process
GO:0035513	oxidative RNA demethylation
GO:1901615	organic hydroxy compound metabolic process
GO:1901162	primary amino compound biosynthetic process
GO:0031408	oxylipin biosynthetic process
GO:0071966	fungal-type cell wall polysaccharide metabolic process
GO:0042811	pheromone biosynthetic process
GO:1902333	nuclear DNA replication DNA ligation
GO:0098732	macromolecule deacylation
GO:0015015	heparan sulfate proteoglycan biosynthetic process, enzymatic modification
GO:0001325	formation of extrachromosomal circular DNA
GO:0019607	phenylethylamine catabolic process
GO:0150094	amyloid-beta clearance by cellular catabolic process
GO:0051366	protein decanoylation
GO:0031363	N-terminal protein amino acid deamination
GO:0032630	interleukin-26 production
GO:0042846	glycol catabolic process
GO:0001326	replication of extrachromosomal circular DNA
GO:0006315	homing of group II introns
GO:0016143	S-glycoside metabolic process
GO:0000965	mitochondrial RNA 3'-end processing
GO:0019612	4-toluenecarboxylate catabolic process
GO:0006659	phosphatidylserine biosynthetic process
GO:0042617	paclitaxel biosynthetic process
GO:1901510	(-)-microperfuranone metabolic process
GO:1900762	averantin catabolic process
GO:0010249	auxin conjugate metabolic process
GO:0009806	lignan metabolic process
GO:0016444	somatic cell DNA recombination
GO:0110156	mRNA methylguanosine-cap decapping
GO:0009404	toxin metabolic process
GO:0016052	carbohydrate catabolic process
GO:1901853	5,6,7,8-tetrahydrosarcinapterin metabolic process
GO:1900789	pseurotin A catabolic process
GO:0032543	mitochondrial translation
GO:0002534	cytokine production involved in inflammatory response
GO:0019258	4-nitrotoluene catabolic process
GO:0032801	receptor catabolic process
GO:0046187	acetaldehyde catabolic process
GO:0010709	heteroduplex formation involved in double-strand break repair via synthesis-dependent strand annealing
GO:0042727	flavin-containing compound biosynthetic process
GO:0019376	galactolipid catabolic process
GO:1901283	5,6,7,8-tetrahydromethanopterin metabolic process
GO:0033621	nuclear-transcribed mRNA catabolic process, meiosis-specific transcripts
GO:0002130	wobble position ribose methylation
GO:0009687	abscisic acid metabolic process
GO:0006370	7-methylguanosine mRNA capping
GO:0036510	trimming of terminal mannose on C branch
GO:0071999	extracellular polysaccharide catabolic process
GO:0051275	beta-glucan catabolic process
GO:0019852	L-ascorbic acid metabolic process
GO:0008213	protein alkylation
GO:0070712	RNA cytidine-uridine insertion
GO:0120178	steroid hormone biosynthetic process
GO:0000052	citrulline metabolic process
GO:0071919	G-quadruplex DNA formation
GO:0019805	quinolinate biosynthetic process
GO:1903606	cytochrome c metabolic process
GO:0046128	purine ribonucleoside metabolic process
GO:1900569	chanoclavine-I aldehyde biosynthetic process
GO:0042455	ribonucleoside biosynthetic process
GO:0044042	glucan metabolic process
GO:0039705	viral translational readthrough
GO:0016126	sterol biosynthetic process
GO:0110064	lncRNA catabolic process
GO:0009073	aromatic amino acid family biosynthetic process
GO:0051104	DNA-dependent DNA replication DNA ligation
GO:0018878	aerobic beta-1,2,3,4,5,6-hexachlorocyclohexane metabolic process
GO:0140899	plastid gene expression
GO:0000378	RNA exon ligation
GO:0018109	peptidyl-arginine phosphorylation
GO:0046269	toluene-4-sulfonate catabolic process
GO:0042442	melatonin catabolic process
GO:0006798	polyphosphate catabolic process
GO:0046058	cAMP metabolic process
GO:0006237	deoxycytidine salvage
GO:0002783	antifungal peptide biosynthetic process
GO:0006536	glutamate metabolic process
GO:0019646	aerobic electron transport chain
GO:0009398	FMN biosynthetic process
GO:0007258	JUN phosphorylation
GO:0006353	DNA-templated transcription termination
GO:1901540	ent-pimara-8(14),15-diene catabolic process
GO:0033488	cholesterol biosynthetic process via 24,25-dihydrolanosterol
GO:0002097	tRNA wobble base modification
GO:0061633	transport-coupled glycolytic process through glucose-6-phosphate
GO:0106045	guanine deglycation, methylglyoxal removal
GO:0019522	ketogluconate metabolic process
GO:1901737	(R)-mevalonic acid biosynthetic process
GO:0042966	biotin carboxyl carrier protein biosynthetic process
GO:1901884	4-hydroxycoumarin biosynthetic process
GO:0018211	peptidyl-tryptophan modification
GO:0010139	pyrimidine deoxyribonucleotide salvage
GO:1901820	alpha-zeacarotene catabolic process
GO:0000484	cleavage between SSU-rRNA and 5.8S rRNA of tetracistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, 2S rRNA, LSU-rRNA)
GO:0043289	apocarotenoid biosynthetic process
GO:0008617	guanosine metabolic process
GO:0031860	telomeric 3' overhang formation
GO:0046122	purine deoxyribonucleoside metabolic process
GO:0019266	asparagine biosynthetic process from oxaloacetate
GO:0090442	trehalose catabolism in response to heat stress
GO:1903603	thermospermine biosynthetic process
GO:0046211	(+)-camphor biosynthetic process
GO:0034982	mitochondrial protein processing
GO:0036101	leukotriene B4 catabolic process
GO:0042318	penicillin biosynthetic process
GO:0046463	acylglycerol biosynthetic process
GO:0045493	xylan catabolic process
GO:0051541	elastin metabolic process
GO:0042425	choline biosynthetic process
GO:1901783	p-cumate biosynthetic process
GO:0042414	epinephrine metabolic process
GO:0046436	D-alanine metabolic process
GO:0006486	protein glycosylation
GO:0006203	dGTP catabolic process
GO:0033507	glucosinolate biosynthetic process from phenylalanine
GO:0006122	mitochondrial electron transport, ubiquinol to cytochrome c
GO:0019336	phenol-containing compound catabolic process
GO:0034411	cell wall (1->3)-beta-D-glucan biosynthetic process
GO:0051089	constitutive protein ectodomain proteolysis
GO:0010498	proteasomal protein catabolic process
GO:1901708	(+)-3'-hydroxylarreatricin biosynthetic process
GO:0019382	carbon tetrachloride catabolic process
GO:0032614	interleukin-11 production
GO:0046944	protein carbamoylation
GO:0006001	fructose catabolic process
GO:1901792	3-(2,3-dihydroxyphenyl)propanoate biosynthetic process
GO:1901281	fructoselysine catabolic process
GO:0097093	polyacyltrehalose biosynthetic process
GO:0090531	L-ascorbic acid biosynthetic process via GDP-alpha-D-mannose
GO:0072593	reactive oxygen species metabolic process
GO:0009074	aromatic amino acid family catabolic process
GO:1901267	cephalosporin C catabolic process
GO:0046036	CTP metabolic process
GO:0046454	dimethylsilanediol metabolic process
GO:0046054	dGMP metabolic process
GO:1990918	double-strand break repair involved in meiotic recombination
GO:0042150	plasmid recombination
GO:0015980	energy derivation by oxidation of organic compounds
GO:0006017	deoxyribose 1,5-bisphosphate biosynthetic process
GO:0036301	macrophage colony-stimulating factor production
GO:0002188	translation reinitiation
GO:0002778	antibacterial peptide production
GO:0009694	jasmonic acid metabolic process
GO:1900579	(17Z)-protosta-17(20),24-dien-3beta-ol metabolic process
GO:1900998	nitrobenzene catabolic process
GO:0042820	vitamin B6 catabolic process
GO:0070988	demethylation
GO:0000956	nuclear-transcribed mRNA catabolic process
GO:1901748	leukotriene D4 metabolic process
GO:0019420	dissimilatory sulfate reduction
GO:0000447	endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)
GO:0030995	cell septum edging catabolic process
GO:1901929	alpha-copaene metabolic process
GO:0046395	carboxylic acid catabolic process
GO:0044580	butyryl-CoA catabolic process
GO:0000494	box C/D sno(s)RNA 3'-end processing
GO:0034079	butanediol biosynthetic process
GO:0000968	tRNA exon ligation
GO:1900562	dehydroaustinol catabolic process
GO:1901086	benzylpenicillin metabolic process
GO:0034959	endothelin maturation
GO:1900994	(-)-secologanin biosynthetic process
GO:0046167	glycerol-3-phosphate biosynthetic process
GO:0042853	L-alanine catabolic process
GO:0072316	alpha-glucan catabolic process involved in ascospore release from ascus
GO:0006593	ornithine catabolic process
GO:0046132	pyrimidine ribonucleoside biosynthetic process
GO:0006618	SRP-dependent cotranslational protein targeting to membrane, signal sequence processing
GO:0006566	threonine metabolic process
GO:0019638	6-hydroxycineole metabolic process
GO:1903190	glyoxal catabolic process
GO:0032602	chemokine production
GO:0051162	L-arabitol metabolic process
GO:0006550	isoleucine catabolic process
GO:1901377	organic heteropentacyclic compound catabolic process
GO:0106410	box C/D sno(s)RNA 5'-end processing
GO:0046397	galacturonate catabolic process
GO:0051596	methylglyoxal catabolic process
GO:0019279	L-methionine biosynthetic process from L-homoserine via cystathionine
GO:0009220	pyrimidine ribonucleotide biosynthetic process
GO:1900867	sarcinapterin metabolic process
GO:0097176	epoxide metabolic process
GO:0010599	lsiRNA processing
GO:0046315	phosphocreatine catabolic process
GO:0097172	N-acetylmuramic acid metabolic process
GO:0046305	alkanesulfonate biosynthetic process
GO:0042818	pyridoxamine metabolic process
GO:1902085	fumagillin catabolic process
GO:1900765	emericellin catabolic process
GO:0046381	CMP-N-acetylneuraminate metabolic process
GO:0006220	pyrimidine nucleotide metabolic process
GO:1990579	peptidyl-serine trans-autophosphorylation
GO:0039690	positive stranded viral RNA replication
GO:0010394	homogalacturonan metabolic process
GO:1901112	actinorhodin biosynthetic process
GO:0006005	L-fucose biosynthetic process
GO:0018208	peptidyl-proline modification
GO:0006533	aspartate catabolic process
GO:0009254	peptidoglycan turnover
GO:0045460	sterigmatocystin metabolic process
GO:0018864	acetylene metabolic process
GO:0043436	oxoacid metabolic process
GO:0019617	protocatechuate catabolic process, meta-cleavage
GO:0046119	7-methylguanosine catabolic process
GO:0019670	anaerobic glutamate catabolic process
GO:1901709	(+)-larreatricin metabolic process
GO:0010306	rhamnogalacturonan II biosynthetic process
GO:0042987	amyloid precursor protein catabolic process
GO:0106150	zearalenone biosynthetic process
GO:0010396	rhamnogalacturonan II metabolic process
GO:0070689	L-threonine catabolic process to propionate
GO:0036115	fatty-acyl-CoA catabolic process
GO:0050762	depsipeptide catabolic process
GO:0090400	stress-induced premature senescence
GO:0015963	diadenosine triphosphate biosynthetic process
GO:0050652	dermatan sulfate proteoglycan biosynthetic process, polysaccharide chain biosynthetic process
GO:0046947	hydroxylysine biosynthetic process
GO:2001117	tetrahydromethanopterin metabolic process
GO:0019654	acetate fermentation
GO:0097466	ubiquitin-dependent glycoprotein ERAD pathway
GO:0019397	gallate catabolic process via 2-pyrone-4,6-dicarboxylate
GO:0033548	myo-inositol hexakisphosphate biosynthetic process, lipid-independent
GO:0018246	protein-coenzyme A linkage
GO:0002099	tRNA wobble guanine modification
GO:0180045	type 1 mitophagy
GO:0006058	mannoprotein catabolic process
GO:0019347	GDP-alpha-D-mannosylchitobiosyldiphosphodolichol biosynthetic process
GO:0046223	aflatoxin catabolic process
GO:0019498	n-octane oxidation
GO:0033533	verbascose metabolic process
GO:0009312	oligosaccharide biosynthetic process
GO:0042777	proton motive force-driven plasma membrane ATP synthesis
GO:0019281	L-methionine biosynthetic process from homoserine via O-succinyl-L-homoserine and cystathionine
GO:0046379	extracellular polysaccharide metabolic process
GO:0009765	photosynthesis, light harvesting
GO:0000480	endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)
GO:0006648	dihydrosphingosine-1-P pathway
GO:0046203	spermidine catabolic process
GO:1902635	1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate biosynthetic process
GO:0042441	eye pigment metabolic process
GO:0046434	organophosphate catabolic process
GO:0008615	pyridoxine biosynthetic process
GO:0032193	ubiquinone biosynthetic process via 2-polyprenylphenol
GO:0097502	mannosylation
GO:0070275	aerobic ammonia oxidation to nitrite via pyruvic oxime
GO:0036235	acyl deglucuronidation
GO:0000270	peptidoglycan metabolic process
GO:0008214	protein dealkylation
GO:0019625	atrazine catabolic process to cyanuric acid
GO:0140447	cytokine precursor processing
GO:1901052	sarcosine metabolic process
GO:0019265	glycine biosynthetic process, by transamination of glyoxylate
GO:0033385	geranylgeranyl diphosphate metabolic process
GO:0034439	lipoprotein lipid oxidation
GO:0106297	E-series resolvin biosynthetic process
GO:0042430	indole-containing compound metabolic process
GO:0050992	dimethylallyl diphosphate biosynthetic process
GO:0019919	peptidyl-arginine methylation, to asymmetrical-dimethyl arginine
GO:0038020	insulin receptor recycling
GO:0019405	alditol catabolic process
GO:0035973	aggrephagy
GO:0052644	chlorophyllide a metabolic process
GO:0019404	galactitol catabolic process
GO:0016268	O-glycan processing, core 2
GO:0046307	Z-phenylacetaldoxime biosynthetic process
GO:0015979	photosynthesis
GO:0045210	FasL biosynthetic process
GO:0046461	neutral lipid catabolic process
GO:1904461	ergosteryl 3-beta-D-glucoside metabolic process
GO:1902926	inulin metabolic process
GO:0019381	atrazine catabolic process
GO:0009231	riboflavin biosynthetic process
GO:0006563	L-serine metabolic process
GO:0009215	purine deoxyribonucleoside triphosphate metabolic process
GO:0043645	cephalosporin metabolic process
GO:0000105	L-histidine biosynthetic process
GO:0031125	rRNA 3'-end processing
GO:0042429	serotonin catabolic process
GO:0019310	inositol catabolic process
GO:0046412	phenylmercury acetate metabolic process
GO:0015949	nucleobase-containing small molecule interconversion
GO:0006241	CTP biosynthetic process
GO:0019597	(R)-mandelate catabolic process to benzoate
GO:1901255	nucleotide-excision repair involved in interstrand cross-link repair
GO:0043687	post-translational protein modification
GO:0018243	protein O-linked glycosylation via threonine
GO:0043603	amide metabolic process
GO:1903601	thermospermine metabolic process
GO:0019481	L-alanine catabolic process, by transamination
GO:0002565	somatic diversification of immune receptors via gene conversion
GO:0046184	aldehyde biosynthetic process
GO:1901178	spheroidene metabolic process
GO:1902382	11-oxo-beta-amyrin catabolic process
GO:0033050	clavulanic acid biosynthetic process
GO:1900617	emericellamide A biosynthetic process
GO:0019878	lysine biosynthetic process via aminoadipic acid
GO:0018259	RNA-protein covalent cross-linking via peptidyl-serine
