GOID	TERM
GO:0035167	larval lymph gland hemopoiesis
GO:0097102	endothelial tip cell fate specification
GO:0021705	locus ceruleus formation
GO:0021756	striatum development
GO:0001712	ectodermal cell fate commitment
GO:0048774	cyanophore differentiation
GO:0022036	rhombomere cell differentiation
GO:0014002	astrocyte development
GO:0061648	tooth replacement
GO:0001568	blood vessel development
GO:0001710	mesodermal cell fate commitment
GO:0007484	imaginal disc-derived genitalia development
GO:0072326	vulval cell fate determination
GO:0030318	melanocyte differentiation
GO:0035295	tube development
GO:0097070	ductus arteriosus closure
GO:0061154	endothelial tube morphogenesis
GO:0150021	apical dendrite morphogenesis
GO:0072012	glomerulus vasculature development
GO:0021889	olfactory bulb interneuron differentiation
GO:0036035	osteoclast development
GO:0021743	hypoglossal nucleus development
GO:0021616	glossopharyngeal nerve formation
GO:0060792	sweat gland development
GO:0014032	neural crest cell development
GO:0090437	socket cell differentiation
GO:0060809	mesodermal to mesenchymal transition involved in gastrulation
GO:0060344	liver trabecula formation
GO:0060954	neural crest-derived cardiac glial cell development
GO:0055013	cardiac muscle cell development
GO:0021514	ventral spinal cord interneuron differentiation
GO:0021643	vagus nerve maturation
GO:0042067	establishment of ommatidial planar polarity
GO:0043362	nucleate erythrocyte maturation
GO:0048738	cardiac muscle tissue development
GO:0021986	habenula development
GO:0002930	trabecular meshwork development
GO:0061792	secretory granule maturation
GO:0021537	telencephalon development
GO:1902691	respiratory basal cell differentiation
GO:0048837	sorocarp sorus development
GO:0061521	hepatic stellate cell differentiation
GO:0070790	phialide development
GO:0035214	eye-antennal disc development
GO:0042668	auditory receptor cell fate determination
GO:0048822	enucleate erythrocyte development
GO:0060838	lymphatic endothelial cell fate commitment
GO:0048803	imaginal disc-derived male genitalia morphogenesis
GO:0031149	sorocarp stalk cell differentiation
GO:0048905	anterior lateral line neuromast mantle cell differentiation
GO:0036305	ameloblast differentiation
GO:0060218	hematopoietic stem cell differentiation
GO:0072242	metanephric DCT cell fate commitment
GO:0031076	embryonic camera-type eye development
GO:0003200	endocardial cushion to mesenchymal transition involved in heart chamber septation
GO:0060839	endothelial cell fate commitment
GO:1905177	tracheary element differentiation
GO:0007477	notum development
GO:0035116	embryonic hindlimb morphogenesis
GO:0160109	plant gross anatomical part developmental process
GO:0035846	oviduct epithelium development
GO:0003282	ventricular septum intermedium development
GO:0048732	gland development
GO:0060216	definitive hemopoiesis
GO:0070787	conidiophore development
GO:0045498	sex comb development
GO:0060534	trachea cartilage development
GO:0048806	genitalia development
GO:0035139	pelvic fin morphogenesis
GO:0021725	superior raphe nucleus development
GO:0003190	atrioventricular valve formation
GO:1905499	trichome papilla formation
GO:0034238	macrophage fusion
GO:0035142	dorsal fin morphogenesis
GO:0060537	muscle tissue development
GO:0003167	atrioventricular bundle cell differentiation
GO:0060535	trachea cartilage morphogenesis
GO:0021649	vestibulocochlear nerve structural organization
GO:0060643	epithelial cell differentiation involved in mammary gland bud morphogenesis
GO:0008364	pupal chitin-based cuticle development
GO:0001715	ectodermal cell fate specification
GO:0060606	tube closure
GO:0035904	aorta development
GO:0060926	cardiac pacemaker cell development
GO:0061272	mesonephric connecting tubule development
GO:0019099	female germ-line sex determination
GO:0002299	alpha-beta intraepithelial T cell differentiation
GO:0048793	pronephros development
GO:1990523	bone regeneration
GO:0048393	intermediate mesodermal cell fate commitment
GO:0021530	spinal cord oligodendrocyte cell fate specification
GO:0090628	plant epidermal cell fate specification
GO:0021887	hypothalamus gonadotrophin-releasing hormone neuron fate commitment
GO:0002338	B-1b B cell differentiation
GO:0072188	metanephric cap specification
GO:0021634	optic nerve formation
GO:0001865	NK T cell differentiation
GO:0010492	maintenance of shoot apical meristem identity
GO:0072045	convergent extension involved in nephron morphogenesis
GO:0007491	sternite morphogenesis
GO:0007277	pole cell development
GO:0071688	striated muscle myosin thick filament assembly
GO:0045466	R7 cell differentiation
GO:0099134	chimeric sorocarp development
GO:0021527	spinal cord association neuron differentiation
GO:0048667	cell morphogenesis involved in neuron differentiation
GO:0048916	posterior lateral line development
GO:0003361	noradrenergic neuron differentiation involved in brainstem development
GO:0003164	His-Purkinje system development
GO:0003418	growth plate cartilage chondrocyte differentiation
GO:0010584	pollen exine formation
GO:0060641	mammary gland duct regression in males
GO:0090177	establishment of planar polarity involved in neural tube closure
GO:0021681	cerebellar granular layer development
GO:0045198	establishment of epithelial cell apical/basal polarity
GO:0060947	cardiac vascular smooth muscle cell differentiation
GO:0021959	cuneatus tract morphogenesis
GO:0010071	root meristem specification
GO:0021943	formation of radial glial scaffolds
GO:0060955	neural crest-derived cardiac glial cell fate commitment
GO:0003179	heart valve morphogenesis
GO:0035622	intrahepatic bile duct development
GO:0042688	crystal cell differentiation
GO:0007443	Malpighian tubule morphogenesis
GO:0002051	osteoblast fate commitment
GO:0034302	akinete formation
GO:0071529	cementum mineralization
GO:0061470	T follicular helper cell differentiation
GO:0036446	myofibroblast differentiation
GO:0048461	flower structural organization
GO:0061561	trigeminal ganglion formation
GO:0061554	ganglion formation
GO:0021749	ventral cochlear nucleus development
GO:0097536	thymus epithelium morphogenesis
GO:0060743	epithelial cell maturation involved in prostate gland development
GO:0060937	cardiac fibroblast cell fate commitment
GO:0021767	mammillary body development
GO:0007538	primary sex determination
GO:0021690	cerebellar molecular layer maturation
GO:0072250	metanephric podocyte cell fate commitment
GO:0061332	Malpighian tubule bud morphogenesis
GO:0007437	adult salivary gland morphogenesis
GO:0042671	retinal cone cell fate determination
GO:0061193	taste bud development
GO:0021989	olfactory cortex development
GO:0031128	developmental induction
GO:0072229	metanephric proximal convoluted tubule development
GO:0007552	metamorphosis
GO:0072251	metanephric juxtaglomerulus cell differentiation
GO:0010234	anther wall tapetum cell fate specification
GO:0003291	atrial septum intermedium morphogenesis
GO:0043009	chordate embryonic development
GO:0021898	commitment of multipotent stem cells to neuronal lineage in forebrain
GO:0007394	dorsal closure, elongation of leading edge cells
GO:0060886	clearance of cells from fusion plate by epithelial to mesenchymal transition
GO:0008587	imaginal disc-derived wing margin morphogenesis
GO:0048541	Peyer's patch development
GO:0072120	pronephros maturation
GO:0061079	left horn of sinus venosus development
GO:0060582	cell fate determination involved in pattern specification
GO:0048864	stem cell development
GO:0003293	heart valve cell differentiation
GO:0060674	placenta blood vessel development
GO:0060745	mammary gland branching involved in pregnancy
GO:0021665	rhombomere 5 structural organization
GO:0042247	establishment of planar polarity of follicular epithelium
GO:0048899	anterior lateral line development
GO:0022416	chaeta development
GO:0061061	muscle structure development
GO:2001197	basement membrane assembly involved in embryonic body morphogenesis
GO:0014001	sclerenchyma cell differentiation
GO:0021731	trigeminal motor nucleus development
GO:0055002	striated muscle cell development
GO:0035912	dorsal aorta morphogenesis
GO:0009836	fruit ripening, climacteric
GO:0048663	neuron fate commitment
GO:0072187	metanephric cap formation
GO:0035153	epithelial cell type specification, open tracheal system
GO:0060367	sagittal suture morphogenesis
GO:0014706	striated muscle tissue development
GO:0072059	cortical collecting duct development
GO:0048341	paraxial mesoderm formation
GO:0021963	spinothalamic tract morphogenesis
GO:0014037	Schwann cell differentiation
GO:0007287	Nebenkern assembly
GO:0003181	atrioventricular valve morphogenesis
GO:0003272	endocardial cushion formation
GO:0160175	somatic muscle attachment to chitin-based cuticle
GO:0061238	establishment of planar polarity involved in mesonephric nephron morphogenesis
GO:0061071	urethra epithelium development
GO:0072299	negative regulation of metanephric glomerulus development
GO:0003144	embryonic heart tube formation
GO:0061329	Malpighian tubule principal cell differentiation
GO:0060219	camera-type eye photoreceptor cell differentiation
GO:0046544	development of secondary male sexual characteristics
GO:0030715	oocyte growth in germarium-derived egg chamber
GO:0072171	mesonephric tubule morphogenesis
GO:0001711	endodermal cell fate commitment
GO:0060923	cardiac muscle cell fate commitment
GO:0042093	T-helper cell differentiation
GO:0060874	posterior semicircular canal development
GO:0021503	neural fold bending
GO:0021528	commissural neuron differentiation in spinal cord
GO:0002318	myeloid progenitor cell differentiation
GO:0007430	terminal branching, open tracheal system
GO:0035474	selective angioblast sprouting
GO:1990375	baculum development
GO:0022023	radial glial cell fate commitment in forebrain
GO:0046843	dorsal appendage formation
GO:0003328	pancreatic D cell fate commitment
GO:0021982	pineal gland development
GO:0014044	Schwann cell development
GO:1903703	enterocyte differentiation
GO:0002304	gamma-delta intraepithelial T cell differentiation
GO:1905270	Meynert cell differentiation
GO:0048559	establishment of floral organ orientation
GO:0048370	lateral mesoderm formation
GO:0035270	endocrine system development
GO:0039022	pronephric duct development
GO:0002074	extraocular skeletal muscle development
GO:0003364	lamellipodium assembly involved in mesendodermal cell migration
GO:0030217	T cell differentiation
GO:0048762	mesenchymal cell differentiation
GO:0043369	CD4-positive or CD8-positive, alpha-beta T cell lineage commitment
GO:0060598	dichotomous subdivision of terminal units involved in mammary gland duct morphogenesis
GO:0061156	pulmonary artery morphogenesis
GO:0048665	neuron fate specification
GO:0043354	enucleate erythrocyte maturation
GO:0061101	neuroendocrine cell differentiation
GO:0061379	inferior colliculus development
GO:0061328	posterior Malpighian tubule development
GO:0045497	female analia development
GO:0021614	glossopharyngeal nerve maturation
GO:0097737	acquisition of mycelium reproductive competence
GO:0010015	root morphogenesis
GO:0050872	white fat cell differentiation
GO:0160108	animal gross anatomical part developmental process
GO:0099135	chimeric colonial development
GO:0021600	abducens nerve structural organization
GO:0030910	olfactory placode formation
GO:0014016	neuroblast differentiation
GO:0021956	central nervous system interneuron axonogenesis
GO:0060795	cell fate commitment involved in formation of primary germ layer
GO:0000769	syncytium formation by mitosis without cytokinesis
GO:0048752	semicircular canal morphogenesis
GO:0048704	embryonic skeletal system morphogenesis
GO:0046664	dorsal closure, amnioserosa morphology change
GO:0035096	larval midgut cell programmed cell death
GO:0061180	mammary gland epithelium development
GO:0051145	smooth muscle cell differentiation
GO:0071542	dopaminergic neuron differentiation
GO:0042815	bipolar cell growth
GO:0035910	ascending aorta morphogenesis
GO:0021764	amygdala development
GO:0061452	retrotrapezoid nucleus neuron differentiation
GO:0060445	branching involved in salivary gland morphogenesis
GO:0099137	altruistic, chimeric, non-reproductive fruiting body development
GO:0048728	proboscis development
GO:0048477	oogenesis
GO:0060779	secondary leaflet morphogenesis
GO:0007425	epithelial cell fate determination, open tracheal system
GO:0090103	cochlea morphogenesis
GO:0035680	posterior lateral line neuromast hair cell morphogenesis
GO:0007539	primary sex determination, soma
GO:0048796	swim bladder maturation
GO:0072080	nephron tubule development
GO:0021762	substantia nigra development
GO:0009912	auditory receptor cell fate commitment
GO:0060675	ureteric bud morphogenesis
GO:0030324	lung development
GO:0072257	metanephric nephron tubule epithelial cell differentiation
GO:0072009	nephron epithelium development
GO:0090598	male anatomical structure morphogenesis
GO:0075283	sporulation resulting in formation of a multicellular or syncytial spore
GO:0060185	outer ear unfolding
GO:0007278	pole cell fate determination
GO:0021751	salivary nucleus development
GO:0021782	glial cell development
GO:0007470	prothoracic disc morphogenesis
GO:0003142	cardiogenic plate morphogenesis
GO:0048467	gynoecium development
GO:0001831	trophectodermal cellular morphogenesis
GO:0060642	white fat cell differentiation involved in mammary gland fat development
GO:0003183	mitral valve morphogenesis
GO:0072208	metanephric smooth muscle tissue development
GO:0060363	cranial suture morphogenesis
GO:0002333	transitional one stage B cell differentiation
GO:0061153	trachea gland development
GO:0042750	hibernation
GO:0021746	solitary nucleus development
GO:0007369	gastrulation
GO:0007306	egg chorion assembly
GO:0060173	limb development
GO:0060174	limb bud formation
GO:0030239	myofibril assembly
GO:0097719	neural tissue regeneration
GO:0030225	macrophage differentiation
GO:0002272	plasmacytoid dendritic cell differentiation involved in immune response
GO:0021732	midbrain-hindbrain boundary maturation
GO:0032474	otolith morphogenesis
GO:0007501	mesodermal cell fate specification
GO:0035907	dorsal aorta development
GO:0048808	male genitalia morphogenesis
GO:0072193	ureter smooth muscle cell differentiation
GO:0072141	renal interstitial fibroblast development
GO:0060348	bone development
GO:0030708	germarium-derived female germ-line cyst encapsulation
GO:0046549	retinal cone cell development
GO:0010214	seed coat development
GO:0001701	in utero embryonic development
GO:0021713	inferior olivary nucleus development
GO:0120223	larynx morphogenesis
GO:0090610	bundle sheath cell fate specification
GO:0045463	R8 cell development
GO:0061237	convergent extension involved in mesonephric nephron morphogenesis
GO:0036302	atrioventricular canal development
GO:0061265	mesonephric nephron tubule epithelial cell differentiation
GO:0070656	mechanoreceptor differentiation involved in mechanosensory epithelium regeneration
GO:0009560	embryo sac egg cell differentiation
GO:0048853	forebrain morphogenesis
GO:0061032	visceral serous pericardium development
GO:0140059	dendrite arborization
GO:0009960	endosperm development
GO:0061972	dermal bone morphogenesis
GO:0021676	rhombomere 8 structural organization
GO:0003210	cardiac atrium formation
GO:0002075	somitomeric trunk muscle development
GO:0003409	optic cup structural organization
GO:0007421	stomatogastric nervous system development
GO:1905420	vascular associated smooth muscle cell differentiation involved in phenotypic switching
GO:0072235	metanephric distal tubule development
GO:0001752	compound eye photoreceptor fate commitment
GO:0048140	male germ-line cyst encapsulation
GO:0014814	axon regeneration at neuromuscular junction
GO:0061248	mesonephric glomerulus vasculature morphogenesis
GO:0007431	salivary gland development
GO:0072195	kidney smooth muscle cell differentiation
GO:0021738	fastigial nucleus development
GO:0009835	fruit ripening
GO:0010784	proboscis morphogenesis, clypeo-labral disc-derived
GO:0035217	labial disc development
GO:0072072	kidney stroma development
GO:0048464	flower calyx development
GO:0061683	branching involved in seminal vesicle morphogenesis
GO:0021704	locus ceruleus morphogenesis
GO:0010927	cellular component assembly involved in morphogenesis
GO:0021570	rhombomere 4 development
GO:0048612	post-embryonic ectodermal digestive tract development
GO:1902182	shoot apical meristem development
GO:0072244	metanephric glomerular epithelium development
GO:0061445	endocardial cushion cell fate commitment
GO:0003403	optic vesicle formation
GO:0001569	branching involved in blood vessel morphogenesis
GO:0061266	mesonephric interstitial fibroblast differentiation
GO:0031382	mating projection formation
GO:0030583	myxococcal fruiting body development
GO:0009994	oocyte differentiation
GO:0010431	seed maturation
GO:0051146	striated muscle cell differentiation
GO:0072238	metanephric long nephron development
GO:1902638	neural crest cell differentiation involved in parathyroid gland development
GO:0003290	atrial septum secundum morphogenesis
GO:0021895	cerebral cortex neuron differentiation
GO:0061205	paramesonephric duct development
GO:0010016	shoot system morphogenesis
GO:0021611	facial nerve formation
GO:0003209	cardiac atrium morphogenesis
GO:0072145	proximal convoluted tubule segment 1 cell development
GO:1905962	glutamatergic neuron differentiation
GO:0009553	embryo sac development
GO:0009913	epidermal cell differentiation
GO:0060924	atrial cardiac muscle cell fate commitment
GO:0060235	lens induction in camera-type eye
GO:0062010	primitive palate development
GO:0048381	lateral mesoderm structural organization
GO:0048448	stamen morphogenesis
GO:0003362	noradrenergic neuron fate commitment involved in brainstem development
GO:0021509	roof plate formation
GO:0007494	midgut development
GO:0048772	leucophore differentiation
GO:0048052	R1/R6 cell differentiation
GO:0021631	optic nerve morphogenesis
GO:0030539	male genitalia development
GO:0021783	preganglionic parasympathetic fiber development
GO:0007472	wing disc morphogenesis
GO:0071698	olfactory placode development
GO:0048812	neuron projection morphogenesis
GO:0030154	cell differentiation
GO:0048342	paraxial mesodermal cell differentiation
GO:0021974	trigeminothalamic tract morphogenesis
GO:0055116	entry into reproductive diapause
GO:0010055	atrichoblast differentiation
GO:0048708	astrocyte differentiation
GO:0060431	primary lung bud formation
GO:0061130	pancreatic bud formation
GO:0014005	microglia development
GO:0021884	forebrain neuron development
GO:0080086	stamen filament development
GO:0060706	cell differentiation involved in embryonic placenta development
GO:0048402	intermediate mesoderm structural organization
GO:0048314	embryo sac morphogenesis
GO:0160038	somatic sensory system development
GO:0003316	establishment of myocardial progenitor cell apical/basal polarity
GO:0090425	acinar cell differentiation
GO:0060669	embryonic placenta morphogenesis
GO:0048756	sieve cell differentiation
GO:0048700	acquisition of desiccation tolerance in seed
GO:0048369	lateral mesoderm morphogenesis
GO:0003360	brainstem development
GO:0043585	nose morphogenesis
GO:0048438	floral whorl development
GO:0021686	cerebellar granular layer maturation
GO:0060655	branching involved in mammary gland cord morphogenesis
GO:0097086	amniotic stem cell differentiation
GO:0048911	efferent axon development in anterior lateral line nerve
GO:0097095	frontonasal suture morphogenesis
GO:0072093	metanephric renal vesicle formation
GO:0060885	clearance of cells from fusion plate by apoptotic process
GO:0039020	pronephric nephron tubule development
GO:0021553	olfactory nerve development
GO:0061973	membrane bone morphogenesis
GO:0048536	spleen development
GO:0007547	germ-line processes downstream of sex determination signal
GO:0021991	neural plate thickening
GO:0014908	myotube differentiation involved in skeletal muscle regeneration
GO:0048469	cell maturation
GO:0080128	anther septum development
GO:0060522	inductive mesenchymal to epithelial cell signaling
GO:0000768	syncytium formation by plasma membrane fusion
GO:0007508	larval heart development
GO:0021579	medulla oblongata morphogenesis
GO:1905316	superior endocardial cushion morphogenesis
GO:0001843	neural tube closure
GO:0014023	neural rod formation
GO:0060842	arterial endothelial cell differentiation
GO:0048318	axial mesoderm development
GO:0072246	metanephric glomerular parietal epithelial cell development
GO:1904125	convergent extension involved in rhombomere morphogenesis
GO:1905285	fibrous ring of heart morphogenesis
GO:0060888	limb epidermis stratification
GO:0002297	T-helper 2 cell lineage commitment
GO:0060540	diaphragm morphogenesis
GO:0090017	anterior neural plate formation
GO:0021763	subthalamic nucleus development
GO:0160030	pollen intine formation
GO:0097082	vascular associated smooth muscle cell fate specification
GO:0060510	type II pneumocyte differentiation
GO:0048283	indeterminate inflorescence morphogenesis
GO:0055123	digestive system development
GO:0003338	metanephros morphogenesis
GO:0035854	eosinophil fate commitment
GO:0061626	pharyngeal arch artery morphogenesis
GO:0030237	female sex determination
GO:0033333	fin development
GO:0048621	post-embryonic digestive tract morphogenesis
GO:0060948	cardiac vascular smooth muscle cell development
GO:0045136	development of secondary sexual characteristics
GO:0072207	metanephric epithelium development
GO:0048761	collenchyma cell differentiation
GO:0022038	corpus callosum development
GO:0035138	pectoral fin morphogenesis
GO:1904156	DN3 thymocyte differentiation
GO:0060788	ectodermal placode formation
GO:0048514	blood vessel morphogenesis
GO:0007535	donor selection
GO:0008544	epidermis development
GO:0061444	endocardial cushion cell development
GO:0060705	neuron differentiation involved in salivary gland development
GO:0021765	cingulate gyrus development
GO:0061380	superior colliculus development
GO:0075285	sexual sporulation resulting in formation of a multicellular or syncytial spore
GO:0048282	determinate inflorescence morphogenesis
GO:0072247	metanephric glomerular parietal epithelial cell fate commitment
GO:0001570	vasculogenesis
GO:0048798	swim bladder inflation
GO:0048940	anterior lateral line nerve glial cell morphogenesis involved in differentiation
GO:0072021	ascending thin limb development
GO:0072016	glomerular parietal epithelial cell development
GO:0010618	aerenchyma formation
GO:0048371	lateral mesodermal cell differentiation
GO:0072243	metanephric nephron epithelium development
GO:0048824	pigment cell precursor differentiation
GO:0072259	metanephric interstitial fibroblast development
GO:0072066	prebend segment development
GO:0035880	embryonic nail plate morphogenesis
GO:0048917	posterior lateral line ganglion development
GO:0072151	mesangial cell fate commitment
GO:0060066	oviduct development
GO:0060843	venous endothelial cell differentiation
GO:0001885	endothelial cell development
GO:0009888	tissue development
GO:0010451	floral meristem growth
GO:0061298	retina vasculature development in camera-type eye
GO:0060288	formation of a compartment boundary
GO:0048733	sebaceous gland development
GO:0072226	metanephric long descending thin limb bend development
GO:0072140	DCT cell development
GO:0030706	germarium-derived oocyte differentiation
GO:0048867	stem cell fate determination
GO:0003344	pericardium morphogenesis
GO:0060462	lung lobe development
GO:0021893	cerebral cortex GABAergic interneuron fate commitment
GO:0048915	posterior lateral line system development
GO:0072044	collecting duct development
GO:0048839	inner ear development
GO:0060562	epithelial tube morphogenesis
GO:0060532	bronchus cartilage development
GO:0002329	pre-B cell differentiation
GO:0001555	oocyte growth
GO:0072077	renal vesicle morphogenesis
GO:0060055	angiogenesis involved in wound healing
GO:0048802	notum morphogenesis
GO:0007527	adult somatic muscle development
GO:0060415	muscle tissue morphogenesis
GO:0048656	anther wall tapetum formation
GO:0060857	establishment of glial blood-brain barrier
GO:0035263	genital disc sexually dimorphic development
GO:0097368	establishment of Sertoli cell barrier
GO:0055011	atrial cardiac muscle cell differentiation
GO:0090696	post-embryonic plant organ development
GO:0060603	mammary gland duct morphogenesis
GO:0008584	male gonad development
GO:0060434	bronchus morphogenesis
GO:0035129	post-embryonic hindlimb morphogenesis
GO:0071984	maintenance of reproductive diapause
GO:0021589	cerebellum structural organization
GO:0007420	brain development
GO:0030282	bone mineralization
GO:0021701	cerebellar Golgi cell differentiation
GO:0030238	male sex determination
GO:0030099	myeloid cell differentiation
GO:0007465	R7 cell fate commitment
GO:0072117	head kidney formation
GO:0048794	swim bladder development
GO:0060616	mammary gland cord formation
GO:0001552	ovarian follicle atresia
GO:0090644	age-related resistance
GO:0009790	embryo development
GO:0060936	cardiac fibroblast cell development
GO:0060318	definitive erythrocyte differentiation
GO:1905314	semi-lunar valve development
GO:0061070	female urethra development
GO:0007493	endodermal cell fate determination
GO:0021888	hypothalamus gonadotrophin-releasing hormone neuron development
GO:0061287	mesonephric capsule formation
GO:0001759	organ induction
GO:0021516	dorsal spinal cord development
GO:0070309	lens fiber cell morphogenesis
GO:0035294	determination of wing disc primordium
GO:0048851	hypophysis formation
GO:0021602	cranial nerve morphogenesis
GO:0075197	haustorium neck formation
GO:0035163	embryonic hemocyte differentiation
GO:0003198	epithelial to mesenchymal transition involved in endocardial cushion formation
GO:0060577	pulmonary vein morphogenesis
GO:0061029	eyelid development in camera-type eye
GO:0003390	dendrite development by retrograde extension
GO:0061386	closure of optic fissure
GO:0075029	formation of appressorium germ tube hook structure
GO:0060120	inner ear receptor cell fate commitment
GO:0072260	metanephric interstitial fibroblast fate commitment
GO:0061147	endocardial endothelium development
GO:0001751	compound eye photoreceptor cell differentiation
GO:0009559	embryo sac central cell differentiation
GO:0003158	endothelium development
GO:0021592	fourth ventricle development
GO:0060411	cardiac septum morphogenesis
GO:0021629	olfactory nerve structural organization
GO:0061447	endocardial cushion cell fate specification
GO:0035858	eosinophil fate determination
GO:0003196	ventriculo bulbo valve formation
GO:0048918	posterior lateral line nerve development
GO:0021983	pituitary gland development
GO:0002336	B-1 B cell lineage commitment
GO:0048701	embryonic cranial skeleton morphogenesis
GO:0032836	glomerular basement membrane development
GO:0072539	T-helper 17 cell differentiation
GO:0090102	cochlea development
GO:0071700	olfactory placode maturation
GO:1904818	visceral peritoneum development
GO:0060133	somatotropin secreting cell development
GO:0061141	lung ciliated cell differentiation
GO:0061268	mesonephric interstitial fibroblast fate commitment
GO:1903867	extraembryonic membrane development
GO:0042472	inner ear morphogenesis
GO:0061233	mesonephric glomerular basement membrane development
GO:0035779	angioblast cell differentiation
GO:0003382	epithelial cell morphogenesis
GO:0001823	mesonephros development
GO:0030325	adrenal gland development
GO:0061034	olfactory bulb mitral cell layer development
GO:0010065	primary meristem tissue development
GO:0009563	synergid differentiation
GO:0062075	pollen aperture formation
GO:0048483	autonomic nervous system development
GO:0014036	neural crest cell fate specification
GO:0061322	disseminated nephrocyte differentiation
GO:0035166	post-embryonic hemopoiesis
GO:0033077	T cell differentiation in thymus
GO:0003221	right ventricular cardiac muscle tissue morphogenesis
GO:0061262	mesonephric renal vesicle formation
GO:0048454	sepal structural organization
GO:0002244	hematopoietic progenitor cell differentiation
GO:0061038	uterus morphogenesis
GO:0055001	muscle cell development
GO:0001955	blood vessel maturation
GO:0002314	germinal center B cell differentiation
GO:0021750	vestibular nucleus development
GO:0035136	forelimb morphogenesis
GO:0072283	metanephric renal vesicle morphogenesis
GO:0048929	efferent axon development in posterior lateral line nerve
GO:0021623	oculomotor nerve formation
GO:0010440	stomatal lineage progression
GO:0072287	metanephric distal tubule morphogenesis
GO:0030714	anterior/posterior axis specification, follicular epithelium
GO:0021694	cerebellar Purkinje cell layer formation
GO:0090436	leaf pavement cell development
GO:0021533	cell differentiation in hindbrain
GO:0097421	liver regeneration
GO:0072071	kidney interstitial fibroblast differentiation
GO:0035162	embryonic hemopoiesis
GO:0021859	pyramidal neuron differentiation
GO:0003322	pancreatic A cell development
GO:0021541	ammon gyrus development
GO:0060949	cardiac vascular smooth muscle cell fate commitment
GO:0072060	outer medullary collecting duct development
GO:0072273	metanephric nephron morphogenesis
GO:0040032	post-embryonic body morphogenesis
GO:0003146	heart jogging
GO:0061275	mesonephric proximal tubule development
GO:0003203	endocardial cushion morphogenesis
GO:0007455	eye-antennal disc morphogenesis
GO:0035315	hair cell differentiation
GO:0003324	pancreatic D cell development
GO:0060366	lambdoid suture morphogenesis
GO:0090421	embryonic meristem initiation
GO:0008365	adult chitin-based cuticle development
GO:0099136	chimeric non-reproductive fruiting body development
GO:0055006	cardiac cell development
GO:0060985	epicardium-derived cardiac vascular smooth muscle cell fate commitment
GO:0035503	ureter part of ureteric bud development
GO:0060526	prostate glandular acinus morphogenesis
GO:0062211	root regeneration
GO:0035678	neuromast hair cell morphogenesis
GO:0061376	mammillotegmental axonal tract development
GO:0060484	lung-associated mesenchyme development
GO:0072010	glomerular epithelium development
GO:0007483	genital disc morphogenesis
GO:0072280	establishment of planar polarity involved in metanephric nephron morphogenesis
GO:0003381	epithelial cell morphogenesis involved in gastrulation
GO:0098508	endothelial to hematopoietic transition
GO:1904238	pericyte cell differentiation
GO:0072176	nephric duct development
GO:0071983	exit from reproductive diapause
GO:0160083	exhausted T cell differentiation
GO:0008406	gonad development
GO:0072114	pronephros morphogenesis
GO:0002362	CD4-positive, CD25-positive, alpha-beta regulatory T cell lineage commitment
GO:0003148	outflow tract septum morphogenesis
GO:0043934	sporulation
GO:0021692	cerebellar Purkinje cell layer morphogenesis
GO:0035143	caudal fin morphogenesis
GO:0060426	lung vasculature development
GO:0021916	inductive cell-cell signaling between paraxial mesoderm and motor neuron precursors
GO:0072213	metanephric capsule development
GO:0001707	mesoderm formation
GO:0120166	protoperithecium formation
GO:0042476	odontogenesis
GO:0035844	cloaca development
GO:0061072	iris morphogenesis
GO:0007432	salivary gland boundary specification
GO:0003169	coronary vein morphogenesis
GO:0043367	CD4-positive, alpha-beta T cell differentiation
GO:0048327	axial mesodermal cell fate specification
GO:0070308	lens fiber cell fate commitment
GO:0060130	thyroid-stimulating hormone-secreting cell development
GO:0060459	left lung development
GO:0001705	ectoderm formation
GO:0002089	lens morphogenesis in camera-type eye
GO:0060324	face development
GO:0048735	haltere morphogenesis
GO:0045137	development of primary sexual characteristics
GO:0021735	dentate nucleus development
GO:0120165	perithecium development
GO:0031288	sorocarp morphogenesis
GO:0014816	skeletal muscle satellite cell differentiation
GO:0060319	primitive erythrocyte differentiation
GO:0060442	branching involved in prostate gland morphogenesis
GO:0043055	maintenance of dauer
GO:0001556	oocyte maturation
GO:0021706	locus ceruleus maturation
GO:0035156	fusion cell fate specification
GO:0021546	rhombomere development
GO:0048626	myoblast fate specification
GO:0021886	hypothalamus gonadotrophin-releasing hormone neuron differentiation
GO:0003388	neuron development involved in amphid sensory organ development
GO:0060465	pharynx development
GO:0035070	salivary gland histolysis
GO:0072224	metanephric glomerulus development
GO:0016335	morphogenesis of larval imaginal disc epithelium
GO:0002342	central B cell deletion
GO:0055009	atrial cardiac muscle tissue morphogenesis
GO:0061232	mesonephric glomerular epithelium development
GO:0070307	lens fiber cell development
GO:0002117	amphibian larval development
GO:0072275	metanephric glomerulus morphogenesis
GO:0048320	axial mesoderm formation
GO:0048507	meristem development
GO:0060015	granulosa cell fate commitment
GO:0110040	nematode pharynx morphogenesis
GO:0021905	forebrain-midbrain boundary formation
GO:0097094	craniofacial suture morphogenesis
GO:0036099	female germ-line stem cell population maintenance
GO:0007503	fat body development
GO:1903131	mononuclear cell differentiation
GO:1904948	midbrain dopaminergic neuron differentiation
GO:0048608	reproductive structure development
GO:0090505	epiboly involved in wound healing
GO:0150018	basal dendrite development
GO:0022620	microgametophyte vegetative cell differentiation
GO:0001703	gastrulation with mouth forming first
