GOID	TERM
GO:0098662	inorganic cation transmembrane transport
GO:0070730	cAMP transport
GO:0044856	plasma membrane raft localization
GO:1901684	arsenate ion transmembrane transport
GO:1902434	sulfate import across plasma membrane
GO:2001101	maltopentaose transport
GO:0071340	skeletal muscle acetylcholine-gated channel clustering
GO:0019093	mitochondrial RNA localization
GO:1901504	triazole transport
GO:0072322	protein transport across periplasmic space
GO:0033365	protein localization to organelle
GO:0015878	biotin transport
GO:0042946	glucoside transport
GO:0002494	lipid antigen transport
GO:1990052	ER to chloroplast lipid transport
GO:0006626	protein targeting to mitochondrion
GO:0060858	vesicle-mediated transport involved in floral organ abscission
GO:0099074	mitochondrion to lysosome vesicle-mediated transport
GO:0007079	mitotic chromosome movement towards spindle pole
GO:0035340	inosine transport
GO:1902549	protein localization to Mei2 nuclear dot
GO:0061531	primary amine secretion
GO:0006898	receptor-mediated endocytosis
GO:1904271	L-proline import across plasma membrane
GO:1904917	L-arginine transmembrane transport from lysosomal lumen to cytosol
GO:0060830	ciliary receptor clustering involved in smoothened signaling pathway
GO:0061856	Golgi calcium ion transmembrane transport
GO:0110077	vesicle-mediated intercellular transport
GO:0044743	protein transmembrane import into intracellular organelle
GO:0015687	ferric-hydroxamate import into cell
GO:0150038	postsynaptic dense core vesicle exocytosis
GO:0015861	cytidine transport
GO:1903812	L-serine import across plasma membrane
GO:0015865	purine nucleotide transport
GO:0010609	mRNA localization resulting in post-transcriptional regulation of gene expression
GO:0006810	transport
GO:0015731	3-hydroxyphenyl propanoate transport
GO:0051935	glutamate reuptake
GO:0099506	synaptic vesicle transport along actin filament
GO:0140147	zinc ion export from vacuole
GO:0070782	phosphatidylserine exposure on apoptotic cell surface
GO:0090539	peptide pheromone export by transmembrane transport
GO:0071938	vitamin A transport
GO:0035933	glucocorticoid secretion
GO:1990822	basic amino acid transmembrane transport
GO:0098718	serine import across plasma membrane
GO:0051293	establishment of spindle localization
GO:0035445	borate transmembrane transport
GO:0015834	peptidoglycan-associated peptide transport
GO:0099112	microtubule polymerization based protein transport
GO:0090494	dopamine uptake
GO:0098716	nickel cation import across plasma membrane
GO:0051294	establishment of spindle orientation
GO:0051030	snRNA transport
GO:0048490	anterograde synaptic vesicle transport
GO:0072596	establishment of protein localization to chloroplast
GO:2001089	maltotriose transport
GO:0140205	oligopeptide import across plasma membrane
GO:0015840	urea transport
GO:0015890	nicotinamide mononucleotide transport
GO:1902603	carnitine transmembrane transport
GO:1903830	magnesium ion transmembrane transport
GO:0042893	polymyxin transport
GO:1903515	calcium ion transport from cytosol to endoplasmic reticulum
GO:0002416	IgG immunoglobulin transcytosis in epithelial cells mediated by FcRn immunoglobulin receptor
GO:1904947	folate import into mitochondrion
GO:0098706	iron ion import across cell outer membrane
GO:0046722	lactic acid secretion
GO:0033377	maintenance of protein location in T cell secretory granule
GO:0015767	lactose transport
GO:0015808	L-alanine transport
GO:1904982	sucrose transmembrane transport
GO:0140231	anterograde axonal transport of neurotransmitter receptor complex
GO:1990049	retrograde neuronal dense core vesicle transport
GO:0002553	histamine secretion by mast cell
GO:0047496	vesicle transport along microtubule
GO:0015829	valine transport
GO:1904652	protein localization to cell division site involved in cell separation after cytokinesis
GO:0071459	protein localization to chromosome, centromeric region
GO:1902602	aluminum ion transmembrane transport
GO:1990034	calcium ion export across plasma membrane
GO:0015811	L-cystine transport
GO:1904518	protein localization to cytoplasmic microtubule plus-end
GO:0061951	establishment of protein localization to plasma membrane
GO:0045057	cisternal progression
GO:0015920	lipopolysaccharide transport
GO:0140116	fluoride export across plasma membrane
GO:0002412	antigen transcytosis by M cells in mucosal-associated lymphoid tissue
GO:0051686	establishment of ER localization
GO:1905633	establishment of protein localization to euchromatin
GO:0036247	phytochelatin 3 import into vacuole
GO:2001090	maltotriulose transport
GO:0160192	autophagosome-dependent secretion
GO:0090167	Golgi distribution to daughter cells
GO:0072584	caveolin-mediated endocytosis
GO:1990659	sequestering of manganese ion
GO:0071995	phytochelatin import into vacuole
GO:0030150	protein import into mitochondrial matrix
GO:0051674	localization of cell
GO:0015887	pantothenate transmembrane transport
GO:0070843	misfolded protein transport
GO:0035046	pronuclear migration
GO:0015751	arabinose transmembrane transport
GO:1901337	thioester transport
GO:1901679	nucleotide transmembrane transport
GO:0033376	establishment of protein localization to T cell secretory granule
GO:0071805	potassium ion transmembrane transport
GO:0006848	pyruvate transport
GO:0035931	mineralocorticoid secretion
GO:0051663	oocyte nucleus localization involved in oocyte dorsal/ventral axis specification
GO:0099644	protein localization to presynaptic membrane
GO:1990962	xenobiotic transport across blood-brain barrier
GO:0033374	protein localization to T cell secretory granule
GO:1990559	mitochondrial coenzyme A transmembrane transport
GO:0035378	carbon dioxide transmembrane transport
GO:0098961	dendritic transport of ribonucleoprotein complex
GO:0015705	iodide transport
GO:0098930	axonal transport
GO:0034642	mitochondrion migration along actin filament
GO:0048219	inter-Golgi cisterna vesicle-mediated transport
GO:1903258	sorbose import across plasma membrane
GO:0034203	glycolipid translocation
GO:0051170	import into nucleus
GO:0015721	bile acid and bile salt transport
GO:1904823	purine nucleobase transmembrane transport
GO:0002031	G protein-coupled receptor internalization
GO:1903963	arachidonate transport
GO:0019915	lipid storage
GO:0072530	purine-containing compound transmembrane transport
GO:0000296	spermine transport
GO:0140406	L-alanine export across the plasma membrane
GO:0045040	protein insertion into mitochondrial outer membrane
GO:0140924	L-kynurenine transmembrane transport
GO:0035582	sequestering of BMP in extracellular matrix
GO:0015713	phosphoglycerate transmembrane transport
GO:0015706	nitrate transmembrane transport
GO:0034633	retinol transport
GO:1990557	mitochondrial sulfate transmembrane transport
GO:0002004	secretion of vasopressin involved in fast regulation of systemic arterial blood pressure
GO:0098968	neurotransmitter receptor transport postsynaptic membrane to endosome
GO:0097045	phosphatidylserine exposure on blood platelet
GO:0070162	adiponectin secretion
GO:0072662	protein localization to peroxisome
GO:1990549	mitochondrial NAD transmembrane transport
GO:0098656	monoatomic anion transmembrane transport
GO:0055108	Golgi to transport vesicle transport
GO:0061512	protein localization to cilium
GO:0098739	import across plasma membrane
GO:0015743	malate transport
GO:0002001	renin secretion into blood stream
GO:1903710	spermine transmembrane transport
GO:0015914	phospholipid transport
GO:0015677	copper ion import
GO:1990778	protein localization to cell periphery
GO:1905741	calcium export from the mitochondrion involved in positive regulation of presynaptic cytosolic calcium concentration
GO:0061588	calcium activated phospholipid scrambling
GO:1903424	fluoride transmembrane transport
GO:0045046	protein import into peroxisome membrane
GO:0120197	mucociliary clearance
GO:0014860	neurotransmitter secretion involved in regulation of skeletal muscle contraction
GO:1990818	L-arginine transmembrane export from vacuole
GO:0098972	anterograde dendritic transport of mitochondrion
GO:0110127	phloem unloading
GO:0090481	pyrimidine nucleotide-sugar transmembrane transport
GO:0061906	autophagosome localization
GO:0060152	microtubule-based peroxisome localization
GO:0035437	maintenance of protein localization in endoplasmic reticulum
GO:0042941	D-alanine transmembrane transport
GO:0015859	intracellular nucleoside transport
GO:1903778	protein localization to vacuolar membrane
GO:1901975	glycerate transmembrane transport
GO:0051303	establishment of chromosome localization
GO:1990569	UDP-N-acetylglucosamine transmembrane transport
GO:0022027	interkinetic nuclear migration
GO:0030253	protein secretion by the type I secretion system
GO:0002779	antibacterial peptide secretion
GO:0044859	protein insertion into plasma membrane raft
GO:0034490	basic amino acid transmembrane import into vacuole
GO:0097430	copper ion import across prospore membrane
GO:1904669	ATP export
GO:0089706	L-ornithine transmembrane export from vacuole
GO:1902889	protein localization to spindle microtubule
GO:0016482	cytosolic transport
GO:1903811	L-asparagine import across plasma membrane
GO:0050432	catecholamine secretion
GO:1903716	guanine transmembrane transport
GO:1900383	regulation of synaptic plasticity by receptor localization to synapse
GO:0046968	peptide antigen transport
GO:0042884	microcin transport
GO:0071912	asynchronous neurotransmitter secretion
GO:1903790	guanine nucleotide transmembrane transport
GO:0032418	lysosome localization
GO:1904679	myo-inositol import across plasma membrane
GO:0032457	fast endocytic recycling
GO:0015838	amino-acid betaine transport
GO:0001407	glycerophosphodiester transmembrane transport
GO:1990832	slow axonal transport
GO:0098658	inorganic anion import across plasma membrane
GO:0002555	histamine secretion by platelet
GO:0006622	protein targeting to lysosome
GO:0034204	lipid translocation
GO:0110120	gamma-tubulin complex localization to nuclear side of mitotic spindle pole body
GO:0015720	allantoin transport
GO:1990573	potassium ion import across plasma membrane
GO:1990773	matrix metallopeptidase secretion
GO:0090517	L-lysine transmembrane import into vacuole
GO:0170006	lipoate transmembrane transport
GO:0032065	maintenance of protein location in cell cortex
GO:0031990	mRNA export from nucleus in response to heat stress
GO:1904257	zinc ion import into Golgi lumen
GO:0000745	nuclear migration involved in conjugation with mutual genetic exchange
GO:0043691	reverse cholesterol transport
GO:0098958	retrograde axonal transport of mitochondrion
GO:0106272	protein localization to ERGIC
GO:0009904	chloroplast accumulation movement
GO:0060986	endocrine hormone secretion
GO:0042914	colicin transport
GO:0099640	axo-dendritic protein transport
GO:0035852	horizontal cell localization
GO:0140027	contractile vacuole localization
GO:0044820	mitotic telomere tethering at nuclear periphery
GO:0140405	spindle pole body-led chromosome movement during mitotic interphase
GO:0150195	transport across blood-cerebrospinal fluid barrier
GO:0030505	inorganic diphosphate transport
GO:0007080	mitotic metaphase chromosome alignment
GO:1990852	protein transport along microtubule to spindle pole body
GO:0010541	acropetal auxin transport
GO:0015830	diaminopimelate transport
GO:0042885	microcin B17 transport
GO:0006625	protein targeting to peroxisome
GO:0051665	membrane raft localization
GO:0015828	tyrosine transport
GO:0032594	protein transport within lipid bilayer
GO:0090454	glutamate transmembrane import into vacuole
GO:0036300	B cell receptor internalization
GO:1905725	protein localization to microtubule end
GO:0099517	synaptic vesicle transport along microtubule
GO:0140204	pyridoxal import across plasma membrane
GO:0016031	tRNA import into mitochondrion
GO:0060402	calcium ion transport into cytosol
GO:0030072	peptide hormone secretion
GO:0071955	recycling endosome to Golgi transport
GO:1905359	protein localization to meiotic spindle
GO:0033379	maintenance of protease location in T cell secretory granule
GO:0015854	guanine transport
GO:1900754	4-hydroxyphenylacetate transport
GO:0008089	anterograde axonal transport
GO:0070588	calcium ion transmembrane transport
GO:0099514	synaptic vesicle cytoskeletal transport
GO:0015729	oxaloacetate transport
GO:0051646	mitochondrion localization
GO:1902601	silver ion transmembrane transport
GO:0090151	establishment of protein localization to mitochondrial membrane
GO:0075512	clathrin-dependent endocytosis of virus by host cell
GO:0072578	neurotransmitter-gated ion channel clustering
GO:0070811	glycerol-2-phosphate transmembrane transport
GO:0099515	actin filament-based transport
GO:0042701	progesterone secretion
GO:0051667	establishment of plastid localization
GO:0048241	epinephrine transport
GO:0035435	phosphate ion transmembrane transport
GO:0071994	phytochelatin transmembrane transport
GO:0015789	UDP-N-acetylgalactosamine transmembrane transport
GO:0016182	synaptic vesicle budding from endosome
GO:0034220	monoatomic ion transmembrane transport
GO:0051657	maintenance of organelle location
GO:0160040	mitocytosis
GO:0003333	amino acid transmembrane transport
GO:0070295	renal water absorption
GO:1901553	malonic acid transmembrane transport
GO:0051205	protein insertion into membrane
GO:0061492	asymmetric protein localization to old or new spindle pole body
GO:0043320	natural killer cell degranulation
GO:0140206	dipeptide import across plasma membrane
GO:0090516	L-serine transmembrane import into vacuole
GO:0038009	regulation of signal transduction by receptor internalization
GO:0032782	bile acid secretion
GO:0098710	guanine import across plasma membrane
GO:0140157	ammonium import across plasma membrane
GO:0001408	guanine nucleotide transport
GO:0098717	pantothenate import across plasma membrane
GO:0031623	receptor internalization
GO:0031920	pyridoxal transport
GO:0045332	phospholipid translocation
GO:0015879	carnitine transport
GO:0010970	transport along microtubule
GO:0042870	D-glucarate transmembrane transport
GO:1990591	asparagine transmembrane import into vacuole
GO:0044351	macropinocytosis
GO:0071423	malate transmembrane transport
GO:0035524	proline transmembrane transport
GO:0034436	glycoprotein transport
GO:1990556	mitochondrial isopropylmalate transmembrane transport
GO:0019095	pole plasm mitochondrial rRNA localization
GO:0061538	histamine secretion, neurotransmission
GO:0042883	cysteine transport
GO:0051641	cellular localization
GO:0140354	lipid import into cell
GO:0015803	branched-chain amino acid transport
GO:0030302	deoxynucleotide transport
GO:0035526	retrograde transport, plasma membrane to Golgi
GO:2001097	laminaritriose transport
GO:0015787	UDP-glucuronic acid transmembrane transport
GO:0090110	COPII-coated vesicle cargo loading
GO:0045022	early endosome to late endosome transport
GO:0061833	protein localization to tricellular tight junction
GO:0001579	medium-chain fatty acid transport
GO:0015793	glycerol transmembrane transport
GO:0099641	anterograde axonal protein transport
GO:0070777	D-aspartate transmembrane transport
GO:0110010	basolateral protein secretion
GO:0035429	gluconate transmembrane transport
GO:1990139	protein localization to nuclear periphery
GO:0010381	peroxisome-chloroplast membrane tethering
GO:0017038	protein import
GO:0015790	UDP-xylose transmembrane transport
GO:0015692	lead ion transport
GO:0036309	protein localization to M-band
GO:0006616	SRP-dependent cotranslational protein targeting to membrane, translocation
GO:0100011	positive regulation of fever generation by prostaglandin secretion
GO:1903806	L-isoleucine import across plasma membrane
GO:0034258	nicotinamide riboside transport
GO:0071989	establishment of protein localization to spindle pole body
GO:1902440	protein localization to mitotic spindle pole body
GO:1905136	dethiobiotin import across plasma membrane
GO:0015747	urate transport
GO:0015846	polyamine transport
GO:2001093	galactotriose transport
GO:0089703	L-aspartate transmembrane export from vacuole
GO:0033344	cholesterol efflux
GO:0071720	sodium-independent prostaglandin transport
GO:0045037	protein import into chloroplast stroma
GO:1990683	DNA double-strand break attachment to nuclear envelope
GO:1901349	glucosinolate transport
GO:0061545	tyramine secretion
GO:0098714	malate import across plasma membrane
GO:0098711	iron ion import across plasma membrane
GO:0033700	phospholipid efflux
GO:0071719	sodium-independent leukotriene transport
GO:1904867	protein localization to Cajal body
GO:0006605	protein targeting
GO:0140591	nuclear envelope budding
GO:0090414	molybdate ion export from vacuole
GO:0042932	chrysobactin transport
GO:0043490	malate-aspartate shuttle
GO:0098964	anterograde dendritic transport of messenger ribonucleoprotein complex
GO:0044718	siderophore transmembrane transport
GO:0035376	sterol import
GO:1903476	protein localization to cell division site involved in mitotic actomyosin contractile ring assembly
GO:0097248	maintenance of protein location in cell cortex of cell tip
GO:0071528	tRNA re-export from nucleus
GO:0032365	intracellular lipid transport
GO:0140210	protein transport along microtubule to kinetochore
GO:0034643	establishment of mitochondrion localization, microtubule-mediated
GO:0006862	nucleotide transport
GO:0033380	granzyme B localization to T cell secretory granule
GO:0035350	FAD transmembrane transport
GO:0051653	spindle localization
GO:0000101	sulfur amino acid transport
GO:0072658	maintenance of protein location in membrane
GO:1903714	isoleucine transmembrane transport
GO:0071421	manganese ion transmembrane transport
GO:0061546	tyramine secretion, neurotransmission
GO:0032507	maintenance of protein location in cell
GO:0035937	estrogen secretion
GO:0051476	phosphoenolpyruvate-dependent mannosylglycerate phosphotransferase system
GO:0032119	sequestering of zinc ion
GO:0097446	protein localization to eisosome filament
GO:1904659	D-glucose transmembrane transport
GO:0071166	ribonucleoprotein complex localization
GO:0002441	histamine secretion involved in inflammatory response
GO:0070845	polyubiquitinated misfolded protein transport
GO:1902047	polyamine transmembrane transport
GO:0019755	one-carbon compound transport
GO:0045457	ecdysteroid secretion
GO:0032458	slow endocytic recycling
GO:0072741	protein localization to cell division site
GO:0140464	subnuclear spatial organization of silent mating-type cassette heterochromatin
GO:1902487	protein localization to non-growing cell tip
GO:0042953	lipoprotein transport
GO:0051237	maintenance of RNA location
GO:0036248	phytochelatin 4 import into vacuole
GO:0035672	oligopeptide transmembrane transport
GO:0061864	basement membrane constituent secretion
GO:0033272	myo-inositol hexakisphosphate transport
GO:0046865	terpenoid transport
GO:0007041	lysosomal transport
GO:0071911	synchronous neurotransmitter secretion
GO:0090160	Golgi to lysosome transport
GO:0046618	xenobiotic export from cell
GO:0043113	receptor clustering
GO:0010585	glutamine secretion
GO:0052542	defense response by callose deposition
GO:0015699	antimonite transmembrane transport
GO:1905632	protein localization to euchromatin
GO:0019065	receptor-mediated endocytosis of virus by host cell
GO:0098712	L-glutamate import across plasma membrane
GO:0070091	glucagon secretion
GO:0015889	cobalamin transport
GO:0015985	energy coupled proton transport, down electrochemical gradient
GO:0035351	heme transmembrane transport
GO:0033566	gamma-tubulin complex localization
GO:0015814	p-aminobenzoyl-glutamate transport
GO:0097051	establishment of protein localization to endoplasmic reticulum membrane
GO:0051958	methotrexate transport
GO:0043251	sodium-dependent organic anion transport
GO:0015686	ferric triacetylfusarinine C import into cell
GO:0099118	microtubule-based protein transport
GO:0002790	peptide secretion
GO:0043312	neutrophil degranulation
GO:1905793	protein localization to pericentriolar material
GO:0050482	arachidonate secretion
GO:0080160	selenate transport
GO:0072665	protein localization to vacuole
GO:0000017	alpha-glucoside transport
GO:0015730	propanoate transmembrane transport
GO:0097716	copper ion transport across blood-brain barrier
GO:0016240	autophagosome membrane docking
GO:0015843	methylammonium transport
GO:0008645	hexose transmembrane transport
GO:2001104	heptasaccharide transport
GO:0015765	methylgalactoside transport
GO:2001096	cellotriose transport
GO:0019090	mitochondrial rRNA export from mitochondrion
GO:0090670	RNA localization to Cajal body
GO:0006613	cotranslational protein targeting to membrane
GO:1904918	transmembrane L-histidine transport from lysosomal lumen to cytosol
GO:0140202	polyamine import across plasma membrane
GO:0098927	vesicle-mediated transport between endosomal compartments
GO:0036394	amylase secretion
GO:0006612	protein targeting to membrane
GO:0036465	synaptic vesicle recycling
GO:0048206	vesicle targeting, cis-Golgi to rough endoplasmic reticulum
GO:0015871	choline transport
GO:0099585	release of sequestered calcium ion into presynaptic cytosol
GO:0034659	isopropylmalate transport
GO:0043215	daunorubicin transport
GO:0071921	cohesin loading
GO:0043396	corticotropin-releasing hormone secretion
GO:0015782	CMP-N-acetylneuraminate transmembrane transport
GO:1903222	quinolinic acid transmembrane transport
GO:0036051	protein localization to trailing edge
GO:0140056	organelle localization by membrane tethering
GO:0034197	triglyceride transport
GO:0099606	microtubule plus-end directed mitotic chromosome migration
GO:0110012	protein localization to P-body
GO:0070631	spindle pole body localization
GO:0045036	protein targeting to chloroplast
GO:0000041	transition metal ion transport
GO:0042882	L-arabinose transmembrane transport
GO:0034398	telomere tethering at nuclear periphery
GO:0140140	mitochondrial guanine nucleotide transmembrane transport
GO:0098719	sodium ion import across plasma membrane
GO:1903419	protein localization to cortical endoplasmic reticulum
GO:1905039	carboxylic acid transmembrane transport
GO:1903804	glycine import across plasma membrane
GO:0061539	octopamine secretion
GO:0006849	plasma membrane pyruvate transport
GO:1990793	substance P secretion, neurotransmission
GO:1903418	protein localization to plasma membrane of cell tip
GO:0060003	copper ion export
GO:0002576	platelet degranulation
GO:1903713	asparagine transmembrane transport
GO:0015825	L-serine transport
GO:0120145	protein localization to basal ectoplasmic specialization
GO:0031919	vitamin B6 transport
GO:0051642	centrosome localization
GO:1902356	oxaloacetate(2-) transmembrane transport
GO:0061454	release of sequestered calcium ion into cytosol by Golgi
GO:0006607	NLS-bearing protein import into nucleus
GO:0043400	cortisol secretion
GO:0035674	tricarboxylic acid transmembrane transport
GO:0055107	Golgi to secretory granule transport
GO:1902616	acyl carnitine transmembrane transport
GO:0043277	apoptotic cell clearance
GO:0032238	adenosine transport
GO:0072655	establishment of protein localization to mitochondrion
GO:0035652	clathrin-coated vesicle cargo loading
GO:0015749	monosaccharide transmembrane transport
GO:0030073	insulin secretion
GO:0098661	inorganic anion transmembrane transport
GO:0015770	sucrose transport
GO:0140238	presynaptic endocytosis
GO:1903546	protein localization to photoreceptor outer segment
GO:0043181	vacuolar sequestering
GO:0032400	melanosome localization
GO:0007253	cytoplasmic sequestering of NF-kappaB
GO:0046884	follicle-stimulating hormone secretion
GO:0120329	protein localization to centriolar satellite
GO:1990388	xylem-to-phloem iron transport
GO:0046826	negative regulation of protein export from nucleus
GO:0035627	ceramide transport
GO:1901583	tetrapeptide import across plasma membrane
GO:0034498	early endosome to Golgi transport
GO:0051296	establishment of meiotic spindle orientation
GO:0099628	neurotransmitter receptor diffusion trapping
GO:0002175	protein localization to paranode region of axon
GO:0070199	establishment of protein localization to chromosome
GO:0046713	borate transport
GO:0033271	myo-inositol phosphate transport
GO:0160006	Fc receptor-mediated immune complex endocytosis
GO:0023061	signal release
GO:0019532	oxalate transport
GO:0071169	establishment of protein localization to chromatin
GO:0015708	silicic acid import across plasma membrane
GO:0015797	mannitol transmembrane transport
GO:0080051	cutin transport
GO:0140334	lipopolysaccharide localization to cell outer membrane
GO:0044874	lipoprotein localization to outer membrane
GO:0034397	telomere localization
GO:0097553	calcium ion transmembrane import into cytosol
GO:0030720	oocyte localization involved in germarium-derived egg chamber formation
GO:0090672	telomerase RNA localization
GO:0036160	melanocyte-stimulating hormone secretion
GO:0010232	vascular transport
GO:0015801	aromatic amino acid transport
GO:0006864	pyrimidine nucleotide transport
GO:1902486	protein localization to growing cell tip
GO:0120112	UDP-glucose transmembrane transport into endoplasmic reticulum
GO:0097350	neutrophil clearance
GO:0015752	D-ribose transmembrane transport
GO:0030970	retrograde protein transport, ER to cytosol
GO:0042918	alkanesulfonate transmembrane transport
GO:1990570	GDP-mannose transmembrane transport
GO:0099645	neurotransmitter receptor localization to postsynaptic specialization membrane
GO:0015912	short-chain fatty acid transport
GO:1901965	endoplasmic reticulum to chloroplast transport
GO:0080162	endoplasmic reticulum to cytosol auxin transport
GO:0097639	L-lysine import across plasma membrane
GO:0090493	catecholamine uptake
GO:1903096	protein localization to meiotic spindle midzone
GO:1901950	dense core granule transport
GO:0015717	triose phosphate transport
GO:0035750	protein localization to myelin sheath abaxonal region
GO:0015863	xanthosine transport
GO:0015888	thiamine transport
GO:0019092	mitochondrial srRNA export from mitochondrion
GO:1904601	protein transport to mating projection actin fusion focus
GO:0033103	protein secretion by the type VI secretion system
GO:0015695	organic cation transport
GO:1902815	N,N'-diacetylchitobiose import
GO:0006824	cobalt ion transport
GO:0015807	L-amino acid transport
GO:0015671	oxygen transport
GO:0070278	extracellular matrix constituent secretion
GO:0140357	heme export from vacuole to cytoplasm
GO:0035720	intraciliary anterograde transport
GO:0035817	renal sodium ion absorption involved in negative regulation of renal sodium excretion
GO:0015768	maltose transport
GO:0097580	intracellular sequestering of copper ion
GO:2001105	maltoheptaose transport
GO:0015726	L-idonate transmembrane transport
GO:0036322	pancreatic polypeptide secretion
GO:0120290	stalled replication fork localization to nuclear periphery
GO:0015886	heme transport
GO:0090220	chromosome localization to nuclear envelope involved in homologous chromosome segregation
GO:0015895	alkane transport
GO:1902022	L-lysine transport
GO:0061764	late endosome to lysosome transport via multivesicular body sorting pathway
GO:0099039	sphingolipid translocation
GO:0098881	exocytic insertion of neurotransmitter receptor to plasma membrane
GO:0090435	protein localization to nuclear envelope
GO:1903212	protein localization to mating-type region heterochromatin
GO:0035353	nicotinamide mononucleotide transmembrane transport
GO:0015827	tryptophan transport
GO:0032257	maintenance of dense core granule location
GO:0010621	negative regulation of transcription by transcription factor localization
GO:1902657	protein localization to prospore membrane
GO:1903810	L-histidine import across plasma membrane
GO:0060918	auxin transport
GO:0000770	peptide pheromone export
GO:1901642	nucleoside transmembrane transport
GO:0009902	chloroplast relocation
GO:0099613	protein localization to cell wall
GO:0035654	clathrin-coated vesicle cargo loading, AP-3-mediated
GO:0006880	intracellular sequestering of iron ion
GO:0140353	lipid export from cell
GO:0072765	centromere localization
GO:0035719	tRNA import into nucleus
GO:0007302	nurse cell nucleus anchoring
GO:0090455	ornithine transmembrane import into vacuole
GO:0015826	threonine transport
GO:2001103	maltohexaose transport
GO:0046323	D-glucose import
GO:1990551	mitochondrial 2-oxoadipate transmembrane transport
GO:0001820	serotonin secretion
GO:0035372	protein localization to microtubule
GO:0032597	B cell receptor transport into membrane raft
GO:0140239	postsynaptic endocytosis
GO:0006896	Golgi to vacuole transport
GO:0015835	peptidoglycan transport
GO:0140882	zinc export across plasma membrane
GO:0035377	transepithelial water transport
GO:0090388	phagosome-lysosome docking involved in apoptotic cell clearance
GO:1990540	mitochondrial manganese ion transmembrane transport
GO:1990544	mitochondrial ATP transmembrane transport
GO:0036161	calcitonin secretion
GO:0140916	zinc ion import into lysosome
GO:0034503	protein localization to nucleolar rDNA repeats
GO:0097578	sequestering of copper ion
GO:0061669	spontaneous neurotransmitter secretion
GO:0042948	salicin transport
GO:1904759	protein localization to equatorial microtubule organizing center
GO:1902441	protein localization to meiotic spindle pole body
GO:0090119	vesicle-mediated cholesterol transport
GO:0061740	protein targeting to lysosome involved in chaperone-mediated autophagy
GO:1903360	protein localization to lateral cortical node
GO:0036316	SREBP-SCAP complex retention in endoplasmic reticulum
GO:0099587	inorganic ion import across plasma membrane
GO:0015868	purine ribonucleotide transport
GO:0097624	UDP-galactose transmembrane import into Golgi lumen
GO:0051875	pigment granule localization
GO:1903092	pyridoxine transmembrane transport
GO:1900753	doxorubicin transport
GO:1903445	protein transport from ciliary membrane to plasma membrane
GO:1905345	protein localization to cleavage furrow
GO:0035853	chromosome passenger complex localization to spindle midzone
GO:0035935	androgen secretion
GO:1904272	L-tryptophan import across plasma membrane
GO:0071836	nectar secretion
GO:0007589	body fluid secretion
GO:0048473	D-methionine transmembrane transport
GO:1902570	protein localization to nucleolus
GO:1903084	protein localization to condensed nuclear chromosome
GO:0034491	neutral amino acid transmembrane import into vacuole
GO:0090452	lithium ion transmembrane transport
GO:0006867	asparagine transport
GO:0140159	borate export across plasma membrane
GO:0140043	lipid droplet localization to prospore membrane leading edge
GO:0160069	surfactant secretion
GO:0006821	chloride transport
GO:0006816	calcium ion transport
GO:1990543	mitochondrial S-adenosyl-L-methionine transmembrane transport
GO:0035190	syncytial nuclear migration
GO:0032402	melanosome transport
GO:0044862	protein transport out of plasma membrane raft
GO:0015802	basic amino acid transport
GO:0035941	androstenedione secretion
GO:0062095	endoplasmic reticulum-peroxisome tethering
GO:0042935	achromobactin transport
GO:0098810	neurotransmitter reuptake
GO:0098963	dendritic transport of messenger ribonucleoprotein complex
GO:0015760	glucose-6-phosphate transport
GO:0002776	antimicrobial peptide secretion
GO:0034499	late endosome to Golgi transport
GO:2001099	maltotetraose transport
GO:0140270	gluconate import across plasma membrane
GO:0015734	taurine transmembrane transport
GO:0046867	carotenoid transport
GO:0089708	L-histidine transmembrane export from vacuole
GO:0140925	L-phenylalanine import across plasma membrane
GO:0015824	proline transport
GO:0090323	prostaglandin secretion involved in immune response
GO:1990182	exosomal secretion
GO:1904962	plastid to vacuole vesicle-mediated transport
GO:0061707	extracellular exosome macropinocytosis
GO:0042873	aldonate transmembrane transport
GO:1902888	protein localization to astral microtubule
GO:0015764	N-acetylglucosamine transport
GO:0061540	octopamine secretion, neurotransmission
GO:0072385	minus-end-directed organelle transport along microtubule
GO:0030050	vesicle transport along actin filament
GO:0106273	cytosol to ERGIC protein transport
GO:0071106	adenosine 3',5'-bisphosphate transmembrane transport
GO:0007269	neurotransmitter secretion
GO:0001762	beta-alanine transport
GO:0090408	phloem nitrate loading
GO:0006409	tRNA export from nucleus
GO:0015911	long-chain fatty acid import across plasma membrane
GO:0045167	asymmetric protein localization involved in cell fate determination
GO:0015778	hexuronide transmembrane transport
GO:2001095	mannotriose transport
GO:0035621	ER to Golgi ceramide transport
GO:0090384	phagosome-lysosome docking
GO:0002414	immunoglobulin transcytosis in epithelial cells
GO:1905383	protein localization to presynapse
GO:0097339	glycolate transmembrane transport
GO:0050000	chromosome localization
GO:0033750	ribosome localization
GO:0098943	neurotransmitter receptor transport, postsynaptic endosome to lysosome
GO:0015763	N-acetylgalactosamine transport
GO:0060810	intracellular mRNA localization involved in pattern specification process
GO:0015701	bicarbonate transport
GO:0099614	protein localization to spore cell wall
GO:0090480	purine nucleotide-sugar transmembrane transport
GO:0016197	endosomal transport
GO:0051169	nuclear transport
GO:0072334	UDP-galactose transmembrane transport
GO:0045176	apical protein localization
GO:0099532	synaptic vesicle endosomal processing
