GOID	TERM
GO:1902455	negative regulation of stem cell population maintenance
GO:2000632	negative regulation of pre-miRNA processing
GO:0045984	negative regulation of pyrimidine nucleobase metabolic process
GO:0070454	negative regulation of heme biosynthetic process
GO:1900488	negative regulation of [2Fe-2S] cluster assembly
GO:0002850	negative regulation of peripheral T cell tolerance induction
GO:2000958	negative regulation of cyclodextrin catabolic process
GO:1901223	negative regulation of non-canonical NF-kappaB signal transduction
GO:0002737	negative regulation of plasmacytoid dendritic cell cytokine production
GO:1905598	negative regulation of low-density lipoprotein receptor activity
GO:1905745	negative regulation of mRNA cis splicing, via spliceosome
GO:1902039	negative regulation of seed dormancy process
GO:1900126	negative regulation of hyaluronan biosynthetic process
GO:1901667	negative regulation of skeletal muscle satellite cell activation involved in skeletal muscle regeneration
GO:0090317	negative regulation of intracellular protein transport
GO:1903035	negative regulation of response to wounding
GO:0045698	negative regulation of synergid differentiation
GO:0141007	siRNA-mediated retrotransposon silencing by heterochromatin formation
GO:1902867	negative regulation of retina development in camera-type eye
GO:0002899	negative regulation of central B cell deletion
GO:1902306	negative regulation of sodium ion transmembrane transport
GO:2000490	negative regulation of hepatic stellate cell activation
GO:1904198	negative regulation of regulation of vascular associated smooth muscle cell membrane depolarization
GO:1903392	negative regulation of adherens junction organization
GO:0071653	negative regulation of chemokine (C-C motif) ligand 1 production
GO:0060862	negative regulation of floral organ abscission
GO:0044774	mitotic DNA integrity checkpoint signaling
GO:0071030	nuclear mRNA surveillance of spliceosomal pre-mRNA splicing
GO:1901470	negative regulation of syringal lignin catabolic process
GO:0016242	negative regulation of macroautophagy
GO:0031330	negative regulation of cellular catabolic process
GO:0070229	negative regulation of lymphocyte apoptotic process
GO:1903382	negative regulation of endoplasmic reticulum stress-induced neuron intrinsic apoptotic signaling pathway
GO:1904021	negative regulation of G protein-coupled receptor internalization
GO:0034156	negative regulation of toll-like receptor 7 signaling pathway
GO:0090086	negative regulation of protein deubiquitination
GO:2000907	negative regulation of glucomannan catabolic process
GO:1900313	negative regulation of maltohexaose transport
GO:1900647	negative regulation of chanoclavine-I aldehyde biosynthetic process
GO:0051964	negative regulation of synapse assembly
GO:1905460	negative regulation of vascular associated smooth muscle cell apoptotic process
GO:1902430	negative regulation of amyloid-beta formation
GO:0045882	negative regulation of sulfur utilization
GO:0038011	negative regulation of signal transduction by receptor internalization
GO:0038175	negative regulation of SREBP signaling pathway in response to increased oxygen levels
GO:1904153	negative regulation of retrograde protein transport, ER to cytosol
GO:0071662	negative regulation of granzyme B production
GO:0045738	negative regulation of DNA repair
GO:0045701	negative regulation of spermatid nuclear differentiation
GO:0045629	negative regulation of T-helper 2 cell differentiation
GO:1905290	negative regulation of CAMKK-AMPK signaling cascade
GO:0060410	negative regulation of acetylcholine metabolic process
GO:0045835	negative regulation of meiotic nuclear division
GO:0046014	negative regulation of T cell homeostatic proliferation
GO:0016480	negative regulation of transcription by RNA polymerase III
GO:0001985	negative regulation of heart rate involved in baroreceptor response to increased systemic arterial blood pressure
GO:2000949	negative regulation of xyloglucan metabolic process
GO:1903579	negative regulation of ATP metabolic process
GO:0048685	negative regulation of collateral sprouting of intact axon in response to injury
GO:0010616	negative regulation of cardiac muscle adaptation
GO:1900328	negative regulation of mannotriose transport
GO:2000396	negative regulation of ubiquitin-dependent endocytosis
GO:0070549	siRNA-mediated gene silencing by inhibition of translation
GO:0044250	negative regulation of metabolic activity involved in hibernation
GO:0038098	sequestering of BMP from receptor via BMP binding
GO:0061358	negative regulation of Wnt protein secretion
GO:2001249	negative regulation of ammonia assimilation cycle
GO:0032013	negative regulation of ARF protein signal transduction
GO:0032345	negative regulation of aldosterone metabolic process
GO:0033673	negative regulation of kinase activity
GO:2000650	negative regulation of sodium ion transmembrane transporter activity
GO:1904634	negative regulation of podocyte apoptotic process
GO:0032353	negative regulation of hormone biosynthetic process
GO:0075262	negative regulation of spore-bearing organ development
GO:0032336	negative regulation of activin secretion
GO:1900438	negative regulation of filamentous growth of a population of unicellular organisms in response to chemical stimulus
GO:0010626	negative regulation of Schwann cell proliferation
GO:0010713	negative regulation of collagen metabolic process
GO:1901405	negative regulation of tetrapyrrole catabolic process
GO:1900501	negative regulation of butyryl-CoA catabolic process to butyrate
GO:1900322	negative regulation of maltotetraose transport
GO:2000913	negative regulation of galactoglucomannan catabolic process
GO:0002725	negative regulation of T cell cytokine production
GO:0046597	negative regulation of viral entry into host cell
GO:0061099	negative regulation of protein tyrosine kinase activity
GO:1900248	negative regulation of cytoplasmic translational elongation
GO:0032240	negative regulation of nucleobase-containing compound transport
GO:0070809	negative regulation of Hulle cell development
GO:1903751	negative regulation of intrinsic apoptotic signaling pathway in response to hydrogen peroxide
GO:0016479	negative regulation of transcription by RNA polymerase I
GO:2000550	negative regulation of B cell chemotaxis
GO:0061129	negative regulation of positive chemotaxis to cAMP by DIF-2
GO:0034152	negative regulation of toll-like receptor 6 signaling pathway
GO:1900380	negative regulation of asperthecin biosynthetic process
GO:0106398	negative regulation of R7 cell fate commitment
GO:0051598	meiotic recombination checkpoint signaling
GO:0090038	negative regulation of protein kinase C signaling
GO:0072299	negative regulation of metanephric glomerulus development
GO:0072125	negative regulation of glomerular mesangial cell proliferation
GO:0002683	negative regulation of immune system process
GO:0045918	negative regulation of cytolysis
GO:0031570	DNA integrity checkpoint signaling
GO:0003354	negative regulation of cilium movement
GO:0051134	negative regulation of NK T cell activation
GO:1900522	negative regulation of response to amylopectin
GO:0031324	negative regulation of cellular metabolic process
GO:0140050	negative regulation of endocardial cushion to mesenchymal transition
GO:0061093	negative regulation of phospholipid translocation
GO:1900105	negative regulation of hyaluranon cable assembly
GO:0031621	negative regulation of fever generation
GO:1900283	negative regulation of cellobiose catabolic process
GO:0045839	negative regulation of mitotic nuclear division
GO:1902623	negative regulation of neutrophil migration
GO:1903568	negative regulation of protein localization to ciliary membrane
GO:1902160	negative regulation of cyclic nucleotide-gated ion channel activity
GO:1905856	negative regulation of pentose-phosphate shunt
GO:2000352	negative regulation of endothelial cell apoptotic process
GO:1900495	negative regulation of butyryl-CoA biosynthetic process from acetyl-CoA
GO:1904332	negative regulation of error-prone translesion synthesis
GO:0034316	negative regulation of Arp2/3 complex-mediated actin nucleation
GO:0007027	negative regulation of axonemal microtubule depolymerization
GO:2001282	negative regulation of muscle cell chemotaxis toward tendon cell
GO:0045225	negative regulation of CD4 production
GO:0001797	negative regulation of type IIa hypersensitivity
GO:0060233	oenocyte delamination
GO:1901592	negative regulation of double-strand break repair via break-induced replication
GO:0045942	negative regulation of phosphorus utilization
GO:1905803	negative regulation of cellular response to manganese ion
GO:1900924	negative regulation of glycine import across plasma membrane
GO:1903892	negative regulation of ATF6-mediated unfolded protein response
GO:0090001	replication fork arrest at tRNA locus
GO:0033026	negative regulation of mast cell apoptotic process
GO:0039532	negative regulation of cytoplasmic pattern recognition receptor signaling pathway
GO:0060085	smooth muscle relaxation of the bladder outlet
GO:1901303	negative regulation of cargo loading into COPII-coated vesicle
GO:1902750	negative regulation of cell cycle G2/M phase transition
GO:0000122	negative regulation of transcription by RNA polymerase II
GO:2000533	negative regulation of renal albumin absorption
GO:0045900	negative regulation of translational elongation
GO:1902663	negative regulation of peptidyl-L-cysteine S-palmitoylation
GO:1905163	negative regulation of phagosome maturation
GO:1901859	negative regulation of mitochondrial DNA metabolic process
GO:0071173	spindle assembly checkpoint signaling
GO:1904290	negative regulation of mitotic DNA damage checkpoint
GO:0060134	prepulse inhibition
GO:0002785	negative regulation of antimicrobial peptide production
GO:0010832	negative regulation of myotube differentiation
GO:1903773	negative regulation of viral budding via host ESCRT complex
GO:0032702	negative regulation of interleukin-19 production
GO:2000716	negative regulation of maintenance of mitotic sister chromatid cohesion, arms
GO:2000660	negative regulation of interleukin-1-mediated signaling pathway
GO:1904832	negative regulation of removal of superoxide radicals
GO:1900004	negative regulation of serine-type endopeptidase activity
GO:0010916	negative regulation of very-low-density lipoprotein particle clearance
GO:0050765	negative regulation of phagocytosis
GO:1900469	negative regulation of phosphatidylserine biosynthetic process
GO:1903321	negative regulation of protein modification by small protein conjugation or removal
GO:0001911	negative regulation of leukocyte mediated cytotoxicity
GO:1901452	negative regulation of response to benzene
GO:1905061	negative regulation of cardioblast proliferation
GO:0090310	negative regulation of DNA methylation-dependent heterochromatin formation
GO:1905563	negative regulation of vascular endothelial cell proliferation
GO:0141010	retrotransposon silencing by siRNA-directed DNA methylation
GO:0075019	negative regulation of appressorium formation
GO:1904684	negative regulation of metalloendopeptidase activity
GO:1901898	negative regulation of relaxation of cardiac muscle
GO:1900900	negative regulation of heptadecane metabolic process
GO:0036036	cardiac neural crest cell delamination
GO:1905869	negative regulation of 3'-UTR-mediated mRNA stabilization
GO:1905747	negative regulation of saliva secretion
GO:2000261	negative regulation of blood coagulation, common pathway
GO:0001915	negative regulation of T cell mediated cytotoxicity
GO:0060169	negative regulation of adenosine receptor signaling pathway
GO:0045808	negative regulation of establishment of competence for transformation
GO:0035194	regulatory ncRNA-mediated post-transcriptional gene silencing
GO:0014043	negative regulation of neuron maturation
GO:0044773	mitotic DNA damage checkpoint signaling
GO:1900280	negative regulation of CD4-positive, alpha-beta T cell costimulation
GO:0106394	negative regulation of palmitic acid catabolic process
GO:1901997	negative regulation of indoleacetic acid biosynthetic process via tryptophan
GO:0045833	negative regulation of lipid metabolic process
GO:0010113	negative regulation of systemic acquired resistance
GO:1901003	negative regulation of fermentation
GO:0048022	negative regulation of melanin biosynthetic process
GO:0033030	negative regulation of neutrophil apoptotic process
GO:0003252	negative regulation of cell proliferation involved in heart valve morphogenesis
GO:0002587	negative regulation of antigen processing and presentation of peptide antigen via MHC class II
GO:1900337	negative regulation of methane biosynthetic process from carbon monoxide
GO:0010894	negative regulation of steroid biosynthetic process
GO:0010948	negative regulation of cell cycle process
GO:0075266	negative regulation of oogonium development
GO:2000255	negative regulation of male germ cell proliferation
GO:1904780	negative regulation of protein localization to centrosome
GO:0032061	negative regulation of translation in response to osmotic stress
GO:0071866	negative regulation of apoptotic process in bone marrow cell
GO:1900429	negative regulation of filamentous growth of a population of unicellular organisms
GO:2000734	negative regulation of glial cell-derived neurotrophic factor receptor signaling pathway involved in ureteric bud formation
GO:2000276	negative regulation of oxidative phosphorylation uncoupler activity
GO:0044027	negative regulation of gene expression via chromosomal CpG island methylation
GO:0062014	negative regulation of small molecule metabolic process
GO:0045855	negative regulation of pole plasm oskar mRNA localization
GO:0002581	negative regulation of antigen processing and presentation of peptide or polysaccharide antigen via MHC class II
GO:0141176	gene silencing by piRNA-directed DNA methylation
GO:1902340	negative regulation of chromosome condensation
GO:1902543	negative regulation of protein localization to mitotic spindle pole body
GO:1902511	negative regulation of apoptotic DNA fragmentation
GO:0141008	retrotransposon silencing by mRNA destabilization
GO:1900085	negative regulation of peptidyl-tyrosine autophosphorylation
GO:2000212	negative regulation of glutamate metabolic process
GO:0033621	nuclear-transcribed mRNA catabolic process, meiosis-specific transcripts
GO:0034107	negative regulation of erythrocyte clearance
GO:0031400	negative regulation of protein modification process
GO:0050859	negative regulation of B cell receptor signaling pathway
GO:0034144	negative regulation of toll-like receptor 4 signaling pathway
GO:0032214	negative regulation of telomere maintenance via semi-conservative replication
GO:0045709	negative regulation of adult salivary gland boundary specification
GO:2000301	negative regulation of synaptic vesicle exocytosis
GO:1902034	negative regulation of hematopoietic stem cell proliferation
GO:0010563	negative regulation of phosphorus metabolic process
GO:1902215	negative regulation of interleukin-4-mediated signaling pathway
GO:1900215	negative regulation of apoptotic process involved in metanephric collecting duct development
GO:0048744	negative regulation of skeletal muscle fiber development
GO:1903910	negative regulation of receptor clustering
GO:0017148	negative regulation of translation
GO:0051460	negative regulation of corticotropin secretion
GO:1905151	negative regulation of voltage-gated sodium channel activity
GO:0033602	negative regulation of dopamine secretion
GO:0010957	negative regulation of vitamin D biosynthetic process
GO:0010523	negative regulation of calcium ion transport into cytosol
GO:0050748	negative regulation of lipoprotein metabolic process
GO:0097341	zymogen inhibition
GO:0000433	carbon catabolite repression of transcription from RNA polymerase II promoter by glucose
GO:0160076	negative regulation of non-canonical inflammasome complex assembly
GO:1901740	negative regulation of myoblast fusion
GO:2000236	negative regulation of tRNA processing
GO:2000181	negative regulation of blood vessel morphogenesis
GO:0160068	negative regulation of pollen tube guidance
GO:1905536	negative regulation of eukaryotic translation initiation factor 4F complex assembly
GO:0031345	negative regulation of cell projection organization
GO:0032375	negative regulation of cholesterol transport
GO:1905283	negative regulation of epidermal growth factor receptor signaling pathway involved in heart process
GO:1900361	negative regulation of pentasaccharide transport
GO:2000647	negative regulation of stem cell proliferation
GO:0050944	negative regulation of xanthophore differentiation
GO:0051771	negative regulation of nitric-oxide synthase biosynthetic process
GO:0045982	negative regulation of purine nucleobase metabolic process
GO:0045581	negative regulation of T cell differentiation
GO:0051053	negative regulation of DNA metabolic process
GO:0006977	DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest
GO:1902020	negative regulation of cilium-dependent cell motility
GO:0048335	negative regulation of mesodermal cell fate determination
GO:0106279	negative regulation of UDP-N-acetylglucosamine biosynthetic process
GO:1900963	negative regulation of methanophenazine biosynthetic process
GO:0048642	negative regulation of skeletal muscle tissue development
GO:0050943	negative regulation of iridophore differentiation
GO:0045647	negative regulation of erythrocyte differentiation
GO:2001192	negative regulation of gamma-delta T cell activation involved in immune response
GO:0061188	negative regulation of rDNA heterochromatin formation
GO:0010593	negative regulation of lamellipodium assembly
GO:0061037	negative regulation of cartilage development
GO:1904205	negative regulation of skeletal muscle hypertrophy
GO:1900134	negative regulation of renin secretion into blood stream
GO:1902371	negative regulation of tRNA catabolic process
GO:1900212	negative regulation of mesenchymal cell apoptotic process involved in metanephros development
GO:0075297	negative regulation of ascospore formation
GO:0051215	RNAi-mediated antiviral immunity against DNA virus
GO:0060686	negative regulation of prostatic bud formation
GO:0002662	negative regulation of B cell tolerance induction
GO:1901420	negative regulation of response to alcohol
GO:1901347	negative regulation of secondary cell wall biogenesis
GO:0043939	negative regulation of sporulation
GO:0075229	negative regulation of encysted zoospore germination
GO:2000094	negative regulation of mesonephric nephron tubule epithelial cell differentiation
GO:1903640	negative regulation of gastrin-induced gastric acid secretion
GO:0014726	negative regulation of extraocular skeletal muscle development
GO:2000750	negative regulation of establishment or maintenance of bipolar cell polarity regulating cell shape
GO:0150159	negative regulation of interleukin-34 production
GO:0072305	negative regulation of mesenchymal cell apoptotic process involved in metanephric nephron morphogenesis
GO:1902810	negative regulation of skeletal muscle fiber differentiation
GO:1900207	negative regulation of pronephric nephron tubule development
GO:0032961	negative regulation of inositol trisphosphate biosynthetic process
GO:1903187	negative regulation of vitellogenesis
GO:0002787	negative regulation of antibacterial peptide production
GO:0033088	negative regulation of immature T cell proliferation in thymus
GO:0051511	negative regulation of unidimensional cell growth
GO:0051521	termination of monopolar cell growth
GO:1904957	negative regulation of midbrain dopaminergic neuron differentiation
GO:1905910	negative regulation of dauer entry
GO:0071676	negative regulation of mononuclear cell migration
GO:0062099	negative regulation of programmed necrotic cell death
GO:1903138	negative regulation of cell integrity MAPK cascade
GO:0070806	negative regulation of phialide development
GO:0061362	negative regulation of maintenance of bipolar cell polarity regulating cell shape
GO:1901988	negative regulation of cell cycle phase transition
GO:0045632	negative regulation of mechanoreceptor differentiation
GO:0045221	negative regulation of FasL production
GO:1903324	negative regulation of snoRNA metabolic process
GO:0010605	negative regulation of macromolecule metabolic process
GO:0033004	negative regulation of mast cell activation
GO:0051016	barbed-end actin filament capping
GO:2000198	negative regulation of ribonucleoprotein complex localization
GO:0048581	negative regulation of post-embryonic development
GO:2000868	negative regulation of estrone secretion
GO:0002713	negative regulation of B cell mediated immunity
GO:1901200	negative regulation of calcium ion transport into cytosol involved in cellular response to salt stress
GO:0048885	neuromast deposition
GO:0042059	negative regulation of epidermal growth factor receptor signaling pathway
GO:2000635	negative regulation of primary miRNA processing
GO:0031048	regulatory ncRNA-mediated heterochromatin formation
GO:1903848	negative regulation of aorta morphogenesis
GO:0043271	negative regulation of monoatomic ion transport
GO:0014053	negative regulation of gamma-aminobutyric acid secretion
GO:1903249	negative regulation of citrulline biosynthetic process
GO:1903976	negative regulation of glial cell migration
GO:0031999	negative regulation of fatty acid beta-oxidation
GO:1903996	negative regulation of non-membrane spanning protein tyrosine kinase activity
GO:1905922	negative regulation of acetylcholine biosynthetic process
GO:1900137	negative regulation of chemokine activity
GO:0070874	negative regulation of glycogen metabolic process
GO:2000723	negative regulation of cardiac vascular smooth muscle cell differentiation
GO:0071635	negative regulation of transforming growth factor beta production
GO:0002085	inhibition of neuroepithelial cell differentiation
GO:1900668	negative regulation of endocrocin biosynthetic process
GO:1903999	negative regulation of eating behavior
GO:1900047	negative regulation of hemostasis
GO:0101018	negative regulation of mitotic DNA replication initiation from late origin
GO:0061170	negative regulation of hair follicle placode formation
GO:2000791	negative regulation of mesenchymal cell proliferation involved in lung development
GO:1901291	negative regulation of double-strand break repair via single-strand annealing
GO:0090209	negative regulation of triglyceride metabolic process
GO:1902679	negative regulation of RNA biosynthetic process
GO:2000844	negative regulation of testosterone secretion
GO:1903377	negative regulation of oxidative stress-induced neuron intrinsic apoptotic signaling pathway
GO:0051693	actin filament capping
GO:2000435	negative regulation of protein neddylation
GO:0032716	negative regulation of interleukin-7 production
GO:1904055	negative regulation of cholangiocyte proliferation
GO:2000509	negative regulation of dendritic cell chemotaxis
GO:0060761	negative regulation of response to cytokine stimulus
GO:2000062	negative regulation of ureter smooth muscle cell differentiation
GO:0048074	negative regulation of eye pigmentation
GO:1903051	negative regulation of proteolysis involved in protein catabolic process
GO:0032684	negative regulation of fractalkine production
GO:0071802	negative regulation of podosome assembly
GO:1902042	negative regulation of extrinsic apoptotic signaling pathway via death domain receptors
GO:0050669	negative regulation of homocysteine metabolic process
GO:0002832	negative regulation of response to biotic stimulus
GO:0000076	DNA replication checkpoint signaling
GO:1900398	negative regulation of pyrimidine nucleotide biosynthetic process
GO:0002887	negative regulation of myeloid leukocyte mediated immunity
GO:2000645	negative regulation of receptor catabolic process
GO:1905678	negative regulation of adaptive immune effector response
GO:0010664	negative regulation of striated muscle cell apoptotic process
GO:1901411	negative regulation of tetrapyrrole biosynthetic process from glutamate
GO:2000669	negative regulation of dendritic cell apoptotic process
GO:1904661	negative regulation of sensory perception of bitter taste
GO:0033316	meiotic spindle assembly checkpoint signaling
GO:1903687	negative regulation of border follicle cell migration
GO:0045957	negative regulation of complement activation, alternative pathway
GO:0045541	negative regulation of cholesterol biosynthetic process
GO:1905141	negative regulation of apical ectodermal ridge formation
GO:0045617	negative regulation of keratinocyte differentiation
GO:1901994	negative regulation of meiotic cell cycle phase transition
GO:0048695	negative regulation of collateral sprouting of injured axon
GO:0140540	negative regulation melanotic encapsulation of foreign target
GO:0140325	negative regulation of protein localization to medial cortex
GO:0032824	negative regulation of natural killer cell differentiation
GO:0090101	negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway
GO:0110091	negative regulation of hippocampal neuron apoptotic process
GO:0070233	negative regulation of T cell apoptotic process
GO:0061052	negative regulation of cell growth involved in cardiac muscle cell development
GO:0045705	negative regulation of salivary gland boundary specification
GO:0061179	negative regulation of insulin secretion involved in cellular response to glucose stimulus
GO:0000077	DNA damage checkpoint signaling
GO:0062168	negative regulation of plus-end directed microtubule sliding
GO:2001226	negative regulation of chloride transport
GO:1900155	negative regulation of bone trabecula formation
GO:0051886	negative regulation of timing of anagen
GO:1903597	negative regulation of gap junction assembly
GO:0090029	negative regulation of pheromone-dependent signal transduction involved in conjugation with cellular fusion
GO:0032055	negative regulation of translation in response to stress
GO:1990625	negative regulation of cytoplasmic translational initiation in response to stress
GO:1902367	negative regulation of Notch signaling pathway involved in somitogenesis
GO:1900662	negative regulation of emericellamide A biosynthetic process
GO:0032227	negative regulation of synaptic transmission, dopaminergic
GO:0048662	negative regulation of smooth muscle cell proliferation
GO:1901455	negative regulation of response to toluene
GO:1905154	negative regulation of membrane invagination
GO:1903430	negative regulation of cell maturation
GO:0046775	suppression by virus of host cytokine production
GO:0090331	negative regulation of platelet aggregation
GO:0035387	negative regulation of Roundabout signaling pathway
GO:0002707	negative regulation of lymphocyte mediated immunity
GO:1900671	negative regulation of F-9775A biosynthetic process
GO:0050868	negative regulation of T cell activation
GO:0120214	negative regulation of histidine biosynthetic process
GO:0032818	negative regulation of natural killer cell proliferation
GO:1900070	negative regulation of cellular hyperosmotic salinity response
GO:2000258	negative regulation of protein activation cascade
GO:0048843	negative regulation of axon extension involved in axon guidance
GO:1905622	negative regulation of leaf development
GO:1903623	negative regulation of RNA polymerase III activity
GO:0009968	negative regulation of signal transduction
GO:1902948	negative regulation of tau-protein kinase activity
GO:2000005	negative regulation of metanephric S-shaped body morphogenesis
GO:1905931	negative regulation of vascular associated smooth muscle cell differentiation involved in phenotypic switching
GO:0106427	negative regulation of kainate selective glutamate receptor signaling pathway
GO:0060160	negative regulation of dopamine receptor signaling pathway
GO:0051107	negative regulation of DNA ligation
GO:1900641	negative regulation of austinol biosynthetic process
GO:1904791	negative regulation of shelterin complex assembly
GO:0035431	negative regulation of gluconate transmembrane transport
GO:0048086	negative regulation of developmental pigmentation
GO:1905707	negative regulation of mitochondrial ATP synthesis coupled proton transport
GO:2000706	negative regulation of dense core granule biogenesis
GO:0009997	negative regulation of cardioblast cell fate specification
GO:0141005	retrotransposon silencing by heterochromatin formation
GO:0010764	negative regulation of fibroblast migration
GO:0042177	negative regulation of protein catabolic process
GO:0032223	negative regulation of synaptic transmission, cholinergic
GO:1901613	negative regulation of terminal button organization
GO:0140712	negative regulation of Frizzled Nuclear Import pathway
GO:0032463	negative regulation of protein homooligomerization
GO:0160195	negative regulation of phospholipase C/protein kinase C signal transduction
GO:0010651	negative regulation of cell communication by electrical coupling
GO:1902960	negative regulation of aspartic-type endopeptidase activity involved in amyloid precursor protein catabolic process
GO:0000956	nuclear-transcribed mRNA catabolic process
GO:1905826	negative regulation of selenocysteine metabolic process
GO:0035395	negative regulation of chemokine (C-X-C motif) ligand 9 production
GO:2000221	negative regulation of pseudohyphal growth
GO:1905771	negative regulation of mesodermal cell differentiation
GO:0010888	negative regulation of lipid storage
GO:1901449	negative regulation of response to butan-1-ol
GO:1903298	negative regulation of hypoxia-induced intrinsic apoptotic signaling pathway
GO:0075246	negative regulation of oospore formation
GO:2001015	negative regulation of skeletal muscle cell differentiation
GO:0045019	negative regulation of nitric oxide biosynthetic process
GO:0010205	photoinhibition
GO:1901693	negative regulation of compound eye retinal cell apoptotic process
GO:1903824	negative regulation of telomere single strand break repair
GO:0031273	negative regulation of pseudopodium assembly
GO:0090084	negative regulation of inclusion body assembly
GO:0070373	negative regulation of ERK1 and ERK2 cascade
GO:1900650	negative regulation of dehydroaustinol biosynthetic process
GO:2000320	negative regulation of T-helper 17 cell differentiation
GO:0060311	negative regulation of elastin catabolic process
GO:0002710	negative regulation of T cell mediated immunity
GO:0034132	negative regulation of toll-like receptor 1 signaling pathway
GO:0090090	negative regulation of canonical Wnt signaling pathway
GO:0032900	negative regulation of neurotrophin production
GO:1902436	negative regulation of male mating behavior
GO:2000192	negative regulation of fatty acid transport
GO:1902832	negative regulation of cell proliferation in dorsal spinal cord
GO:0055112	delamination involved in gastrulation with mouth forming second
GO:2000426	negative regulation of apoptotic cell clearance
GO:0090191	negative regulation of branching involved in ureteric bud morphogenesis
GO:2000119	negative regulation of sodium-dependent phosphate transport
GO:1904267	negative regulation of Schwann cell chemotaxis
GO:1904934	negative regulation of cell proliferation in midbrain
GO:0061218	negative regulation of mesonephros development
GO:0045972	negative regulation of juvenile hormone secretion
GO:1904394	negative regulation of skeletal muscle acetylcholine-gated channel clustering
GO:1900355	negative regulation of methanofuran metabolic process
GO:0072040	negative regulation of mesenchymal cell apoptotic process involved in nephron morphogenesis
GO:1905444	negative regulation of clathrin coat assembly
GO:1902091	negative regulation of fumagillin biosynthetic process
GO:1905417	negative regulation of amoeboid sperm motility
GO:0009892	negative regulation of metabolic process
GO:0044555	negative regulation of heart rate in another organism
GO:0032718	negative regulation of interleukin-9 production
GO:1902219	negative regulation of intrinsic apoptotic signaling pathway in response to osmotic stress
GO:0051514	negative regulation of monopolar cell growth
GO:0002695	negative regulation of leukocyte activation
GO:0030812	negative regulation of nucleotide catabolic process
GO:0051889	negative regulation of timing of exogen
GO:1904249	negative regulation of age-related resistance
GO:1905045	negative regulation of Schwann cell proliferation involved in axon regeneration
GO:0002906	negative regulation of mature B cell apoptotic process
GO:1905193	negative regulation of chloroplast fission
GO:0061045	negative regulation of wound healing
GO:0061415	negative regulation of transcription from RNA polymerase II promoter by a nonfermentable carbon source
GO:0090295	nitrogen catabolite repression of transcription
GO:0090373	negative regulation of glycerol transport
GO:1904995	negative regulation of leukocyte adhesion to vascular endothelial cell
GO:0046832	negative regulation of RNA export from nucleus
GO:0060407	negative regulation of penile erection
GO:1904876	negative regulation of DNA ligase activity
GO:1905765	negative regulation of protection from non-homologous end joining at telomere
GO:0075270	negative regulation of aecium development
GO:1905652	negative regulation of artery morphogenesis
GO:1904848	negative regulation of cell chemotaxis to fibroblast growth factor
GO:1904063	negative regulation of cation transmembrane transport
GO:0035582	sequestering of BMP in extracellular matrix
GO:1905916	negative regulation of cell differentiation involved in phenotypic switching
GO:0045719	negative regulation of glycogen biosynthetic process
GO:0033007	negative regulation of mast cell activation involved in immune response
GO:0061096	negative regulation of turning behavior involved in mating
GO:0050941	negative regulation of pigment cell differentiation
GO:1900458	negative regulation of brassinosteroid mediated signaling pathway
GO:0141014	ribosome hibernation
GO:1904363	negative regulation of calcitonin secretion
GO:2000719	negative regulation of maintenance of mitotic sister chromatid cohesion, centromeric
GO:1901799	negative regulation of proteasomal protein catabolic process
GO:0002596	negative regulation of antigen processing and presentation of peptide antigen via MHC class Ib
GO:0080188	gene silencing by siRNA-directed DNA methylation
GO:0045668	negative regulation of osteoblast differentiation
GO:1905884	negative regulation of triglyceride transport
GO:2001205	negative regulation of osteoclast development
GO:0160037	negative regulation of postsynaptic density assembly
GO:0071582	negative regulation of zinc ion transport
GO:0010930	negative regulation of auxin mediated signaling pathway
GO:1904299	negative regulation of transcytosis
GO:0140966	piRNA-mediated heterochromatin formation
GO:0036495	negative regulation of translation initiation in response to endoplasmic reticulum stress
GO:0046671	negative regulation of retinal cell programmed cell death
GO:0141011	siRNA-mediated retrotransposon silencing by mRNA destabilization
GO:0075316	negative regulation of basidium development
GO:2000946	negative regulation of amylopectin catabolic process
GO:1901438	negative regulation of toluene metabolic process
GO:0045912	negative regulation of carbohydrate metabolic process
GO:0032714	negative regulation of interleukin-5 production
GO:1902763	negative regulation of embryonic skeletal joint development
GO:0046851	negative regulation of bone remodeling
GO:1901952	negative regulation of anterograde dense core granule transport
GO:2000610	negative regulation of thyroid hormone generation
GO:2001027	negative regulation of endothelial cell chemotaxis
GO:1904196	negative regulation of granulosa cell proliferation
GO:1905741	calcium export from the mitochondrion involved in positive regulation of presynaptic cytosolic calcium concentration
GO:0031508	pericentric heterochromatin formation
GO:0051942	negative regulation of amino acid uptake involved in synaptic transmission
GO:1905049	negative regulation of metallopeptidase activity
GO:0032701	negative regulation of interleukin-18 production
GO:0002659	negative regulation of peripheral tolerance induction
GO:1902176	negative regulation of oxidative stress-induced intrinsic apoptotic signaling pathway
GO:1900844	negative regulation of monodictyphenone biosynthetic process
GO:1903907	negative regulation of plasma membrane raft polarization
GO:2001285	negative regulation of BMP secretion
GO:0035820	negative regulation of renal sodium excretion by angiotensin
GO:0071337	negative regulation of hair follicle cell proliferation
GO:0090359	negative regulation of abscisic acid biosynthetic process
GO:1900835	negative regulation of emericellin biosynthetic process
GO:2000737	negative regulation of stem cell differentiation
GO:0120070	negative regulation of stomach fundus smooth muscle contraction
