GOID	TERM
GO:0072560	type B pancreatic cell maturation
GO:0010781	meiotic DNA double-strand break formation involved in meiotic gene conversion
GO:0032201	telomere maintenance via semi-conservative replication
GO:0021927	deep nuclear neuron precursor proliferation
GO:1990771	clathrin-dependent extracellular exosome endocytosis
GO:0007400	neuroblast fate determination
GO:0048348	paraxial mesodermal cell fate specification
GO:0006663	platelet activating factor biosynthetic process
GO:0035725	sodium ion transmembrane transport
GO:0072383	plus-end-directed vesicle transport along microtubule
GO:0060610	mesenchymal cell differentiation involved in mammary gland development
GO:0042118	endothelial cell activation
GO:1900540	fumonisin catabolic process
GO:0030705	cytoskeleton-dependent intracellular transport
GO:0070757	interleukin-35-mediated signaling pathway
GO:0045815	transcription initiation-coupled chromatin remodeling
GO:0046455	organosilicon catabolic process
GO:0021973	corticospinal neuron axon decussation
GO:0045229	external encapsulating structure organization
GO:0071670	smooth muscle cell chemotaxis
GO:0033375	protease localization to T cell secretory granule
GO:0048202	clathrin coating of Golgi vesicle
GO:0006249	dCMP catabolic process
GO:0016124	xanthophyll catabolic process
GO:0043158	heterocyst development
GO:0062173	brexanolone metabolic process
GO:0002775	antimicrobial peptide production
GO:2001127	methane biosynthetic process from formic acid
GO:0160007	glutathione import into mitochondrion
GO:0044578	butyryl-CoA biosynthetic process
GO:0061308	cardiac neural crest cell development involved in heart development
GO:1902821	1-undecene biosynthetic process
GO:0014719	skeletal muscle satellite cell activation
GO:0140026	contractile vacuole dissociation from plasma membrane
GO:0071964	establishment of cell polarity regulating cell shape
GO:0006790	sulfur compound metabolic process
GO:0019447	D-cysteine catabolic process
GO:0019344	cysteine biosynthetic process
GO:0034651	cortisol biosynthetic process
GO:0044839	cell cycle G2/M phase transition
GO:0060974	cell migration involved in heart formation
GO:0015964	diadenosine triphosphate catabolic process
GO:1900832	D-leucine catabolic process
GO:0070444	oligodendrocyte progenitor proliferation
GO:0071990	maintenance of protein location to spindle pole body
GO:0101025	nuclear membrane biogenesis
GO:0009297	pilus assembly
GO:0071928	tyramine signaling pathway
GO:0016561	protein import into peroxisome matrix, translocation
GO:1903696	protein localization to horsetail-astral microtubule array
GO:0015810	aspartate transmembrane transport
GO:0035494	SNARE complex disassembly
GO:0060952	cardiac glial cell development
GO:0031581	hemidesmosome assembly
GO:0071870	cellular response to catecholamine stimulus
GO:0043708	cell adhesion involved in biofilm formation
GO:0048355	root cap mucilage biosynthetic process
GO:0045066	regulatory T cell differentiation
GO:0072627	interleukin-28A production
GO:0140709	Frizzled Nuclear Import pathway
GO:0038203	TORC2 signaling
GO:0003334	keratinocyte development
GO:0009236	cobalamin biosynthetic process
GO:0000387	spliceosomal snRNP assembly
GO:0051013	microtubule severing
GO:1990772	substance P secretion
GO:0072154	proximal convoluted tubule segment 1 cell fate commitment
GO:0060814	posterior mRNA localization involved in anterior/posterior axis specification
GO:0097485	neuron projection guidance
GO:0070832	phosphatidylcholine biosynthesis from phosphoryl-ethanolamine via N-dimethylethanolamine phosphate and CDP-choline
GO:0010779	meiotic DNA repair synthesis involved in meiotic gene conversion
GO:0046475	glycerophospholipid catabolic process
GO:0030645	glucose catabolic process to butyrate
GO:0032529	follicle cell microvillus organization
GO:0007224	smoothened signaling pathway
GO:0019284	L-methionine salvage from S-adenosylmethionine
GO:0035887	aortic smooth muscle cell differentiation
GO:0019561	anaerobic phenylalanine oxidation
GO:0071463	cellular response to humidity
GO:0035936	testosterone secretion
GO:0072399	response to cytokinesis checkpoint signaling
GO:0045200	establishment of neuroblast polarity
GO:0070902	mitochondrial tRNA pseudouridine synthesis
GO:0033585	L-phenylalanine biosynthetic process from chorismate via phenylpyruvate
GO:0008361	regulation of cell size
GO:0071371	cellular response to gonadotropin stimulus
GO:0034644	cellular response to UV
GO:1901117	cephamycin C catabolic process
GO:0071887	leukocyte apoptotic process
GO:0090174	organelle membrane fusion
GO:0006176	dATP biosynthetic process from ADP
GO:0009920	cell plate formation involved in plant-type cell wall biogenesis
GO:0010657	muscle cell apoptotic process
GO:0021900	ventricular zone cell fate commitment
GO:0051457	maintenance of protein location in nucleus
GO:0071267	L-methionine salvage
GO:0071985	multivesicular body sorting pathway
GO:0034332	adherens junction organization
GO:0060223	retinal rod cell fate commitment
GO:0002941	synoviocyte proliferation
GO:0060496	mesenchymal-epithelial cell signaling involved in lung development
GO:0006064	glucuronate catabolic process
GO:0042317	penicillin catabolic process
GO:0070600	fungal-type cell wall (1->3)-alpha-glucan biosynthetic process
GO:0038086	VEGF-activated platelet-derived growth factor receptor signaling pathway
GO:1901107	granaticin metabolic process
GO:0006233	dTDP biosynthetic process
GO:0071501	cellular response to sterol depletion
GO:1903858	protein localization to old growing cell tip
GO:1900535	palmitic acid biosynthetic process
GO:0072258	metanephric interstitial fibroblast differentiation
GO:0070058	tRNA gene clustering
GO:0099558	maintenance of synapse structure
GO:0061413	regulation of transcription from RNA polymerase II promoter by a nonfermentable carbon source
GO:0045063	T-helper 1 cell differentiation
GO:0007130	synaptonemal complex assembly
GO:0070596	(1->3)-alpha-glucan biosynthetic process
GO:0043335	protein unfolding
GO:0140636	copper import into the mitochondrion
GO:1900815	monodictyphenone biosynthetic process
GO:0000098	sulfur amino acid catabolic process
GO:0071302	cellular response to vitamin B2
GO:0006556	S-adenosylmethionine biosynthetic process
GO:0090605	submerged biofilm formation
GO:0002278	eosinophil activation involved in immune response
GO:0071260	cellular response to mechanical stimulus
GO:0007518	myoblast fate determination
GO:0042147	retrograde transport, endosome to Golgi
GO:0039585	PKR/eIFalpha signaling
GO:0043636	bisphenol A catabolic process
GO:1902476	chloride transmembrane transport
GO:0070889	platelet alpha granule organization
GO:0015754	D-allose transmembrane transport
GO:0070942	neutrophil mediated cytotoxicity
GO:0010493	Lewis a epitope biosynthetic process
GO:0048893	afferent axon development in lateral line nerve
GO:0032924	activin receptor signaling pathway
GO:0009666	plastid outer membrane organization
GO:1990036	calcium ion import into sarcoplasmic reticulum
GO:0070468	dentin extracellular matrix secretion
GO:0060386	synapse assembly involved in innervation
GO:0071380	cellular response to prostaglandin E stimulus
GO:0170036	import into the mitochondrion
GO:0140021	mitochondrial ADP transmembrane transport
GO:0006895	Golgi to endosome transport
GO:0009224	CMP biosynthetic process
GO:0032456	endocytic recycling
GO:0019801	cyclization of asparagine involved in intein-mediated protein splicing
GO:0071934	thiamine transmembrane transport
GO:0035787	cell migration involved in kidney development
GO:0000282	cellular bud site selection
GO:0052544	defense response by callose deposition in cell wall
GO:0001115	protein-DNA-RNA complex organization
GO:0002766	innate immune response-inhibiting signal transduction
GO:0099518	vesicle cytoskeletal trafficking
GO:0070198	protein localization to chromosome, telomeric region
GO:0022009	central nervous system vasculogenesis
GO:0033541	fatty acid beta-oxidation, unsaturated, odd number
GO:0061691	detoxification of hydrogen peroxide
GO:0090117	endosome to lysosome transport of low-density lipoprotein particle
GO:0099559	maintenance of alignment of postsynaptic density and presynaptic active zone
GO:2001293	malonyl-CoA metabolic process
GO:0001708	cell fate specification
GO:0021891	olfactory bulb interneuron development
GO:0072209	metanephric mesangial cell differentiation
GO:0042869	aldarate transmembrane transport
GO:0061457	mesonephric cell migration involved in male gonad development
GO:0060508	lung basal cell differentiation
GO:0048392	intermediate mesodermal cell differentiation
GO:0009099	L-valine biosynthetic process
GO:0021755	eurydendroid cell differentiation
GO:0042073	intraciliary transport
GO:0035080	heat shock-mediated polytene chromosome puffing
GO:0072149	podocyte cell fate commitment
GO:0051300	spindle pole body organization
GO:0046045	TMP catabolic process
GO:0032988	protein-RNA complex disassembly
GO:0070661	leukocyte proliferation
GO:0072052	juxtaglomerulus cell differentiation
GO:0097292	XMP metabolic process
GO:0035984	cellular response to trichostatin A
GO:0097500	receptor localization to non-motile cilium
GO:0048384	retinoic acid receptor signaling pathway
GO:0042823	pyridoxal phosphate biosynthetic process
GO:0071268	homocysteine biosynthetic process
GO:0044350	micropinocytosis
GO:0072444	response to mitotic DNA replication checkpoint signaling
GO:0006120	mitochondrial electron transport, NADH to ubiquinone
GO:0060781	mesenchymal cell proliferation involved in prostate gland development
GO:0001193	maintenance of transcriptional fidelity during transcription elongation by RNA polymerase II
GO:0061819	telomeric DNA-containing double minutes formation
GO:0033054	D-glutamate metabolic process
GO:0009866	induced systemic resistance, ethylene mediated signaling pathway
GO:0042248	maintenance of polarity of follicular epithelium
GO:0120113	cytoplasm to vacuole targeting by the NVT pathway
GO:0045144	meiotic sister chromatid segregation
GO:1900602	endocrocin biosynthetic process
GO:0019606	2-oxobutyrate catabolic process
GO:0021831	embryonic olfactory bulb interneuron precursor migration
GO:0097551	mitochondrial double-strand break repair
GO:0061254	mesonephric glomerular parietal epithelial cell development
GO:0060581	cell fate commitment involved in pattern specification
GO:0038090	positive regulation of cell migration by VEGF-activated platelet derived growth factor receptor signaling pathway
GO:0006677	glycosylceramide metabolic process
GO:0071404	cellular response to low-density lipoprotein particle stimulus
GO:0046383	dTDP-rhamnose metabolic process
GO:1902110	positive regulation of mitochondrial membrane permeability involved in apoptotic process
GO:0019414	aerobic respiration, using sulfur or sulfate as electron donor
GO:0061818	tRNA folding
GO:0009144	purine nucleoside triphosphate metabolic process
GO:0009111	vitamin catabolic process
GO:0048860	glioblast division
GO:0042864	pyochelin biosynthetic process
GO:1901932	bicyclogermacrene metabolic process
GO:1902682	protein localization to pericentric heterochromatin
GO:0010379	phaseic acid biosynthetic process
GO:0070585	protein localization to mitochondrion
GO:0048323	axial mesodermal cell fate determination
GO:1904630	cellular response to diterpene
GO:0140977	cellular detoxification of acetone
GO:0006278	RNA-templated DNA biosynthetic process
GO:0050934	late stripe melanocyte differentiation
GO:0043421	anthranilate catabolic process
GO:0050847	progesterone receptor signaling pathway
GO:0036321	ghrelin secretion
GO:0046061	dATP catabolic process
GO:0099052	vesicle scission involved in clathrin-mediated endocytosis
GO:0046469	platelet activating factor metabolic process
GO:1902756	sulfurated eukaryotic molybdenum cofactor(2-) biosynthetic process
GO:0071616	acyl-CoA biosynthetic process
GO:0003318	cell migration to the midline involved in heart development
GO:0060016	granulosa cell development
GO:0000723	telomere maintenance
GO:0061615	glycolytic process through fructose-6-phosphate
GO:0046304	2-nitropropane catabolic process
GO:0071214	cellular response to abiotic stimulus
GO:0001578	microtubule bundle formation
GO:1904642	cellular response to dinitrophenol
GO:0070814	hydrogen sulfide biosynthetic process
GO:1901827	zeaxanthin biosynthetic process
GO:0048236	plant-type sporogenesis
GO:0061309	cardiac neural crest cell development involved in outflow tract morphogenesis
GO:0014866	skeletal myofibril assembly
GO:0016325	oocyte microtubule cytoskeleton organization
GO:0048133	male germ-line stem cell asymmetric division
GO:0140145	copper ion export from vacuole
GO:0046704	CDP metabolic process
GO:0090378	seed trichome elongation
GO:0009990	contact guidance
GO:0035706	T-helper 1 cell chemotaxis
GO:0006204	IMP catabolic process
GO:0060935	cardiac fibroblast cell differentiation
GO:0000301	retrograde transport, vesicle recycling within Golgi
GO:0061382	Malpighian tubule tip cell differentiation
GO:0036060	slit diaphragm assembly
GO:0030950	establishment or maintenance of actin cytoskeleton polarity
GO:0032122	oral apparatus organization
GO:0072398	signal transduction involved in cytokinesis checkpoint
GO:0005978	glycogen biosynthetic process
GO:0043616	keratinocyte proliferation
GO:0060657	regulation of mammary gland cord elongation by mammary fat precursor cell-epithelial cell signaling
GO:1905047	mitotic spindle pole body organization
GO:0019524	keto-D-gluconate catabolic process
GO:0097750	endosome membrane tubulation
GO:0015972	guanosine pentaphosphate metabolic process
GO:0048491	retrograde synaptic vesicle transport
GO:1902577	protein localization to medial cortical node
GO:0070060	'de novo' actin filament nucleation
GO:0003202	endocardial cushion to mesenchymal transition involved in cardiac skeleton development
GO:0016144	S-glycoside biosynthetic process
GO:2001306	lipoxin B4 biosynthetic process
GO:0035077	ecdysone-mediated polytene chromosome puffing
GO:0060530	smooth muscle cell differentiation involved in prostate glandular acinus development
GO:0019681	acetyl-CoA assimilation pathway
GO:0048758	companion cell differentiation
GO:0060608	cell-cell adhesion involved in neural tube closure
GO:0019411	aerobic respiration, using ferrous ions as electron donor
GO:0006561	proline biosynthetic process
GO:0039692	single stranded viral RNA replication via double stranded DNA intermediate
GO:0061261	mesenchymal to epithelial transition involved in mesonephros morphogenesis
GO:0070306	lens fiber cell differentiation
GO:0030509	BMP signaling pathway
GO:0140058	neuron projection arborization
GO:2001298	N(omega),N(omega)-dimethyl-L-arginine metabolic process
GO:0090162	establishment of epithelial cell polarity
GO:0010069	zygote asymmetric cytokinesis in embryo sac
GO:0060997	dendritic spine morphogenesis
GO:0000918	division septum site selection
GO:0048343	paraxial mesodermal cell fate commitment
GO:0006579	amino-acid betaine catabolic process
GO:0140048	manganese ion export across plasma membrane
GO:0001649	osteoblast differentiation
GO:0061704	glycolytic process from sucrose
GO:0007053	spindle assembly involved in male meiosis
GO:0062121	linear element maturation
GO:0061591	calcium activated galactosylceramide scrambling
GO:0009903	chloroplast avoidance movement
GO:0090650	cellular response to oxygen-glucose deprivation
GO:0006734	NADH metabolic process
GO:0006797	polyphosphate metabolic process
GO:0006781	succinyl-CoA pathway
GO:0045337	farnesyl diphosphate biosynthetic process
GO:0003295	cell proliferation involved in atrial ventricular junction remodeling
GO:0072676	lymphocyte migration
GO:0072744	cellular response to trichodermin
GO:0031571	mitotic G1 DNA damage checkpoint signaling
GO:0030725	germline ring canal formation
GO:0090393	sepal giant cell development
GO:0036299	non-recombinational interstrand cross-link repair
GO:0071394	cellular response to testosterone stimulus
GO:0045448	mitotic cell cycle, embryonic
GO:0048792	spontaneous exocytosis of neurotransmitter
GO:0007207	phospholipase C-activating G protein-coupled acetylcholine receptor signaling pathway
GO:0097647	amylin receptor signaling pathway
GO:1903125	negative regulation of thioredoxin peroxidase activity by peptidyl-threonine phosphorylation
GO:1902084	fumagillin metabolic process
GO:0072393	microtubule anchoring at microtubule organizing center
GO:0006097	glyoxylate cycle
GO:0006718	juvenile hormone biosynthetic process
GO:0097087	interleukin-17A production
GO:0048675	axon extension
GO:1901927	cadinene catabolic process
GO:0019700	organic phosphonate catabolic process
GO:1900801	cspyrone B1 catabolic process
GO:0021964	rubrospinal tract morphogenesis
GO:0043953	protein transport by the Tat complex
GO:0009876	pollen adhesion
GO:0006623	protein targeting to vacuole
GO:0097706	vascular endothelial cell response to oscillatory fluid shear stress
GO:0034154	toll-like receptor 7 signaling pathway
GO:0060320	rejection of self pollen
GO:0033382	maintenance of granzyme B location in T cell secretory granule
GO:0140915	zinc ion import into zymogen granule
GO:1904519	protein localization to microtubule minus-end
GO:0061692	cellular detoxification of hydrogen peroxide
GO:0051259	protein complex oligomerization
GO:0000424	micromitophagy
GO:0009161	ribonucleoside monophosphate metabolic process
GO:0014808	release of sequestered calcium ion into cytosol by sarcoplasmic reticulum
GO:0071492	cellular response to UV-A
GO:0036198	dTMP salvage
GO:0021526	medial motor column neuron differentiation
GO:0007462	R1/R6 cell fate commitment
GO:0042184	xylene catabolic process
GO:0034370	triglyceride-rich lipoprotein particle remodeling
GO:0061883	clathrin-dependent endocytosis involved in vitellogenesis
GO:0097355	protein localization to heterochromatin
GO:0051229	meiotic spindle disassembly
GO:0000056	ribosomal small subunit export from nucleus
GO:0060811	intracellular mRNA localization involved in anterior/posterior axis specification
GO:0009756	carbohydrate mediated signaling
GO:0061520	Langerhans cell differentiation
GO:0042074	cell migration involved in gastrulation
GO:0046457	prostanoid biosynthetic process
GO:0048013	ephrin receptor signaling pathway
GO:1904613	cellular response to 2,3,7,8-tetrachlorodibenzodioxine
GO:0008302	female germline ring canal formation, actin assembly
GO:0006853	carnitine shuttle
GO:0072315	metanephric glomerular epithelial cell fate commitment
GO:0019817	vesicle fusion with peroxisome
GO:0060647	mesenchymal cell condensation involved in mammary fat development
GO:0072698	protein localization to microtubule cytoskeleton
GO:0048923	posterior lateral line neuromast hair cell differentiation
GO:0009133	nucleoside diphosphate biosynthetic process
GO:0072663	establishment of protein localization to peroxisome
GO:0071925	thymic stromal lymphopoietin production
GO:2000812	regulation of barbed-end actin filament capping
GO:0003355	cilium movement involved in otolith formation
GO:0010191	mucilage metabolic process
GO:0072745	cellular response to antimycin A
GO:0042860	achromobactin metabolic process
GO:1903712	cysteine transmembrane transport
GO:0043060	meiotic metaphase I homologous chromosome alignment
GO:1905588	plant-type cell wall modification involved in stomatal movement
GO:0002285	lymphocyte activation involved in immune response
GO:0002326	B cell lineage commitment
GO:0097191	extrinsic apoptotic signaling pathway
GO:0018919	gamma-1,2,3,4,5,6-hexachlorocyclohexane metabolic process
GO:0048012	hepatocyte growth factor receptor signaling pathway
GO:0160059	programmed cell death in response to retinoic acid
GO:0019722	calcium-mediated signaling
GO:0044346	fibroblast apoptotic process
GO:0032837	distributive segregation
GO:1902755	sulfurated eukaryotic molybdenum cofactor(2-) metabolic process
GO:0006232	TDP biosynthetic process
GO:0003371	establishment or maintenance of cytoskeleton polarity involved in ameboidal cell migration
GO:0042760	very long-chain fatty acid catabolic process
GO:0030382	sperm mitochondrion organization
GO:0033622	integrin activation
GO:0002302	CD8-positive, alpha-beta T cell differentiation involved in immune response
GO:0120036	plasma membrane bounded cell projection organization
GO:0044656	regulation of post-lysosomal vacuole size
GO:0006887	exocytosis
GO:0006171	cAMP biosynthetic process
GO:0090144	mitochondrial nucleoid organization
GO:0052703	cellular modified histidine biosynthetic process
GO:0046473	phosphatidic acid metabolic process
GO:0042373	vitamin K metabolic process
GO:0006406	mRNA export from nucleus
GO:1902907	proteasome storage granule disassembly
GO:0140876	andrastin A biosynthetic process
GO:0015952	purine deoxyribonucleotide interconversion
GO:0140114	cellular detoxification of fluoride
GO:0090528	smooth septate junction assembly
GO:0019853	L-ascorbic acid biosynthetic process
GO:0071247	cellular response to chromate
GO:0007196	adenylate cyclase-inhibiting G protein-coupled glutamate receptor signaling pathway
GO:0061782	vesicle fusion with vesicle
GO:0097700	vascular endothelial cell response to laminar fluid shear stress
GO:0060863	regulation of floral organ abscission by signal transduction
GO:0008625	extrinsic apoptotic signaling pathway via death domain receptors
GO:0071453	cellular response to oxygen levels
GO:0048544	recognition of pollen
GO:0014017	neuroblast fate commitment
GO:0060011	Sertoli cell proliferation
GO:0009225	nucleotide-sugar metabolic process
GO:0009086	methionine biosynthetic process
GO:0014841	skeletal muscle satellite cell proliferation
GO:0019263	adamantanone catabolic process
GO:0070995	NADPH oxidation
GO:0071388	cellular response to cortisone stimulus
GO:0097491	sympathetic neuron projection guidance
GO:0031204	post-translational protein targeting to membrane, translocation
GO:0008654	phospholipid biosynthetic process
GO:1990893	mitotic chromosome centromere condensation
GO:1901747	prephenate(2-) biosynthetic process
GO:0021942	radial glia guided migration of Purkinje cell
GO:0045051	protein insertion into ER membrane by internal uncleaved signal-anchor sequence
GO:1990575	mitochondrial L-ornithine transmembrane transport
GO:0030198	extracellular matrix organization
GO:0006294	nucleotide-excision repair, preincision complex assembly
GO:0006886	intracellular protein transport
GO:0021877	forebrain neuron fate commitment
GO:0006055	CMP-N-acetylneuraminate biosynthetic process
GO:0051652	maintenance of chromosome location
GO:1903210	podocyte apoptotic process
GO:0006163	purine nucleotide metabolic process
GO:0010134	sulfate assimilation via adenylyl sulfate reduction
GO:0048895	lateral line nerve glial cell differentiation
GO:0016092	prenol catabolic process
GO:1990486	anaerobic fatty acid catabolic process
GO:1902197	isovaleryl-CoA(4-) biosynthetic process
GO:0140484	5-aminolevulinic acid import across plasma membrane
GO:0051764	actin crosslink formation
GO:0060979	vasculogenesis involved in coronary vascular morphogenesis
GO:0048533	sporocyte differentiation
GO:0021524	visceral motor neuron differentiation
GO:0016063	rhodopsin biosynthetic process
GO:0033360	lysine biosynthetic process via diaminopimelate and L-2-acetamido-6-oxoheptanedioate
GO:0019583	galactonate metabolic process
GO:0120229	protein localization to motile cilium
GO:0070649	formin-nucleated actin cable assembly
GO:0048768	root hair cell tip growth
GO:0042680	compound eye cone cell fate determination
GO:0021958	gracilis tract morphogenesis
GO:0060495	cell-cell signaling involved in lung development
GO:1901802	1,5-anhydro-D-fructose catabolic process
GO:0010213	non-photoreactive DNA repair
GO:0021712	candelabrum cell differentiation
GO:0099084	postsynaptic specialization organization
GO:0099087	anterograde axonal transport of messenger ribonucleoprotein complex
GO:0007286	spermatid development
GO:0106380	purine ribonucleotide salvage
GO:0016037	light absorption
GO:0090616	mitochondrial mRNA 3'-end processing
GO:0046060	dATP metabolic process
GO:0072659	protein localization to plasma membrane
GO:1902985	mitotic pre-replicative complex assembly
GO:0045184	establishment of protein localization
GO:0016322	neuron remodeling
GO:0006228	UTP biosynthetic process
GO:1900829	D-tyrosine catabolic process
GO:0003424	establishment of cell polarity involved in growth plate cartilage chondrocyte division
GO:0033539	fatty acid beta-oxidation using acyl-CoA dehydrogenase
GO:0009214	cyclic nucleotide catabolic process
GO:0071397	cellular response to cholesterol
GO:0045122	aflatoxin biosynthetic process
GO:0061817	endoplasmic reticulum-plasma membrane tethering
GO:0060889	limb basal epidermal cell differentiation
GO:0000437	carbon catabolite repression of transcription from RNA polymerase II promoter
GO:1990986	DNA recombinase disassembly
GO:1904845	cellular response to L-glutamine
GO:0046342	CDP-diacylglycerol catabolic process
GO:0060818	inactivation of paternal X chromosome by genomic imprinting
GO:1905218	cellular response to astaxanthin
GO:0018871	1-aminocyclopropane-1-carboxylate metabolic process
GO:0072719	cellular response to cisplatin
GO:1901687	glutathione derivative biosynthetic process
GO:1905390	cellular response to leukotriene B4
GO:0097435	supramolecular fiber organization
GO:0008090	retrograde axonal transport
GO:0071726	cellular response to diacyl bacterial lipopeptide
GO:0106296	D-series resolvin biosynthetic process
GO:0021907	fibroblast growth factor receptor signaling pathway involved in spinal cord anterior/posterior pattern formation
GO:1900573	emodin metabolic process
GO:0110069	syncytial embryo cellularization
GO:0009662	etioplast organization
GO:0009233	menaquinone metabolic process
GO:0089709	L-histidine transmembrane transport
GO:0048488	synaptic vesicle endocytosis
GO:1904561	cellular response to diphenidol
GO:1904159	megasporocyte differentiation
GO:0034755	iron ion transmembrane transport
GO:1902262	apoptotic process involved in blood vessel morphogenesis
GO:0061530	aspartate secretion, neurotransmission
GO:0010324	membrane invagination
GO:1901906	diadenosine pentaphosphate metabolic process
GO:0099536	synaptic signaling
GO:0060579	ventral spinal cord interneuron fate commitment
GO:1905251	epidermal growth factor receptor signaling pathway involved in heart process
GO:0007463	R2/R5 cell fate commitment
GO:0046079	dUMP catabolic process
GO:0090538	peptide pheromone secretion
GO:0021519	spinal cord association neuron specification
GO:1901482	L-lysine import into vacuole involved in cellular response to nitrogen starvation
GO:0044812	fermentative hydrogen production
GO:0048791	calcium ion-regulated exocytosis of neurotransmitter
GO:0097154	GABAergic neuron differentiation
GO:0006391	transcription initiation at mitochondrial promoter
GO:0015967	diadenosine tetraphosphate catabolic process
GO:0060911	cardiac cell fate commitment
GO:1901848	nicotinate catabolic process
GO:1990820	response to mitotic DNA integrity checkpoint signaling
GO:1904155	DN2 thymocyte differentiation
GO:0007010	cytoskeleton organization
GO:0002901	mature B cell apoptotic process
GO:0150099	neuron-glial cell signaling
GO:0098883	synapse pruning
GO:1903120	protein localization to actin filament bundle
GO:0007413	axonal fasciculation
GO:0006635	fatty acid beta-oxidation
GO:1904860	DNA synthesis involved in mitotic DNA replication
GO:0018105	peptidyl-serine phosphorylation
GO:0071706	tumor necrosis factor superfamily cytokine production
GO:0018189	pyrroloquinoline quinone biosynthetic process
GO:1905712	cellular response to phosphatidylethanolamine
GO:1990863	acinar cell proliferation
GO:0042989	sequestering of actin monomers
GO:1903791	uracil transmembrane transport
GO:0120031	plasma membrane bounded cell projection assembly
GO:0015948	methanogenesis
GO:0008037	cell recognition
GO:0010686	tetracyclic triterpenoid biosynthetic process
GO:1900769	fonsecin biosynthetic process
GO:1904563	phosphatidylinositol 5-phosphate biosynthetic process
GO:0098921	retrograde trans-synaptic signaling by endocannabinoid
GO:0061614	miRNA transcription
GO:0097623	potassium ion export across plasma membrane
GO:0045047	protein targeting to ER
GO:0016345	female meiotic chromosome movement towards spindle pole
GO:0060951	neural crest-derived cardiac glial cell differentiation
GO:0038173	interleukin-17A-mediated signaling pathway
GO:0033366	protein localization to secretory granule
GO:0001576	globoside biosynthetic process
GO:0051225	spindle assembly
GO:0010691	negative regulation of ribosomal protein gene transcription from RNA polymerase II promoter in response to nutrient levels
GO:0006949	syncytium formation
GO:0120317	sperm mitochondrial sheath assembly
GO:0046777	protein autophosphorylation
GO:0051124	synaptic assembly at neuromuscular junction
GO:0033528	S-methylmethionine cycle
GO:0021806	initiation of movement involved in cerebral cortex radial glia guided migration
GO:0098970	postsynaptic neurotransmitter receptor diffusion trapping
GO:0007147	female meiosis II
GO:0042208	propylene catabolic process
GO:0072749	cellular response to cytochalasin B
GO:0098725	symmetric cell division
GO:0044727	epigenetic programing of male pronucleus
GO:0001766	membrane raft polarization
GO:0097238	cellular response to methylglyoxal
GO:0042819	vitamin B6 biosynthetic process
GO:0141212	phospholipase C/protein kinase C signal transduction
GO:0044345	stromal-epithelial cell signaling involved in prostate gland development
GO:0140529	CMG complex assembly
GO:0048888	neuromast mantle cell differentiation
GO:0140329	lysophospholipid translocation
GO:0010350	cellular response to magnesium starvation
GO:0007343	egg activation
GO:0046514	ceramide catabolic process
GO:0015919	peroxisomal membrane transport
GO:0090557	establishment of endothelial intestinal barrier
GO:0003326	pancreatic A cell fate commitment
GO:0032488	Cdc42 protein signal transduction
GO:0018872	arsonoacetate metabolic process
GO:0099123	somato-dendritic dopamine secretion
GO:0032202	telomere assembly
GO:0009066	aspartate family amino acid metabolic process
GO:0062097	chemosynthesis
GO:0044565	dendritic cell proliferation
GO:0033540	fatty acid beta-oxidation using acyl-CoA oxidase
GO:1905351	pericyte cell migration
GO:0070550	rDNA chromatin condensation
GO:0035646	endosome to melanosome transport
GO:0070981	L-asparagine biosynthetic process
GO:0060930	sinoatrial node cell fate commitment
GO:2001128	methane biosynthetic process from methylamine
GO:0048055	R2/R5 development
GO:0015737	galacturonate transmembrane transport
GO:0044854	plasma membrane raft assembly
GO:0044458	motile cilium assembly
GO:0046196	4-nitrophenol catabolic process
GO:0070370	cellular heat acclimation
GO:0061257	mesonephric podocyte development
GO:0009103	lipopolysaccharide biosynthetic process
GO:0048279	vesicle fusion with endoplasmic reticulum
GO:0019422	disproportionation of elemental sulfur
GO:0002337	B-1a B cell differentiation
GO:1904887	Wnt signalosome assembly
GO:0042794	plastid rRNA transcription
GO:0010002	cardioblast differentiation
GO:0046295	glycolate biosynthetic process
GO:0051070	galactomannan biosynthetic process
GO:0036466	synaptic vesicle recycling via endosome
GO:1990396	single-strand break repair via homologous recombination
GO:0071979	cytoskeleton-mediated cell swimming
GO:0039016	cell-cell signaling involved in pronephros development
GO:0030207	chondroitin sulfate catabolic process
GO:0009213	pyrimidine deoxyribonucleoside triphosphate catabolic process
GO:0071882	phospholipase C-activating adrenergic receptor signaling pathway
GO:1990550	mitochondrial alpha-ketoglutarate transmembrane transport
GO:0071895	odontoblast differentiation
GO:1901962	S-adenosyl-L-methionine transmembrane transport
GO:1905782	positive regulation of phosphatidylserine exposure on apoptotic cell surface
GO:1903075	pyridoxine import across plasma membrane
GO:0019410	aerobic respiration, using carbon monoxide as electron donor
GO:0060096	serotonin secretion, neurotransmission
GO:0006119	oxidative phosphorylation
GO:0016199	axon midline choice point recognition
GO:1903475	mitotic actomyosin contractile ring assembly
GO:0071690	cardiac muscle myosin thick filament assembly
GO:0062111	zinc ion import into organelle
GO:0055045	antipodal cell degeneration
GO:0033513	L-lysine catabolic process to acetyl-CoA via 5-aminopentanamide
GO:0048333	mesodermal cell differentiation
GO:0042552	myelination
GO:0071283	cellular response to iron(III) ion
GO:1990891	mitotic sister chromatid arm separation
GO:0032290	peripheral nervous system myelin formation
GO:0043602	nitrate catabolic process
