GOID	TERM
GO:0048262	determination of dorsal/ventral asymmetry
GO:0034383	low-density lipoprotein particle clearance
GO:0036269	swimming behavior
GO:0021796	cerebral cortex regionalization
GO:0002263	cell activation involved in immune response
GO:0009954	proximal/distal pattern formation
GO:0120063	stomach smooth muscle contraction
GO:0007614	short-term memory
GO:0002315	marginal zone B cell differentiation
GO:0061970	maintenance of right sidedness
GO:0003421	growth plate cartilage axis specification
GO:0002286	T cell activation involved in immune response
GO:0048825	cotyledon development
GO:0062086	regulation of vein smooth muscle contraction
GO:0001835	blastocyst hatching
GO:0002268	follicular dendritic cell differentiation
GO:0060854	branching involved in lymph vessel morphogenesis
GO:0060516	primary prostatic bud elongation
GO:1904695	positive regulation of vascular associated smooth muscle contraction
GO:0014891	striated muscle atrophy
GO:0002010	excitation of vasomotor center by baroreceptor signaling
GO:0008069	dorsal/ventral axis specification, ovarian follicular epithelium
GO:0044245	polysaccharide digestion
GO:0042746	circadian sleep/wake cycle, wakefulness
GO:0098510	sensory perception of high humidity
GO:0002537	nitric oxide production involved in inflammatory response
GO:0050817	coagulation
GO:0034375	high-density lipoprotein particle remodeling
GO:0002262	myeloid cell homeostasis
GO:0001964	startle response
GO:0007634	optokinetic behavior
GO:0035733	hepatic stellate cell activation
GO:0002273	plasmacytoid dendritic cell differentiation
GO:0034441	plasma lipoprotein particle oxidation
GO:0008052	sensory organ boundary specification
GO:0061199	striated muscle contraction involved in embryonic body morphogenesis
GO:0001981	baroreceptor detection of arterial stretch
GO:0014732	skeletal muscle atrophy
GO:0060747	oral incubation
GO:0002291	T cell activation via T cell receptor contact with antigen bound to MHC molecule on antigen presenting cell
GO:0061368	behavioral response to formalin induced pain
GO:0002292	T cell differentiation involved in immune response
GO:1990388	xylem-to-phloem iron transport
GO:0002275	myeloid cell activation involved in immune response
GO:0050894	determination of affect
GO:0007622	rhythmic behavior
GO:0002293	alpha-beta T cell differentiation involved in immune response
GO:0072168	specification of anterior mesonephric tubule identity
GO:0008358	maternal determination of anterior/posterior axis, embryo
GO:0043932	ossification involved in bone remodeling
GO:0007617	mating behavior
GO:0050951	sensory perception of temperature stimulus
GO:1905603	regulation of blood-brain barrier permeability
GO:0035889	otolith tethering
GO:0060756	foraging behavior
GO:0008345	larval locomotory behavior
GO:0010232	vascular transport
GO:0071965	multicellular organismal locomotion
GO:0010223	secondary shoot formation
GO:0032762	mast cell cytokine production
GO:0032619	interleukin-16 production
GO:0001756	somitogenesis
GO:0003121	epinephrine-mediated vasodilation
GO:0050881	musculoskeletal movement
GO:0060729	intestinal epithelial structure maintenance
GO:0002247	clearance of damaged tissue involved in inflammatory response wound healing
GO:0003023	baroreceptor detection of increased arterial stretch
GO:0098755	maintenance of seed dormancy by absisic acid
GO:0010097	specification of stamen identity
GO:0008343	adult feeding behavior
GO:0001662	behavioral fear response
GO:0010049	acquisition of plant reproductive competence
GO:0034371	chylomicron remodeling
GO:0003086	regulation of systemic arterial blood pressure by local renal renin-angiotensin
GO:0021978	telencephalon regionalization
GO:0097206	nephrocyte filtration
GO:0048143	astrocyte activation
GO:0043374	CD8-positive, alpha-beta T cell differentiation
GO:0022404	molting cycle process
GO:0030277	maintenance of gastrointestinal epithelium
GO:0120275	cerebral blood circulation
GO:0007311	maternal specification of dorsal/ventral axis, oocyte, germ-line encoded
GO:0003117	regulation of vasoconstriction by circulating norepinephrine
GO:0002306	CD4-positive gamma-delta intraepithelial T cell differentiation
GO:0048833	specification of floral organ number
GO:0009561	megagametogenesis
GO:0006936	muscle contraction
GO:0035019	somatic stem cell population maintenance
GO:0035817	renal sodium ion absorption involved in negative regulation of renal sodium excretion
GO:0050888	determination of stimulus location
GO:0003075	renal vasodilation of the peripheral vascular system involved in regulation of systemic arterial blood pressure
GO:0001658	branching involved in ureteric bud morphogenesis
GO:0001922	B-1 B cell homeostasis
GO:0050877	nervous system process
GO:0061114	branching involved in pancreas morphogenesis
GO:0060087	relaxation of vascular associated smooth muscle
GO:0120056	large intestinal transit
GO:0042755	eating behavior
GO:0061744	motor behavior
GO:0031443	fast-twitch skeletal muscle fiber contraction
GO:0035712	T-helper 2 cell activation
GO:1990079	cartilage homeostasis
GO:0035106	operant conditioning
GO:0060432	lung pattern specification process
GO:0090252	epithelium migration involved in imaginal disc-derived wing morphogenesis
GO:0061371	determination of heart left/right asymmetry
GO:0003138	primary heart field specification
GO:0003054	circadian regulation of systemic arterial blood pressure by the suprachiasmatic nucleus
GO:0030589	pseudocleavage involved in syncytial blastoderm formation
GO:0001816	cytokine production
GO:0042113	B cell activation
GO:0061150	renal system segmentation
GO:0042309	homoiothermy
GO:0140734	ammonium excretion
GO:0003069	acetylcholine-mediated vasodilation involved in regulation of systemic arterial blood pressure
GO:0002017	regulation of blood volume by renal aldosterone
GO:0035209	pupal development
GO:0030537	larval behavior
GO:0007596	blood coagulation
GO:0032605	hepatocyte growth factor production
GO:0039005	specification of pronephric tubule identity
GO:0042596	fear response
GO:0003014	renal system process
GO:0009846	pollen germination
GO:0072098	anterior/posterior pattern specification involved in kidney development
GO:0010222	stem vascular tissue pattern formation
GO:0034607	turning behavior involved in mating
GO:0007382	specification of segmental identity, maxillary segment
GO:0009792	embryo development ending in birth or egg hatching
GO:0002303	gamma-delta T cell differentiation involved in immune response
GO:0032907	transforming growth factor beta3 production
GO:0014825	stomach fundus smooth muscle contraction
GO:0048871	multicellular organismal-level homeostasis
GO:0040024	dauer larval development
GO:0003012	muscle system process
GO:0072639	interleukin-33 production
GO:0003091	renal water homeostasis
GO:0042297	vocal learning
GO:0002270	plasmacytoid dendritic cell activation
GO:0072267	metanephric capsule specification
GO:0009956	radial pattern formation
GO:0010374	stomatal complex development
GO:0098509	sensory perception of humidity
GO:0035223	leg disc pattern formation
GO:0009943	adaxial/abaxial axis specification
GO:0018991	egg-laying behavior
GO:0002307	CD8-positive, alpha-beta regulatory T cell differentiation
GO:0050915	sensory perception of sour taste
GO:0002368	B cell cytokine production
GO:0003018	vascular process in circulatory system
GO:0014889	muscle atrophy
GO:0002122	fear-induced aggressive behavior
GO:0002023	reduction of food intake in response to dietary excess
GO:0061138	morphogenesis of a branching epithelium
GO:0035809	regulation of urine volume
GO:0001780	neutrophil homeostasis
GO:0001782	B cell homeostasis
GO:0009640	photomorphogenesis
GO:0003081	regulation of systemic arterial blood pressure by renin-angiotensin
GO:0043481	anthocyanin accumulation in tissues in response to UV light
GO:0007594	puparial adhesion
GO:0014805	smooth muscle adaptation
GO:0034369	plasma lipoprotein particle remodeling
GO:0061900	glial cell activation
GO:0003019	central nervous system control of baroreceptor feedback
GO:0007586	digestion
GO:0032626	interleukin-22 production
GO:0072081	specification of nephron tubule identity
GO:0048498	establishment of petal orientation
GO:0090408	phloem nitrate loading
GO:0060441	epithelial tube branching involved in lung morphogenesis
GO:0046849	bone remodeling
GO:0045925	positive regulation of female receptivity
GO:0002414	immunoglobulin transcytosis in epithelial cells
GO:0048047	mating behavior, sex discrimination
GO:0062088	negative regulation of vein smooth muscle contraction
GO:0031444	slow-twitch skeletal muscle fiber contraction
GO:0008595	anterior/posterior axis specification, embryo
GO:0002327	immature B cell differentiation
GO:0002168	instar larval development
GO:0002087	regulation of respiratory gaseous exchange by nervous system process
GO:0010582	floral meristem determinacy
GO:0097207	bud dormancy process
GO:0060971	embryonic heart tube left/right pattern formation
GO:0034608	vulval location
GO:0010078	maintenance of root meristem identity
GO:0003097	renal water transport
GO:0002165	instar larval or pupal development
GO:0045469	negative regulation of R8 cell spacing in compound eye
GO:0007611	learning or memory
GO:0007314	oocyte anterior/posterior axis specification
GO:0046665	amnioserosa maintenance
GO:0071907	determination of digestive tract left/right asymmetry
GO:0072297	specification of metanephric proximal tubule identity
GO:0060972	left/right pattern formation
GO:0010095	specification of petal identity
GO:0003092	renal water retention
GO:0030381	chorion-containing eggshell pattern formation
GO:0045906	negative regulation of vasoconstriction
GO:0010073	meristem maintenance
GO:0003015	heart process
GO:0061235	mesenchymal stem cell maintenance involved in mesonephric nephron morphogenesis
GO:0010934	macrophage cytokine production
GO:1905656	positive regulation of artery smooth muscle contraction
GO:0090269	fibroblast growth factor production
GO:0002126	instrumental aggressive behavior
GO:0010096	specification of sepal identity
GO:0007593	chitin-based cuticle sclerotization
GO:0072048	renal system pattern specification
GO:0072268	pattern specification involved in metanephros development
GO:0060073	micturition
GO:0007429	secondary branching, open tracheal system
GO:0050957	equilibrioception
GO:0045468	regulation of R8 cell spacing in compound eye
GO:0032637	interleukin-8 production
GO:0009946	proximal/distal axis specification
GO:0050914	sensory perception of salty taste
GO:0003053	circadian regulation of heart rate
GO:0050956	electroception
GO:0140779	XCL1 production
GO:0002361	CD4-positive, CD25-positive, alpha-beta regulatory T cell differentiation
GO:0048834	specification of petal number
GO:0060378	regulation of brood size
GO:0003083	negative regulation of renal output by angiotensin
GO:0090076	relaxation of skeletal muscle
GO:0072535	tumor necrosis factor (ligand) superfamily member 11 production
GO:0035210	prepupal development
GO:0019232	perception of rate of movement
GO:0061004	pattern specification involved in kidney development
GO:0014820	tonic smooth muscle contraction
GO:0098867	intramembranous bone growth
GO:0071605	monocyte chemotactic protein-1 production
GO:0034609	spicule insertion
GO:0048266	behavioral response to pain
GO:0090057	root radial pattern formation
GO:0090351	seedling development
GO:0007366	periodic partitioning by pair rule gene
GO:0034373	intermediate-density lipoprotein particle remodeling
GO:0007313	maternal specification of dorsal/ventral axis, oocyte, soma encoded
GO:0070998	sensory perception of gravity
GO:0048874	host-mediated regulation of intestinal microbiota composition
GO:0061227	pattern specification involved in mesonephros development
GO:0072130	renal capsule specification
GO:0090708	specification of plant organ axis polarity
GO:0110128	phloem sucrose unloading
GO:0072375	medium-term memory
GO:0035812	renal sodium excretion
GO:0043480	pigment accumulation in tissues
GO:0035199	salt aversion
GO:0035742	activated CD8-positive, alpha-beta T cell proliferation
GO:0002259	endothelial cell activation within high endothelial venule involved in immune response
GO:0043501	skeletal muscle adaptation
GO:0098598	learned vocalization behavior or vocal learning
GO:0002034	maintenance of blood vessel diameter homeostasis by renin-angiotensin
GO:0055127	vibrational conductance of sound to the inner ear
GO:0045748	positive regulation of R8 cell spacing in compound eye
GO:0060180	female mating behavior
GO:0014846	esophagus smooth muscle contraction
GO:0071612	IP-10 production
GO:0010162	seed dormancy process
GO:0001987	vasoconstriction of artery involved in baroreceptor response to lowering of systemic arterial blood pressure
GO:0034377	plasma lipoprotein particle assembly
GO:0050905	neuromuscular process
GO:0001774	microglial cell activation
GO:0150155	interleukin-34 production
GO:0120067	pyloric sphincter smooth muscle contraction
GO:0032612	interleukin-1 production
GO:0010093	specification of floral organ identity
GO:0030168	platelet activation
GO:0030590	first cell cycle pseudocleavage
GO:0180002	renal zinc excretion
GO:0046630	gamma-delta T cell proliferation
GO:0044706	multi-multicellular organism process
GO:0045064	T-helper 2 cell differentiation
GO:0097744	renal urate salt excretion
GO:0002298	CD4-positive, CD25-positive, alpha-beta regulatory T cell differentiation involved in immune response
GO:0002370	natural killer cell cytokine production
GO:0002317	plasma cell differentiation
GO:0009555	pollen development
GO:0035285	appendage segmentation
GO:0022405	hair cycle process
GO:0090130	tissue migration
GO:0040005	chitin-based cuticle attachment to epithelium
GO:0030098	lymphocyte differentiation
GO:0070075	tear secretion
GO:0072567	chemokine (C-X-C motif) ligand 2 production
GO:0032632	interleukin-3 production
GO:0009949	polarity specification of anterior/posterior axis
GO:0048650	caste determination, influence by environmental factors
GO:0008071	maternal determination of dorsal/ventral axis, ovarian follicular epithelium, soma encoded
GO:0060446	branching involved in open tracheal system development
GO:0001777	T cell homeostatic proliferation
GO:0018996	molting cycle, collagen and cuticulin-based cuticle
GO:0090360	platelet-derived growth factor production
GO:0098731	skeletal muscle satellite stem cell maintenance involved in skeletal muscle regeneration
GO:0019098	reproductive behavior
GO:0097391	chemokine (C-X-C motif) ligand 13 production
GO:0060744	mammary gland branching involved in thelarche
GO:0002283	neutrophil activation involved in immune response
GO:0072649	interferon-kappa production
GO:0061282	specification of mesonephric nephron tubule identity
GO:0022004	midbrain-hindbrain boundary maturation during brain development
GO:0043379	memory T cell differentiation
GO:0002367	cytokine production involved in immune response
GO:0007632	visual behavior
GO:0071066	detection of mechanical stimulus involved in sensory perception of wind
GO:0035314	scab formation
GO:0007601	visual perception
GO:0001775	cell activation
GO:0007359	posterior abdomen determination
GO:0036392	chemokine (C-C motif) ligand 20 production
GO:0051867	general adaptation syndrome, behavioral process
GO:0035530	chemokine (C-C motif) ligand 6 production
GO:0032633	interleukin-4 production
GO:0002014	vasoconstriction of artery involved in ischemic response to lowering of systemic arterial blood pressure
GO:0035741	activated CD4-positive, alpha-beta T cell proliferation
GO:0032980	keratinocyte activation
GO:0007275	multicellular organism development
GO:0035702	monocyte homeostasis
GO:0072537	fibroblast activation
GO:0001698	gastrin-induced gastric acid secretion
GO:0044566	chondrocyte activation
GO:0035221	genital disc pattern formation
GO:0072629	interleukin-28B production
GO:0007449	proximal/distal pattern formation, imaginal disc
GO:0003120	regulation of vasoconstriction by circulating epinephrine
GO:0032601	connective tissue growth factor production
GO:0072085	specification of connecting tubule identity
GO:0060737	prostate gland morphogenetic growth
GO:0045924	regulation of female receptivity
GO:0003416	endochondral bone growth
GO:0030183	B cell differentiation
GO:0002016	regulation of blood volume by renin-angiotensin
GO:0042118	endothelial cell activation
GO:0036075	replacement ossification
GO:0002248	connective tissue replacement involved in inflammatory response wound healing
GO:0010094	specification of carpel identity
GO:0120332	host-mediated regulation of oral microbiota composition
GO:0048527	lateral root development
GO:0150064	vertebrate eye-specific patterning
GO:0035641	locomotory exploration behavior
GO:0008542	visual learning
GO:0003071	renal system process involved in regulation of systemic arterial blood pressure
GO:0042756	drinking behavior
GO:0002319	memory B cell differentiation
GO:0014719	skeletal muscle satellite cell activation
GO:0019227	neuronal action potential propagation
GO:0002539	prostaglandin production involved in inflammatory response
GO:0039004	specification of pronephric proximal tubule identity
GO:0072099	anterior/posterior pattern specification involved in ureteric bud development
GO:0048065	male courtship behavior, veined wing extension
GO:0022608	multicellular organism adhesion
GO:0001866	NK T cell proliferation
GO:0035074	pupation
GO:0032611	interleukin-1 beta production
GO:0001957	intramembranous ossification
GO:0045066	regulatory T cell differentiation
GO:0036072	direct ossification
GO:0072627	interleukin-28A production
GO:0035819	positive regulation of renal sodium excretion by pressure natriuresis
GO:0061484	hematopoietic stem cell homeostasis
GO:0030534	adult behavior
GO:0055119	relaxation of cardiac muscle
GO:0050916	sensory perception of sweet taste
GO:0007479	leg disc proximal/distal pattern formation
GO:0009908	flower development
GO:0035483	gastric emptying
GO:0002415	immunoglobulin transcytosis in epithelial cells mediated by polymeric immunoglobulin receptor
GO:0001976	nervous system process involved in regulation of systemic arterial blood pressure
GO:0010079	maintenance of vegetative meristem identity
GO:0003010	voluntary skeletal muscle contraction
GO:0060444	branching involved in mammary gland duct morphogenesis
GO:0070986	left/right axis specification
GO:0030431	sleep
GO:0021999	neural plate anterior/posterior regionalization
GO:0035176	social behavior
GO:0009947	centrolateral axis specification
GO:0061966	establishment of left/right asymmetry
GO:0035180	larval wandering behavior
GO:0048836	specification of increased petal number
GO:0043931	ossification involved in bone maturation
GO:0007608	sensory perception of smell
GO:0150024	oxidised low-density lipoprotein particle clearance
GO:0046692	sperm competition
GO:0061115	lung proximal/distal axis specification
GO:0032905	transforming growth factor beta1 production
GO:0032640	tumor necrosis factor production
GO:0001699	acetylcholine-induced gastric acid secretion
GO:0035393	chemokine (C-X-C motif) ligand 9 production
GO:0001763	morphogenesis of a branching structure
GO:0002305	CD8-positive, gamma-delta intraepithelial T cell differentiation
GO:0071831	intermediate-density lipoprotein particle clearance
GO:0140962	multicellular organismal-level chemical homeostasis
GO:0014900	muscle hyperplasia
GO:0071625	vocalization behavior
GO:0010092	specification of animal organ identity
GO:0043479	pigment accumulation in tissues in response to UV light
GO:0001978	regulation of systemic arterial blood pressure by carotid sinus baroreceptor feedback
GO:0050953	sensory perception of light stimulus
GO:0061284	specification of mesonephric proximal tubule identity
GO:0106001	intestinal hexose absorption
GO:0010076	maintenance of floral meristem identity
GO:0032638	interleukin-9 production
GO:0007619	courtship behavior
GO:0045063	T-helper 1 cell differentiation
GO:0036340	chitin-based cuticle sclerotization by biomineralization
GO:0035054	embryonic heart tube anterior/posterior pattern specification
GO:0002209	behavioral defense response
GO:0060758	foraging behavior by probing substrate
GO:0002278	eosinophil activation involved in immune response
GO:0002019	regulation of renal output by angiotensin
GO:0002015	regulation of systemic arterial blood pressure by atrial baroreceptor feedback
GO:0070294	renal sodium ion absorption
GO:0008344	adult locomotory behavior
GO:0060179	male mating behavior
GO:0045453	bone resorption
GO:0003301	physiological cardiac muscle hypertrophy
GO:0060752	intestinal phytosterol absorption
GO:0002261	mucosal lymphocyte homeostasis
GO:0002033	angiotensin-mediated vasodilation involved in regulation of systemic arterial blood pressure
GO:0060594	mammary gland specification
GO:0001951	intestinal D-glucose absorption
GO:0032628	interleukin-24 production
GO:0098597	observational learning
GO:0003013	circulatory system process
GO:0048291	isotype switching to IgG isotypes
GO:0045576	mast cell activation
GO:0002124	territorial aggressive behavior
GO:0014890	smooth muscle atrophy
GO:1990185	regulation of lymphatic vascular permeability
GO:0048820	hair follicle maturation
GO:0010229	inflorescence development
GO:0008070	maternal determination of dorsal/ventral axis, ovarian follicular epithelium, germ-line encoded
GO:0007628	adult walking behavior
GO:0072296	specification of metanephric loop of Henle identity
GO:0009915	phloem sucrose loading
GO:0046631	alpha-beta T cell activation
GO:0048149	behavioral response to ethanol
GO:0090133	mesendoderm migration
GO:0034382	chylomicron remnant clearance
GO:0035818	positive regulation of urine volume by pressure natriuresis
GO:0044807	macrophage migration inhibitory factor production
GO:0007365	periodic partitioning
GO:0002310	alpha-beta T cell proliferation involved in immune response
GO:0007638	mechanosensory behavior
GO:0001983	baroreceptor response to increased systemic arterial blood pressure
GO:0007434	adult salivary gland boundary specification
GO:1990192	collecting lymphatic vessel constriction
GO:0036335	intestinal stem cell homeostasis
GO:0033326	cerebrospinal fluid secretion
GO:0097601	retina blood vessel maintenance
GO:0034372	very-low-density lipoprotein particle remodeling
GO:0010084	specification of animal organ axis polarity
GO:0001697	histamine-induced gastric acid secretion
GO:0050890	cognition
GO:0071632	optomotor response
GO:0014824	artery smooth muscle contraction
GO:0009791	post-embryonic development
GO:0003094	glomerular filtration
GO:0007635	chemosensory behavior
GO:0097270	dishabituation
GO:0072038	mesenchymal stem cell maintenance involved in nephron morphogenesis
GO:0003140	determination of left/right asymmetry in lateral mesoderm
GO:0046008	regulation of female receptivity, post-mating
GO:0014720	tonic skeletal muscle contraction
GO:0035545	determination of left/right asymmetry in nervous system
GO:0002332	transitional stage B cell differentiation
GO:0051356	visual perception involved in equilibrioception
GO:0010231	maintenance of seed dormancy
GO:0048835	specification of decreased petal number
GO:0033555	multicellular organismal response to stress
GO:0036037	CD8-positive, alpha-beta T cell activation
GO:0071924	chemokine (C-C motif) ligand 22 production
GO:0032906	transforming growth factor beta2 production
GO:0016543	male courtship behavior, orientation prior to leg tapping and wing vibration
GO:0009647	skotomorphogenesis
GO:0003011	involuntary skeletal muscle contraction
GO:0045321	leukocyte activation
GO:0090567	reproductive shoot system development
GO:0008049	male courtship behavior
GO:0010077	maintenance of inflorescence meristem identity
GO:1990064	ground tissue pattern formation
GO:0048838	release of seed from dormancy
GO:0007612	learning
GO:0060515	prostate field specification
GO:0048100	wing disc anterior/posterior pattern formation
GO:0018990	ecdysis, chitin-based cuticle
GO:0048190	wing disc dorsal/ventral pattern formation
GO:0065001	specification of axis polarity
GO:0035289	posterior head segmentation
GO:0001990	regulation of systemic arterial blood pressure by hormone
GO:0097389	chemokine (C-C motif) ligand 21 production
GO:0035744	T-helper 1 cell cytokine production
GO:0003043	vasoconstriction of artery involved in aortic body chemoreceptor response to lowering of systemic arterial blood pressure
GO:0042098	T cell proliferation
GO:0007625	grooming behavior
GO:0007509	mesoderm migration involved in gastrulation
GO:0072295	specification of metanephric distal tubule identity
GO:0070254	mucus secretion
GO:0050887	determination of sensory modality
GO:0035740	CD8-positive, alpha-beta T cell proliferation
GO:0002266	follicular dendritic cell activation
GO:0009953	dorsal/ventral pattern formation
GO:0035095	behavioral response to nicotine
GO:0002372	myeloid dendritic cell cytokine production
GO:0048771	tissue remodeling
GO:0034379	very-low-density lipoprotein particle assembly
GO:0062036	sensory perception of hot stimulus
GO:0042119	neutrophil activation
GO:0009793	embryo development ending in seed dormancy
GO:0007629	flight behavior
GO:0034102	erythrocyte clearance
GO:0010051	xylem and phloem pattern formation
GO:0061288	mesonephric capsule specification
GO:0007591	molting cycle, chitin-based cuticle
GO:0003128	heart field specification
GO:0002536	respiratory burst involved in inflammatory response
GO:0002316	follicular B cell differentiation
GO:0001966	thigmotaxis
GO:0060156	milk ejection reflex
GO:0045190	isotype switching
GO:0007379	segment specification
GO:0010622	specification of ovule identity
GO:0001787	natural killer cell proliferation
GO:0007626	locomotory behavior
GO:0097291	renal phosphate ion absorption
GO:0008015	blood circulation
GO:0097087	interleukin-17A production
GO:0007567	parturition
GO:0003106	negative regulation of glomerular filtration by angiotensin
GO:0071610	chemokine (C-C motif) ligand 1 production
GO:0022609	multicellular organism adhesion to substrate
GO:0001776	leukocyte homeostasis
GO:0048292	isotype switching to IgD isotypes
GO:0042048	olfactory behavior
GO:0071609	chemokine (C-C motif) ligand 5 production
GO:0097709	connective tissue replacement
GO:0003104	positive regulation of glomerular filtration
GO:0120055	small intestinal transit
GO:0019233	sensory perception of pain
GO:0043129	surfactant homeostasis
GO:0003042	vasoconstriction of artery involved in carotid body chemoreceptor response to lowering of systemic arterial blood pressure
GO:0050879	multicellular organismal movement
GO:0035708	interleukin-4-dependent isotype switching to IgE isotypes
GO:0035745	T-helper 2 cell cytokine production
GO:0034370	triglyceride-rich lipoprotein particle remodeling
GO:0080181	lateral root branching
GO:0061520	Langerhans cell differentiation
GO:0071909	determination of stomach left/right asymmetry
GO:0072637	interleukin-32 production
GO:1990110	callus formation
GO:0050798	activated T cell proliferation
GO:0061967	establishment of left sidedness
GO:0007371	ventral midline determination
GO:0030588	pseudocleavage
GO:0050952	sensory perception of electrical stimulus
GO:0090132	epithelium migration
GO:0160165	CD8-positive, alpha-beta T cell homeostasis
GO:1990059	fruit valve development
GO:0072169	specification of posterior mesonephric tubule identity
GO:0046958	nonassociative learning
GO:0044558	uterine smooth muscle relaxation
GO:0071925	thymic stromal lymphopoietin production
GO:0048560	establishment of anatomical structure orientation
GO:0090660	cerebrospinal fluid circulation
GO:0003027	regulation of systemic arterial blood pressure by carotid body chemoreceptor signaling
GO:0042712	paternal behavior
GO:0160060	sleep homeostasis
GO:0007321	sperm displacement
GO:0032629	interleukin-25 production
GO:0061968	maintenance of left/right asymmetry
GO:0035265	organ growth
GO:0002285	lymphocyte activation involved in immune response
GO:0010589	leaf proximal/distal pattern formation
GO:0050954	sensory perception of mechanical stimulus
GO:0034381	plasma lipoprotein particle clearance
GO:0001757	somite specification
GO:0042747	circadian sleep/wake cycle, REM sleep
GO:0080189	primary growth
GO:0150093	amyloid-beta clearance by transcytosis
GO:1990960	basophil homeostasis
GO:0014831	gastro-intestinal system smooth muscle contraction
GO:0061969	maintenance of left sidedness
GO:0002302	CD8-positive, alpha-beta T cell differentiation involved in immune response
GO:0018989	apolysis
GO:0048754	branching morphogenesis of an epithelial tube
GO:0072635	interleukin-31 production
GO:0048872	homeostasis of number of cells
GO:0072105	ureteric peristalsis
GO:0051355	proprioception involved in equilibrioception
GO:0045470	R8 cell-mediated photoreceptor organization
GO:0042745	circadian sleep/wake cycle
